step,best_objective,avg_acceptance_rate,std,temperature,runtime
141,-11209.8896,0.0175,24.1692,0.8284,3.7715
142,-11170.2939,0.0175,23.683,0.8284,3.7978
143,-11170.2939,0.0175,0.0,0.8284,3.8266
144,-11136.6794,0.0175,0.0,0.8284,3.8526
145,-11136.422,0.02,12.4305,0.8284,3.8804
146,-11109.2223,0.0175,0.0,0.8284,3.9106
147,-11099.533,0.0175,6.0526,0.8283,3.9389
148,-11099.533,0.0175,0.0,0.8283,3.9633
149,-11098.8109,0.0125,0.0,0.8283,3.9858
150,-11003.649,0.015,0.0,0.8283,4.0127
151,-11003.649,0.01,46.0823,0.8283,4.0374
152,-10985.0557,0.01,46.0823,0.8283,4.0607
153,-10883.7485,0.02,0.0,0.8283,4.0842
154,-10883.7485,0.0175,34.8239,0.8283,4.1091
155,-10867.8084,0.015,34.8239,0.8283,4.1359
156,-10867.8084,0.015,0.0,0.8283,4.1639
157,-10823.8196,0.0175,0.0,0.8283,4.189
158,-10823.8196,0.0075,13.7915,0.8283,4.2204
159,-10819.0165,0.01,13.7915,0.8283,4.2535
160,-10819.0165,0.0075,0.0,0.8283,4.2815
161,-10790.5834,0.01,0.0,0.8283,4.3061
162,-10748.2641,0.0075,0.0,0.8283,4.3303
163,-10741.9954,0.01,0.0,0.8283,4.3557
164,-10708.5668,0.01,0.0,0.8283,4.3807
165,-10706.154,0.0125,0.0,0.8283,4.4047
166,-10701.2708,0.0125,0.0,0.8283,4.4294
167,-10681.5289,0.015,0.0,0.8283,4.4561
168,-10675.3007,0.015,10.135,0.8283,4.4843
169,-10675.3007,0.0125,0.0,0.8283,4.5107
170,-10675.3007,0.01,0.0,0.8283,4.5351
171,-10620.4731,0.0125,0.0,0.8283,4.5588
172,-10548.8395,0.0175,0.4838,0.737,4.5833
173,-10513.5387,0.02,25.0393,0.737,4.6082
174,-10513.5387,0.02,10.5423,0.7369,4.6314
175,-10478.4374,0.025,10.5423,0.7369,4.6544
176,-10423.9006,0.025,8.7575,0.7369,4.6778
177,-10394.9045,0.0175,20.6496,0.7369,4.7014
178,-10394.9045,0.0125,0.0,0.7369,4.7246
179,-10394.9045,0.0125,0.0,0.7369,4.7479
180,-10394.9045,0.0075,0.0,0.7369,4.7751
181,-10372.3928,0.005,0.0,0.7369,4.8047
182,-10299.4712,0.005,0.0,0.7369,4.8302
183,-10299.4712,0.005,0.0,0.7369,4.8565
184,-10171.2665,0.015,0.0,0.7369,4.883
185,-10168.0013,0.0175,41.0164,0.7369,4.9127
186,-10125.366,0.02,0.0,0.7369,4.9457
187,-10080.9319,0.02,1.8385,0.7351,4.9727
188,-10067.7231,0.0225,0.0,0.7351,5.0001
189,-10067.7231,0.0125,0.0,0.7351,5.0298
190,-10067.7231,0.01,0.0,0.7351,5.0539
191,-10067.7231,0.005,0.0,0.7351,5.0793
192,-10067.7231,0.0025,0.0,0.7351,5.1085
193,-10018.6145,0.0025,0.0,0.7351,5.133
194,-10018.6145,0.0025,0.0,0.7351,5.1577
195,-10018.6145,0.0025,0.0,0.7351,5.1917
196,-10018.6145,0.0025,0.0,0.7351,5.232
197,-10018.6145,0.0025,0.0,0.7351,5.2667
198,-9997.3626,0.0025,0.0,0.7351,5.2945
199,-9896.1857,0.0075,0.0,0.7351,5.3238
200,-9803.9507,0.01,47.4102,0.7351,5.339
