step,best_objective,avg_acceptance_rate,std,temperature,runtime
80,-15534.9639,0.0525,29.0677,14.1127,2.1794
81,-15421.6266,0.0525,54.0157,14.0877,2.21
82,-15364.2484,0.0525,47.9084,14.0522,2.2423
83,-15147.8304,0.0575,55.0768,14.0291,2.2885
84,-15109.9462,0.0575,82.6571,14.0216,2.3173
85,-15093.783,0.0525,20.9518,13.5808,2.3708
86,-15090.4589,0.04,7.8618,8.9793,2.4192
87,-15064.6897,0.04,0.0,8.9793,2.4611
88,-15016.1204,0.04,14.1777,8.8075,2.4817
89,-14815.972,0.0375,23.6264,8.7727,2.4992
90,-14681.5849,0.0375,92.458,8.7721,2.5169
91,-14616.6928,0.05,54.7562,8.7695,2.5345
92,-14403.6088,0.05,23.6956,8.7275,2.5526
93,-14403.6088,0.0375,9.5782,8.1427,2.5704
94,-14332.8561,0.045,0.0,8.1427,2.5905
95,-14183.3938,0.05,23.5772,8.114,2.611
96,-14133.6113,0.04,60.2659,8.1121,2.6518
97,-14133.6113,0.0325,2.9241,3.0739,2.6748
98,-14075.6848,0.04,2.9241,3.0739,2.6916
99,-14075.6848,0.0275,8.2921,3.0619,2.7353
100,-14029.9915,0.025,8.2921,3.0619,2.7624
101,-14029.9915,0.0225,14.6445,3.0605,2.7805
102,-13930.4423,0.03,0.0,3.0605,2.7984
103,-13930.4423,0.02,38.2873,3.0605,2.8159
104,-13887.1907,0.025,38.2873,3.0605,2.83
105,-13830.8847,0.02,23.2253,3.0601,2.8465
106,-13733.0965,0.0225,20.9815,3.0597,2.8675
107,-13475.6138,0.0225,39.1246,3.0597,2.8888
108,-13475.6138,0.0225,45.808,3.0596,2.9089
109,-13464.4836,0.02,45.808,3.0596,2.9297
110,-13464.4836,0.015,0.0,3.0596,2.9513
111,-13381.4553,0.015,0.0,3.0596,2.9753
112,-13331.2343,0.0125,2.9718,2.9641,2.9949
113,-13295.4554,0.015,12.2716,2.963,3.0131
114,-13271.1712,0.015,0.0,2.963,3.0306
115,-13271.1712,0.0175,0.0,2.963,3.0478
116,-13147.4762,0.0225,0.0,2.963,3.0646
117,-13102.9367,0.02,48.7129,2.963,3.0806
118,-13102.9367,0.0175,0.0,2.963,3.0993
119,-12911.9348,0.02,0.0,2.963,3.116
120,-12757.2043,0.0275,48.4106,2.963,3.132
121,-12757.2043,0.0175,54.7279,2.9629,3.1484
122,-12664.0857,0.0225,54.7279,2.9629,3.1653
123,-12664.0857,0.025,31.0624,2.9628,3.1805
124,-12640.585,0.025,0.0,2.9628,3.1979
125,-12640.585,0.015,12.9772,2.9611,3.2181
126,-12557.971,0.025,12.9772,2.9611,3.238
127,-12476.4729,0.0275,32.5245,2.961,3.2581
128,-12467.3324,0.0275,18.9557,2.9604,3.278
129,-12432.1997,0.025,0.0,2.9604,3.2982
130,-12348.0989,0.03,0.0,2.9604,3.3164
131,-12348.0989,0.02,25.6438,2.9601,3.3395
132,-12348.0989,0.01,25.6438,2.9601,3.3622
133,-12348.0989,0.0075,25.6438,2.9601,3.3852
134,-12239.3574,0.01,25.6438,2.9601,3.4079
135,-12221.7656,0.01,48.6337,2.9601,3.4308
136,-12188.1838,0.0175,0.1868,0.0371,3.4537
137,-12168.537,0.02,7.1085,0.0371,3.4764
138,-12116.8597,0.0225,0.0,0.0371,3.4993
139,-12057.1348,0.025,0.0,0.0371,3.5227
140,-11939.9987,0.0225,15.2573,0.0371,3.5457
141,-11917.9325,0.02,0.0,0.0371,3.5687
142,-11917.9325,0.0175,6.9695,0.0371,3.5921
143,-11917.9325,0.015,6.9695,0.0371,3.6198
144,-11816.3349,0.0125,6.9695,0.0371,3.6428
145,-11685.7889,0.015,8.1215,0.0371,3.6669
146,-11597.5912,0.015,63.8889,0.0371,3.6935
147,-11597.5912,0.015,15.9003,0.0371,3.7169
148,-11581.4634,0.0175,15.9003,0.0371,3.7427
149,-11527.2641,0.0175,0.0,0.0371,3.765
150,-11441.4524,0.015,3.8075,0.0371,3.7935
151,-11365.4104,0.0125,0.0,0.0371,3.8162
152,-11266.4938,0.0175,0.0,0.0371,3.8437
153,-11266.4938,0.015,37.7621,0.0371,3.8667
154,-11254.779,0.0125,37.7621,0.0371,3.8917
155,-11254.779,0.01,0.0,0.0371,3.9152
156,-11194.1449,0.0125,0.0,0.0371,3.9378
157,-11075.5215,0.015,27.5416,0.0371,3.9618
158,-11020.7424,0.025,52.3169,0.0371,3.9853
159,-11020.7424,0.0225,19.2056,0.0371,4.0139
160,-10909.2607,0.03,19.2056,0.0371,4.0372
161,-10904.1583,0.03,46.959,0.0371,4.0678
162,-10904.1583,0.0225,2.5645,0.0371,4.0953
163,-10894.995,0.015,2.5645,0.0371,4.1214
164,-10894.995,0.015,0.0,0.0371,4.1479
165,-10894.995,0.0075,0.0,0.0371,4.172
166,-10884.0451,0.0075,0.0,0.0371,4.1995
167,-10777.5926,0.0125,1.3154,0.0371,4.2226
168,-10749.8448,0.0125,49.9069,0.0371,4.251
169,-10728.7143,0.0175,0.0,0.0371,4.2739
170,-10728.7143,0.0175,6.7737,0.0371,4.3014
171,-10728.7143,0.0125,6.7737,0.0371,4.3233
172,-10728.7143,0.0075,6.7737,0.0371,4.3462
173,-10684.2261,0.0075,6.7737,0.0371,4.3729
174,-10684.2261,0.0025,0.0,0.0371,4.3954
175,-10646.5978,0.005,0.0,0.0371,4.4217
176,-10646.5978,0.005,0.0,0.0371,4.445
177,-10646.5978,0.005,0.0,0.0371,4.4684
178,-10623.5526,0.005,0.0,0.0371,4.4908
179,-10623.5526,0.005,0.0,0.0371,4.5156
180,-10574.1864,0.0075,0.0,0.0371,4.5428
181,-10574.1864,0.0075,17.1934,0.0371,4.5651
182,-10574.1864,0.0075,17.1934,0.0371,4.5911
183,-10543.8608,0.0075,17.1934,0.0371,4.6141
184,-10480.6051,0.01,0.0,0.0371,4.6438
185,-10455.2837,0.0125,0.0,0.0371,4.6673
186,-10455.2837,0.0125,6.0113,0.0371,4.6955
187,-10406.9749,0.015,6.0113,0.0371,4.7182
188,-10406.9749,0.0125,0.0,0.0371,4.7416
189,-10319.081,0.0175,0.0,0.0371,4.7643
190,-10319.081,0.01,33.5697,0.0371,4.7863
191,-10319.081,0.01,33.5697,0.0371,4.814
192,-10315.3928,0.0125,33.5697,0.0371,4.8371
193,-10315.3928,0.0125,1.1104,0.0371,4.8652
194,-10276.7473,0.0075,1.1104,0.0371,4.8885
195,-10276.7473,0.0075,0.0,0.0371,4.9153
196,-10276.7473,0.0075,0.0,0.0371,4.9381
197,-10276.7473,0.0025,0.0,0.0371,4.9632
198,-10276.7473,0.0025,0.0,0.0371,4.9857
199,-10042.8563,0.005,0.0,0.0371,5.0123
200,-10042.8563,0.005,70.7564,0.0371,5.0359
