step,best_objective,avg_acceptance_rate,std,temperature,runtime
128,-11791.1545,0.0175,28.7052,0.0265,3.3571
129,-11663.177,0.02,28.7052,0.0265,3.3794
130,-11637.4299,0.015,29.0955,0.0265,3.4096
131,-11480.7949,0.0225,0.0,0.0265,3.4331
132,-11480.7949,0.015,60.9293,0.0265,3.461
133,-11251.6549,0.02,60.9293,0.0265,3.4836
134,-11187.0011,0.0225,90.8476,0.0265,3.5123
135,-11165.6634,0.0225,25.3276,0.0265,3.5412
136,-10968.3027,0.0175,0.0,0.0265,3.5701
137,-10968.3027,0.0175,0.0,0.0265,3.5995
138,-10945.0481,0.0175,0.0,0.0265,3.6279
139,-10945.0481,0.01,10.1724,0.0265,3.6564
140,-10904.0177,0.0125,10.1724,0.0265,3.6848
141,-10893.3688,0.0125,18.8944,0.0265,3.7143
142,-10893.3688,0.0125,0.0,0.0265,3.7431
143,-10893.3688,0.0075,0.0,0.0265,3.772
144,-10834.9923,0.0125,0.0,0.0265,3.799
145,-10712.5738,0.0125,26.5796,0.0265,3.8224
146,-10671.5111,0.015,53.4007,0.0265,3.8471
147,-10671.5111,0.015,18.5259,0.0265,3.8705
148,-10671.5111,0.015,18.5259,0.0265,3.8941
149,-10653.6602,0.0125,18.5259,0.0265,3.9234
150,-10653.6602,0.0075,0.0,0.0265,3.9481
151,-10619.9305,0.005,0.0,0.0265,3.9766
152,-10505.1826,0.0075,0.0,0.0265,4.0051
153,-10431.5594,0.015,0.0,0.0265,4.0349
154,-10431.5594,0.0125,23.1041,0.0265,4.0637
155,-10365.7802,0.0175,23.1041,0.0265,4.0937
156,-10357.8768,0.0175,1.3224,0.0265,4.126
157,-10357.8768,0.015,0.0,0.0265,4.1544
158,-10300.0208,0.01,0.0,0.0265,4.1761
159,-10290.672,0.0125,0.0,0.0265,4.2015
160,-10276.7386,0.01,0.0,0.0265,4.2234
161,-10276.7386,0.0075,0.0,0.0265,4.2467
162,-10259.3889,0.0125,0.0,0.0265,4.2704
163,-10222.2156,0.0125,6.2186,0.0265,4.2935
164,-10216.958,0.0125,0.0,0.0265,4.3228
165,-10212.2497,0.0125,0.0,0.0265,4.3462
166,-10173.6483,0.0175,0.0,0.0265,4.373
167,-10173.6483,0.0125,18.9276,0.0265,4.3974
168,-10173.6483,0.01,18.9276,0.0265,4.4221
169,-10129.8954,0.0125,18.9276,0.0265,4.4498
170,-10129.8954,0.01,14.0679,0.0265,4.4742
171,-10053.8803,0.0075,14.0679,0.0265,4.4976
172,-10043.0117,0.01,0.0,0.0265,4.5204
173,-10043.0117,0.01,0.0,0.0265,4.5439
174,-10033.4913,0.0075,0.0,0.0265,4.5668
175,-10022.5538,0.01,0.0,0.0265,4.5916
176,-10022.5538,0.0075,0.0,0.0265,4.6149
177,-10022.5538,0.005,0.0,0.0265,4.6381
178,-9982.9656,0.0075,0.0,0.0265,4.6612
179,-9982.9656,0.005,0.0,0.0265,4.6847
180,-9944.9115,0.005,0.0,0.0265,4.7083
181,-9944.9115,0.005,0.0,0.0265,4.7313
182,-9868.1176,0.0075,0.0,0.0265,4.753
183,-9846.9425,0.0075,0.0,0.0265,4.7807
184,-9846.9425,0.0075,0.0,0.0265,4.8028
185,-9846.9425,0.005,0.0,0.0265,4.8259
186,-9789.1717,0.0075,0.0,0.0265,4.8474
187,-9789.1717,0.005,0.0,0.0265,4.8693
188,-9789.1717,0.0025,0.0,0.0265,4.8956
189,-9698.4144,0.01,0.0,0.0265,4.9177
190,-9685.5432,0.0125,37.6508,0.0265,4.9435
191,-9685.5432,0.01,0.0,0.0265,4.965
192,-9685.5432,0.01,0.0,0.0265,4.9852
193,-9685.5432,0.01,0.0,0.0265,5.0088
194,-9492.6635,0.005,0.0,0.0265,5.0323
195,-9492.6635,0.0025,0.0,0.0265,5.0624
196,-9492.6635,0.0025,0.0,0.0265,5.0856
197,-9272.0798,0.01,0.0,0.0265,5.1101
198,-9272.0798,0.01,96.1253,0.0265,5.1376
199,-9237.852,0.01,96.1253,0.0265,5.1604
200,-9237.852,0.01,0.0,0.0265,5.1879
