step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49155.1618,0.7,1795.2004,3590.4009,0.0113
1,-48378.3405,0.765,1539.0175,750.1043,0.0377
2,-46842.8276,0.7425,503.0484,432.4205,0.0596
3,-45396.8431,0.72,707.429,409.1463,0.0806
4,-44566.1565,0.715,758.4965,392.1803,0.1016
5,-43898.0682,0.7175,498.2755,344.8673,0.1219
6,-42724.592,0.6825,381.4257,285.9941,0.1462
7,-41597.7923,0.6775,432.0848,261.9118,0.1659
8,-40585.6786,0.6675,433.154,244.491,0.1918
9,-39931.6337,0.6325,431.266,230.5253,0.2154
10,-38342.529,0.595,577.1451,225.2793,0.2429
11,-37324.8052,0.5725,684.6815,222.1495,0.2694
12,-36907.8647,0.5375,466.4606,212.7118,0.2963
13,-35728.8375,0.4975,257.144,171.0708,0.3203
14,-35315.3589,0.475,597.14,169.2987,0.3466
15,-34896.9932,0.44,230.8801,143.7698,0.3737
16,-34451.7849,0.405,191.6978,120.6784,0.3978
17,-33409.1056,0.3825,205.699,110.6082,0.4232
18,-32952.7321,0.3675,438.8531,109.8241,0.4514
19,-32359.8188,0.3775,204.7708,102.8233,0.4755
20,-31093.394,0.37,250.1493,99.7439,0.5004
21,-30544.0342,0.345,365.1511,98.853,0.5294
22,-30305.7723,0.33,244.5175,96.1076,0.5537
23,-29868.9278,0.3175,143.0356,85.1337,0.5783
24,-29657.9835,0.275,209.6986,82.8175,0.6082
25,-27799.1118,0.26,64.7687,45.694,0.6331
26,-26905.846,0.255,590.8627,45.686,0.6577
27,-26386.4308,0.245,221.4417,45.5373,0.6882
28,-25896.9079,0.225,203.8983,45.354,0.7139
29,-25072.2254,0.2,206.4676,45.1897,0.7381
30,-24673.9994,0.17,325.7718,45.1516,0.7665
31,-24439.0045,0.1575,148.2323,44.7974,0.7943
32,-23845.7044,0.1275,111.2538,44.0399,0.8188
33,-23609.8641,0.12,230.4542,43.972,0.8438
34,-23345.1683,0.1175,89.1107,42.8881,0.8733
35,-23198.52,0.1275,100.7468,42.2153,0.8979
36,-22944.7613,0.125,63.5417,39.641,0.9226
37,-22557.6927,0.1225,107.4703,39.2124,0.9535
38,-22250.953,0.1325,156.8673,39.0817,0.9792
39,-21966.3206,0.135,155.0011,38.939,1.0035
40,-21480.1103,0.13,131.4653,38.7053,1.0346
41,-21331.1122,0.1275,153.8333,38.567,1.0621
42,-21082.6066,0.1325,71.7228,37.2833,1.0866
43,-20784.9019,0.1125,65.4069,35.768,1.1143
44,-20527.9794,0.105,118.1648,35.5717,1.1418
45,-20061.6863,0.11,117.8867,35.3895,1.1661
46,-19847.4441,0.0975,153.532,35.3051,1.1927
47,-19727.0472,0.0875,75.5666,34.6843,1.2212
48,-19362.8722,0.09,72.5775,34.0914,1.2461
49,-19275.0873,0.0925,125.5309,33.9801,1.2711
50,-19233.4897,0.075,46.6357,31.9125,1.2998
51,-19102.0229,0.075,38.4377,29.5682,1.3277
52,-18944.3725,0.075,51.5655,28.8155,1.3522
53,-18731.8906,0.0775,52.921,28.1852,1.3784
54,-18622.1956,0.0675,65.2022,27.8639,1.4096
55,-18529.4186,0.0725,49.5211,27.2535,1.436
56,-18159.7544,0.0675,53.016,26.7652,1.4614
57,-17781.2776,0.065,114.9133,26.7227,1.488
58,-17684.2062,0.0525,173.7473,26.7109,1.5167
59,-17452.5981,0.0575,37.4529,25.7812,1.5445
60,-17242.8464,0.0525,88.9562,25.7134,1.5694
61,-17020.1702,0.0575,60.7726,25.5212,1.5936
62,-16891.1277,0.06,86.5944,25.4506,1.6241
63,-16722.5144,0.085,40.5363,24.7601,1.6506
64,-16686.318,0.0775,57.4047,24.4554,1.6771
65,-16473.8114,0.0825,17.4783,17.5807,1.7041
66,-16473.8114,0.0725,66.0857,17.5308,1.7345
67,-16384.4724,0.07,0.0,17.5308,1.7588
68,-16346.9476,0.045,46.0761,17.4061,1.7867
69,-16205.1059,0.0525,35.2587,17.2281,1.8143
70,-16135.1298,0.055,74.2643,17.2067,1.8412
71,-16012.7089,0.0625,26.1849,16.7141,1.8658
72,-15956.5011,0.0575,46.1507,16.6217,1.8933
73,-15907.411,0.0525,22.9278,15.963,1.9227
74,-15582.5469,0.05,9.9811,11.3479,1.947
75,-15377.2615,0.055,110.6322,11.3467,1.9753
76,-15283.6212,0.055,72.8196,11.3423,2.0032
77,-15227.5174,0.0525,41.7539,11.3187,2.0313
78,-15206.2004,0.055,2.2798,0.8596,2.0567
79,-15089.3568,0.0525,9.3911,0.8596,2.0852
80,-14988.1394,0.0375,48.8453,0.8596,2.1157
81,-14857.7625,0.0325,25.9473,0.8596,2.1425
82,-14581.1014,0.0375,48.382,0.8596,2.1712
83,-14356.5648,0.04,98.1278,0.8596,2.1984
84,-14151.1771,0.0425,78.9554,0.8596,2.2304
85,-13944.3302,0.0475,73.5933,0.8596,2.258
86,-13772.1557,0.0525,78.3969,0.8596,2.2871
87,-13772.1557,0.0425,61.1322,0.8596,2.3147
88,-13761.4293,0.035,61.1322,0.8596,2.3404
89,-13514.9791,0.0275,0.0,0.8596,2.3689
90,-13361.5326,0.0225,0.0,0.8596,2.3969
91,-13250.3729,0.02,56.929,0.8596,2.4252
92,-13075.9966,0.0225,32.1143,0.8596,2.4537
93,-13027.7134,0.025,0.0,0.8596,2.4822
94,-12987.673,0.03,10.731,0.8595,2.5109
95,-12919.3013,0.0275,10.5158,0.8595,2.5435
96,-12841.4471,0.025,33.3707,0.8595,2.5698
97,-12691.7495,0.0325,38.0973,0.8595,2.598
98,-12628.1613,0.035,58.7739,0.8595,2.6265
99,-12480.1581,0.0325,14.5399,0.8595,2.6572
100,-12456.7208,0.03,67.4092,0.8595,2.6878
101,-12327.9566,0.0325,0.0,0.8595,2.7143
102,-12287.9613,0.025,2.4848,0.8573,2.7405
103,-12213.089,0.0225,0.0,0.8573,2.7682
104,-12167.7335,0.0225,31.3511,0.8573,2.7965
