step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49987.7505,0.7125,1512.9845,3025.9689,0.0128
1,-49292.7563,0.785,1594.1042,1027.8379,0.0334
2,-46619.9147,0.755,453.2973,312.1759,0.0496
3,-44381.9936,0.7325,674.4965,305.1008,0.063
4,-42868.6841,0.7075,682.8317,298.1588,0.0843
5,-41557.87,0.6825,420.1768,270.1754,0.103
6,-41021.6033,0.62,497.4931,257.1171,0.1213
7,-39620.2327,0.585,231.7332,169.8588,0.1402
8,-39280.0448,0.5475,584.6645,168.1984,0.1588
9,-38040.105,0.515,208.403,137.4758,0.1775
10,-37049.3726,0.475,460.8138,135.8901,0.1964
11,-36480.7943,0.4425,223.8721,123.4554,0.2152
12,-35552.9083,0.41,192.9343,110.3429,0.2337
13,-33971.4982,0.3875,264.0367,106.8218,0.2526
14,-32848.3272,0.37,648.5691,106.6087,0.2716
15,-32136.7127,0.3425,355.1529,105.3488,0.2905
16,-31766.5077,0.3325,378.1511,104.3757,0.3097
17,-31259.8819,0.3175,212.9394,99.3868,0.3273
18,-30562.8787,0.3125,174.5049,92.2629,0.3494
19,-30181.1204,0.2975,280.1143,90.9148,0.3712
20,-29626.7693,0.3025,133.4406,80.5872,0.3935
21,-29125.4098,0.2775,205.9842,78.6625,0.4158
22,-28565.6402,0.2725,229.7641,77.4486,0.4385
23,-28444.8194,0.2525,186.1975,75.3521,0.4582
24,-27783.4136,0.24,59.2194,42.7788,0.4807
25,-27565.5104,0.2225,198.5576,42.6262,0.5032
26,-27307.4391,0.205,112.0544,41.8417,0.5264
27,-27041.4242,0.18,70.8363,39.2401,0.5494
28,-26027.6452,0.17,103.7026,38.6284,0.5724
29,-25677.148,0.16,276.2858,38.5989,0.5972
30,-25591.2323,0.14,128.9095,38.3244,0.6242
31,-25187.6985,0.145,39.2598,31.3434,0.6439
32,-24910.7082,0.1425,137.0789,31.2514,0.6604
33,-24377.5577,0.13,136.7935,31.1611,0.6791
34,-24017.6602,0.1225,211.9466,31.1388,0.7012
35,-23603.3683,0.125,119.117,31.0202,0.7209
36,-23265.0909,0.12,169.6045,30.9789,0.7375
37,-22890.3135,0.12,91.6864,30.7296,0.7538
38,-22656.9858,0.13,89.0323,30.4661,0.7704
39,-22389.2329,0.13,72.6933,29.9695,0.7866
40,-22237.4188,0.1425,111.5875,29.8393,0.803
41,-22043.2069,0.1525,63.2978,29.0987,0.8223
42,-21720.245,0.1525,57.5828,28.1656,0.8413
43,-21553.5591,0.1375,107.5349,28.0363,0.8613
44,-21033.1571,0.145,87.8029,27.8226,0.8793
45,-20802.336,0.135,124.9083,27.747,0.8993
46,-20685.3658,0.1275,87.3927,27.5422,0.92
47,-20390.0808,0.13,53.9596,26.7543,0.9397
48,-20107.3839,0.1225,101.8634,26.6457,0.9601
49,-20096.5364,0.1,54.8879,26.0087,0.9801
50,-19677.4277,0.0925,34.9225,24.2133,1.0006
51,-19582.1754,0.07,144.3718,24.1942,1.02
52,-19258.1533,0.055,72.2092,24.0764,1.0394
53,-19184.8589,0.0575,117.4439,24.0549,1.0584
54,-19038.6747,0.055,31.0846,22.9054,1.0775
55,-18812.2307,0.0625,88.5019,22.8642,1.0969
56,-18352.1453,0.0725,97.9297,22.8302,1.1166
57,-18298.6253,0.0825,147.5819,22.8188,1.1387
58,-18298.6253,0.0725,42.5859,22.3004,1.1578
59,-18149.3288,0.0775,21.6533,19.4474,1.1769
60,-17973.0014,0.0775,52.9869,19.3111,1.1961
61,-17864.1584,0.0775,60.784,19.2232,1.2156
62,-17736.0283,0.08,28.075,18.3808,1.2374
63,-17716.5672,0.0925,41.054,18.1416,1.2565
