step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-51586.0568,0.7625,1801.0179,3602.0359,0.0113
1,-49251.7343,0.835,1561.0306,957.8791,0.0355
2,-47242.2278,0.8325,782.7098,769.0123,0.0607
3,-45211.5901,0.8275,794.217,683.9048,0.0845
4,-44127.5307,0.8125,588.6173,558.4039,0.1093
5,-42782.7907,0.815,763.3498,525.0949,0.1359
6,-41679.2737,0.7575,648.0464,484.1648,0.1601
7,-40173.3408,0.73,959.8306,470.2329,0.1848
8,-39610.5899,0.6875,543.8737,401.7026,0.2087
9,-39036.3623,0.665,607.8157,368.5331,0.2352
10,-38330.6253,0.625,381.4493,283.0287,0.2878
11,-37608.4301,0.58,293.5968,212.2977,0.3595
12,-36918.9445,0.54,462.6585,204.2859,0.4039
13,-36187.4304,0.5075,238.0062,160.7068,0.4206
14,-35519.0553,0.455,198.4764,130.1601,0.4415
15,-34651.5424,0.4175,330.2925,126.6496,0.4669
16,-33723.4938,0.405,211.231,115.3939,0.4971
17,-33401.7791,0.3725,169.3689,100.9928,0.524
18,-32905.314,0.3375,157.9744,90.5158,0.5489
19,-32428.6901,0.3175,243.1555,88.5571,0.5754
20,-31519.3245,0.3025,207.0219,85.7517,0.6019
21,-30771.1754,0.285,333.412,85.1598,0.6327
22,-30393.2513,0.2775,329.2311,84.5797,0.657
23,-29566.233,0.2825,122.524,74.9499,0.6842
24,-28974.1313,0.2725,281.1717,74.3941,0.7128
25,-28757.0967,0.2475,198.6583,72.9137,0.7405
26,-28261.0415,0.24,167.5084,70.7826,0.7674
27,-27626.1632,0.225,196.729,69.6216,0.7914
28,-27016.9408,0.21,204.2519,68.6882,0.8198
29,-26765.9181,0.2,326.7396,68.48,0.8438
30,-26352.4045,0.2,108.3614,63.4211,0.8685
31,-25963.059,0.2,152.5609,62.0131,0.8942
32,-25522.1358,0.2025,197.1817,61.4093,0.9194
33,-25243.255,0.195,165.9769,60.4333,0.949
34,-24986.8888,0.185,90.8702,55.3789,0.9725
35,-24874.7657,0.17,88.9145,51.6546,1.0003
36,-24742.8161,0.1425,38.6012,30.9239,1.0303
37,-24443.7982,0.1375,95.0014,30.667,1.0554
38,-24221.2139,0.12,75.4403,30.1886,1.0855
39,-23746.0262,0.1375,88.6737,29.9401,1.1099
40,-23543.9459,0.1525,155.8795,29.8901,1.1371
41,-23351.2744,0.1625,93.929,29.6449,1.1651
42,-23024.5064,0.1575,85.082,29.3101,1.1902
43,-22781.5522,0.1675,92.8502,29.0692,1.2167
44,-22638.5258,0.145,65.1741,28.3729,1.2421
45,-22558.182,0.1175,51.6982,27.2623,1.2721
46,-22194.7399,0.11,41.2577,25.7289,1.2961
47,-21945.5662,0.095,98.4261,25.6395,1.321
48,-21849.4456,0.0825,69.7289,25.4227,1.3499
49,-21507.0959,0.0925,49.7143,24.9192,1.3738
50,-21468.2488,0.0975,96.4667,24.8474,1.4039
51,-21265.474,0.1025,17.8699,16.8816,1.4284
52,-21098.1609,0.095,54.6351,16.7908,1.4575
53,-20976.0905,0.09,64.9171,16.7411,1.4827
54,-20950.4609,0.065,51.7557,16.649,1.508
55,-20804.9597,0.0625,11.9179,12.5086,1.5368
56,-20481.3718,0.055,70.6106,12.5005,1.5607
57,-20363.3952,0.055,133.9678,12.4994,1.5917
58,-20015.4368,0.0625,41.2984,12.4635,1.618
59,-19846.0262,0.075,116.9519,12.4618,1.6472
60,-19695.6629,0.075,69.5965,12.4519,1.6782
61,-19544.9346,0.0725,60.5712,12.4369,1.708
62,-19298.2121,0.0825,46.184,12.4044,1.737
63,-18889.067,0.085,72.6901,12.3951,1.7619
64,-18496.6284,0.085,167.0224,12.3943,1.7952
65,-18234.2151,0.095,151.8195,12.3932,1.8193
66,-18094.998,0.0875,76.6686,12.3842,1.8483
67,-17945.8212,0.075,49.2966,12.353,1.8738
68,-17769.0857,0.0675,52.5374,12.3308,1.9041
69,-17503.0401,0.0625,67.9727,12.3216,1.9287
70,-17352.1502,0.05,89.6802,12.3178,1.9547
71,-17247.644,0.055,58.1061,12.3067,1.9842
72,-16945.271,0.065,30.4811,12.2232,2.0085
73,-16880.0947,0.0675,88.7483,12.2193,2.0382
74,-16871.9993,0.0675,18.2734,11.7765,2.063
75,-16645.498,0.075,8.3062,8.6698,2.0879
76,-16545.1302,0.0725,58.5958,8.6659,2.1171
77,-16324.7638,0.07,57.0971,8.6618,2.1424
78,-16237.1169,0.06,79.3483,8.6604,2.1709
79,-16162.3855,0.0575,43.1567,8.6525,2.1961
80,-16049.874,0.0475,24.8463,8.6131,2.2261
81,-15944.831,0.05,54.3857,8.61,2.2515
82,-15838.3655,0.0425,49.2093,8.6056,2.2799
