step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-51784.044,0.775,99.5435,199.0869,0.0076
1,-49654.1484,0.765,808.3684,198.4668,0.0246
2,-48479.6341,0.745,559.1428,196.5194,0.044
3,-47218.9583,0.745,338.1791,187.4675,0.0619
4,-45145.2928,0.725,430.1806,183.7261,0.0825
5,-44959.9037,0.685,759.1643,183.0261,0.1031
6,-43521.9158,0.615,139.0772,106.6167,0.1217
7,-41911.3484,0.555,432.0051,106.0109,0.1403
8,-41017.3224,0.495,452.0003,105.4381,0.1588
9,-40332.9843,0.46,480.7193,104.9444,0.1824
10,-38803.7441,0.435,204.8211,98.9237,0.2013
11,-38356.7209,0.41,532.8829,98.6375,0.2241
12,-37683.6443,0.4,126.8171,81.3499,0.2451
13,-37154.6922,0.385,244.0655,80.0166,0.2651
14,-36779.6335,0.34,159.3205,75.7315,0.2875
15,-36041.7399,0.32,203.5163,74.09,0.3102
16,-35131.5858,0.345,296.8028,73.6098,0.3336
17,-34703.8569,0.34,214.046,72.3379,0.3739
18,-34359.9432,0.33,159.8942,69.5681,0.419
19,-33493.873,0.34,149.7264,66.7241,0.4831
20,-32954.8343,0.32,251.8093,66.1945,0.5012
21,-32210.0107,0.265,174.1554,64.7044,0.5169
22,-32101.4726,0.24,252.781,64.2941,0.5373
23,-31898.8239,0.23,258.522,63.942,0.5561
24,-31035.4158,0.225,84.926,55.6683,0.5745
25,-29968.8503,0.25,227.1955,55.3887,0.5929
26,-29206.6808,0.29,354.8449,55.3115,0.6113
27,-29183.5313,0.305,171.0737,54.5738,0.6315
28,-28802.5054,0.29,54.3991,38.5902,0.6532
29,-28504.0449,0.26,115.784,38.0271,0.6711
30,-28309.4635,0.215,59.0207,34.5505,0.6896
31,-28280.3296,0.165,58.522,32.3369,0.7093
32,-28036.9077,0.13,19.1792,13.9985,0.7295
33,-27494.8848,0.125,105.7249,13.9912,0.7488
34,-27119.8818,0.125,188.2943,13.9899,0.7648
35,-27056.4243,0.12,137.3522,13.9867,0.7807
36,-26932.4416,0.13,20.6214,13.1253,0.7982
37,-26513.3942,0.165,50.6301,13.074,0.8176
38,-26372.9655,0.16,137.4176,13.0709,0.842
39,-25858.6634,0.175,49.2954,13.0063,0.8578
40,-25078.0272,0.2,201.9396,13.0053,0.8734
41,-24968.0855,0.195,256.9449,13.0047,0.8902
42,-24752.1094,0.165,46.7943,12.9187,0.9069
43,-24324.782,0.15,75.7621,12.9012,0.9292
44,-23785.2752,0.145,165.5558,12.8997,0.9455
45,-23409.0188,0.13,220.2918,12.899,0.9622
46,-23335.3732,0.12,39.3796,12.7978,0.9808
47,-23318.5556,0.1,26.93,12.5153,1.0029
48,-23004.9057,0.11,0.0,12.5153,1.0294
49,-22825.1415,0.095,116.236,12.5122,1.0503
50,-22618.2116,0.07,70.5504,12.5002,1.0691
51,-22515.4899,0.075,46.2393,12.4682,1.0911
52,-22340.7278,0.085,15.6677,11.6545,1.1119
53,-22318.5339,0.075,78.2053,11.6485,1.1286
54,-21849.2231,0.075,1.9614,0.388,1.1455
55,-21543.6055,0.075,170.2149,0.388,1.1635
56,-21128.3614,0.085,35.2591,0.388,1.1818
57,-20655.2779,0.09,153.3736,0.388,1.204
58,-20395.7419,0.08,136.5618,0.388,1.2244
59,-20025.3613,0.09,0.0,0.388,1.2424
60,-19924.3724,0.095,30.0561,0.388,1.261
61,-19780.3821,0.085,14.4104,0.388,1.28
