step,best_objective,avg_acceptance_rate,std,temperature,runtime
114,-14432.1233,0.045,0.1427,0.0009,2.3303
115,-14351.5882,0.05,19.6353,0.0009,2.3487
116,-14351.5882,0.025,0.0,0.0009,2.3674
117,-14309.4495,0.02,0.0,0.0009,2.3926
118,-14284.2492,0.03,0.0,0.0009,2.4113
119,-14148.5881,0.025,7.6542,0.0009,2.4301
120,-14148.5881,0.02,0.0,0.0009,2.4496
121,-14148.5881,0.02,0.0,0.0009,2.4692
122,-14080.9974,0.025,0.0,0.0009,2.4912
123,-14080.9974,0.015,7.3208,0.0009,2.5101
124,-14069.5342,0.015,7.3208,0.0009,2.5285
125,-14002.6905,0.02,0.0,0.0009,2.5489
126,-13986.2024,0.025,0.0,0.0009,2.5686
127,-13934.2583,0.02,0.0,0.0009,2.5909
128,-13934.2583,0.02,0.0,0.0009,2.6097
129,-13881.0908,0.02,0.0,0.0009,2.6288
130,-13844.1835,0.02,0.0,0.0009,2.6484
131,-13844.1835,0.015,0.0,0.0009,2.6685
132,-13807.5183,0.015,0.0,0.0009,2.6925
133,-13807.5183,0.015,0.0,0.0009,2.7119
134,-13720.2666,0.015,0.0,0.0009,2.7342
135,-13656.9593,0.015,0.0,0.0009,2.7561
136,-13640.6025,0.02,0.0,0.0009,2.7774
137,-13632.9434,0.02,0.0,0.0009,2.7995
138,-13593.0521,0.025,0.0,0.0009,2.8195
139,-13593.0521,0.02,0.0,0.0009,2.839
140,-13593.0521,0.015,0.0,0.0009,2.8639
141,-13520.9268,0.015,0.0,0.0009,2.8827
142,-13520.9268,0.01,0.0,0.0009,2.9013
143,-13520.9268,0.005,0.0,0.0009,2.92
144,-13498.6639,0.015,0.0,0.0009,2.9387
145,-13464.4897,0.02,0.7066,0.0009,2.9606
146,-13464.4897,0.015,0.0,0.0009,2.9822
147,-13429.8577,0.02,0.0,0.0009,3.003
148,-13429.8577,0.02,0.0,0.0009,3.0221
149,-13332.0812,0.02,0.0,0.0009,3.0413
150,-13332.0812,0.015,42.5467,0.0009,3.0673
151,-13317.1707,0.02,42.5467,0.0009,3.0854
152,-13224.9405,0.02,0.0,0.0009,3.1098
153,-13224.9405,0.02,0.0,0.0009,3.1284
154,-13224.9405,0.01,0.0,0.0009,3.1524
155,-13224.0308,0.015,0.0,0.0009,3.1703
156,-13213.9977,0.015,0.0,0.0009,3.1885
157,-13213.9977,0.01,0.0,0.0009,3.2067
158,-13177.6369,0.015,0.0,0.0009,3.2252
159,-12950.0078,0.025,0.0,0.0009,3.2463
160,-12950.0078,0.02,113.6001,0.0009,3.2729
161,-12950.0078,0.015,113.6001,0.0009,3.2943
162,-12867.8029,0.02,113.6001,0.0009,3.3127
163,-12867.8029,0.015,0.0,0.0009,3.3319
164,-12867.8029,0.005,0.0,0.0009,3.3531
165,-12860.5666,0.01,0.0,0.0009,3.3779
166,-12821.0059,0.015,0.0,0.0009,3.3932
167,-12821.0059,0.01,0.0,0.0009,3.4154
168,-12680.4206,0.015,0.0,0.0009,3.4339
169,-12680.4206,0.015,0.0,0.0009,3.4598
170,-12534.1778,0.03,0.0,0.0009,3.478
171,-12428.4229,0.03,52.4413,0.0009,3.4986
172,-12415.0478,0.035,0.0,0.0009,3.5174
173,-12408.4413,0.035,0.0,0.0009,3.5361
174,-12408.4413,0.035,0.0,0.0009,3.5571
175,-12408.4413,0.015,0.0,0.0009,3.5759
176,-12398.5331,0.015,0.0,0.0009,3.5941
177,-12396.8395,0.015,0.0,0.0009,3.613
178,-12388.1637,0.015,0.0,0.0009,3.6322
179,-12388.1637,0.015,0.0,0.0009,3.6603
180,-12388.1637,0.015,0.0,0.0009,3.6788
181,-12313.8117,0.015,0.0,0.0009,3.7013
182,-12239.2216,0.015,0.0,0.0009,3.7207
183,-12239.2216,0.01,0.0,0.0009,3.7448
184,-12207.8166,0.015,0.0,0.0009,3.7631
185,-12193.0125,0.02,0.0,0.0009,3.7848
186,-12193.0125,0.015,0.0,0.0009,3.8033
187,-12164.1932,0.015,0.0,0.0009,3.8222
188,-12164.1932,0.015,0.0,0.0009,3.8446
189,-12164.1932,0.01,0.0,0.0009,3.8648
190,-12164.1932,0.005,0.0,0.0009,3.8839
191,-12164.1932,0.005,0.0,0.0009,3.9016
192,-12102.3172,0.005,0.0,0.0009,3.9198
193,-12083.0153,0.01,0.0,0.0009,3.9461
194,-12083.0153,0.01,0.0,0.0009,3.9662
195,-12062.1809,0.015,0.0,0.0009,3.9844
196,-12062.1809,0.015,0.0,0.0009,4.0072
197,-12060.4803,0.015,0.0,0.0009,4.0299
198,-12060.4803,0.01,0.0,0.0009,4.0563
199,-12040.7365,0.015,0.0,0.0009,4.0744
200,-11998.6032,0.015,0.0,0.0009,4.0934
