step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-51014.0558,0.85,1922.3517,3844.7035,2.0175
1,-50511.7382,0.915,2282.7671,2476.1202,4.0427
2,-48272.9451,0.825,404.5553,219.1102,6.0718
3,-46260.6241,0.765,750.028,218.3133,8.0916
4,-44234.7519,0.755,689.1527,216.7862,10.1136
5,-42961.9569,0.705,777.9326,215.6944,12.1401
6,-41782.3899,0.62,386.7157,205.27,14.1674
7,-41130.6553,0.595,411.4706,196.1129,16.1941
8,-40476.4177,0.61,496.94,191.4587,18.2216
9,-39976.4232,0.57,375.1885,182.1595,20.2489
10,-39356.5202,0.515,173.0768,123.0231,22.2759
11,-38224.2314,0.49,220.9959,114.3537,24.3034
12,-37186.6694,0.475,344.2383,112.5094,26.3413
13,-36910.7763,0.405,308.454,110.1031,28.3682
14,-36219.8896,0.395,169.8335,98.0565,30.3953
15,-34682.2529,0.41,158.4432,88.6244,32.4231
16,-34065.0245,0.38,586.8197,88.4867,34.4512
17,-32641.8032,0.34,208.8655,85.5889,36.4885
18,-32146.7561,0.335,503.4337,85.4084,38.5159
19,-31815.9631,0.32,276.5625,84.3464,40.543
20,-31495.4534,0.285,198.4141,81.7136,42.5711
21,-30804.4874,0.29,103.3262,68.322,44.5987
22,-30801.8476,0.285,237.4107,67.6769,46.6345
23,-30262.9025,0.28,93.3769,58.8047,48.6616
24,-29761.415,0.24,327.9267,58.6719,50.6889
25,-29125.2925,0.24,187.4302,58.0345,52.7169
26,-28516.9277,0.215,212.6932,57.6155,54.7443
27,-28354.27,0.185,179.5155,56.9888,56.7804
28,-27607.4131,0.16,105.768,54.4472,58.8079
29,-27107.6331,0.155,303.0506,54.3631,60.8351
30,-26976.5249,0.125,165.2772,53.8645,62.8647
31,-26746.8746,0.1,51.888,43.3125,64.8918
32,-26382.0419,0.14,78.5516,42.0473,66.9274
33,-26192.3378,0.15,110.9728,41.5067,68.955
34,-25706.5133,0.155,153.4709,41.2997,70.9921
35,-25686.2506,0.16,156.1375,41.1018,73.0204
36,-25445.3778,0.175,15.3269,6.6891,75.0478
37,-25138.6392,0.145,45.9456,6.6832,77.0763
38,-24557.1115,0.115,95.7688,6.6826,79.1045
39,-23999.4789,0.115,97.1397,6.6822,81.1404
40,-23786.2424,0.1,139.6684,6.682,83.1689
41,-23568.9771,0.09,0.0,6.682,85.1968
42,-23457.6332,0.08,82.1764,6.6814,87.2249
43,-23273.1251,0.09,29.8353,6.6704,89.2528
44,-23120.5667,0.065,63.0055,6.6691,91.2893
45,-22742.3581,0.1,47.3363,6.6669,93.3158
46,-22608.1194,0.1,104.1094,6.6666,95.344
47,-22245.4942,0.1,52.1833,6.6641,97.3719
48,-22221.4495,0.09,152.9182,6.664,99.4001
49,-22188.8784,0.085,16.38,6.5914,101.4282
50,-22166.1851,0.055,0.0,6.5914,103.4564
51,-21805.1523,0.05,7.2084,6.1065,105.4838
52,-21735.7962,0.04,125.6257,6.1064,107.5125
53,-21491.4557,0.05,0.0,6.1064,109.54
54,-21486.274,0.055,54.3304,6.1056,111.568
55,-21346.4616,0.06,0.5609,0.0452,113.5961
56,-20851.7751,0.09,49.3294,0.0452,115.6239
57,-20773.5734,0.1,154.468,0.0452,117.6616
58,-20641.2583,0.09,32.4033,0.0452,119.6892
59,-20325.4508,0.095,65.9608,0.0452,121.7165
60,-20203.6666,0.09,141.5203,0.0452,123.7446
61,-20054.9668,0.065,60.5769,0.0452,125.7723
62,-19908.1562,0.065,58.4327,0.0452,127.8007
63,-19834.2301,0.08,40.6196,0.0452,129.8289
64,-19664.4811,0.085,21.511,0.0452,131.8684
65,-19655.6366,0.08,61.8626,0.0452,133.8961
66,-19396.1402,0.075,0.0,0.0452,135.924
67,-19396.1402,0.06,71.1072,0.0452,137.9528
68,-19341.8361,0.04,71.1072,0.0452,139.981
69,-19062.4342,0.035,0.0,0.0452,142.018
70,-18938.2467,0.05,86.169,0.0452,144.047
71,-18938.2467,0.04,36.7635,0.0452,146.0749
72,-18858.8068,0.055,36.7635,0.0452,148.1022
73,-18520.3227,0.065,29.8212,0.0452,150.1311
74,-18280.8341,0.07,101.9143,0.0452,152.1601
75,-18236.3722,0.055,53.4933,0.0452,154.1887
76,-18210.5141,0.06,0.0,0.0452,156.2223
77,-18050.5972,0.06,0.0,0.0452,158.2494
78,-17951.916,0.055,38.877,0.0452,160.2776
79,-17896.6133,0.04,30.6484,0.0452,162.3062
80,-17812.9988,0.04,0.0,0.0452,164.3369
81,-17789.163,0.04,0.0,0.0452,166.3657
82,-17699.1703,0.04,0.0,0.0452,168.394
83,-17699.1703,0.03,39.1492,0.0452,170.4229
84,-17643.6771,0.035,39.1492,0.0452,172.4504
85,-17321.6398,0.04,20.1599,0.0452,174.4784
86,-17239.5432,0.055,94.7909,0.0452,176.5058
87,-17159.2697,0.055,21.2285,0.0452,178.5346
88,-16888.5491,0.07,20.1948,0.0452,180.5648
89,-16888.5491,0.06,93.945,0.0452,182.6022
90,-16792.7858,0.055,93.945,0.0452,184.63
91,-16792.7858,0.035,0.0,0.0452,186.6592
92,-16792.7858,0.02,0.0,0.0452,188.6875
93,-16750.3864,0.02,0.0,0.0452,190.715
94,-16711.7972,0.03,14.4871,0.0452,192.751
95,-16669.3704,0.04,0.4773,0.0452,194.7794
96,-16395.4578,0.05,13.1587,0.0452,196.8081
97,-16278.14,0.07,109.2242,0.0452,198.836
98,-16267.6937,0.06,26.8544,0.0452,200.8645
99,-16113.7833,0.07,0.0,0.0452,202.8932
100,-15929.4859,0.06,59.6071,0.0452,204.9211
101,-15929.4859,0.05,0.0,0.0452,206.9499
102,-15827.9726,0.035,0.0,0.0452,208.9879
103,-15735.9412,0.035,0.0,0.0452,211.0155
104,-15666.13,0.02,0.0,0.0452,213.0442
105,-15561.5168,0.03,0.0,0.0452,215.0719
106,-15523.2272,0.04,38.166,0.0452,217.099
107,-15523.2272,0.035,11.6069,0.0452,219.1278
108,-15371.4105,0.035,11.6069,0.0452,221.1588
109,-15371.1275,0.035,0.0,0.0452,223.1865
110,-15324.4717,0.035,0.0,0.0452,225.2141
111,-15324.4717,0.025,19.4606,0.0452,227.2417
112,-15218.3197,0.035,19.4606,0.0452,229.2693
113,-15162.4552,0.04,40.8954,0.0452,231.2969
114,-15119.5391,0.045,1.87,0.0452,233.3248
115,-15074.1835,0.035,14.31,0.0452,235.3524
116,-15066.7081,0.04,0.0,0.0452,237.3795
117,-15000.599,0.045,0.0,0.0452,239.4082
118,-14867.934,0.045,8.5248,0.0452,241.4362
119,-14830.6825,0.04,27.9062,0.0452,243.475
120,-14811.3565,0.045,0.0,0.0452,245.5025
121,-14794.4341,0.045,6.6886,0.0452,247.5311
122,-14759.9523,0.04,0.0,0.0452,249.5598
123,-14631.0328,0.05,9.6848,0.0452,251.5875
124,-14570.2862,0.05,18.0049,0.0452,253.6244
125,-14559.8768,0.05,0.0,0.0452,255.6526
126,-14435.6899,0.05,1.6039,0.0452,257.6812
127,-14435.6899,0.04,0.0,0.0452,259.7096
128,-14435.6899,0.02,0.0,0.0452,261.7376
129,-14208.5165,0.035,0.0,0.0452,263.7655
130,-14170.1657,0.03,75.819,0.0452,265.7937
131,-14170.1657,0.025,0.0,0.0452,267.8218
132,-14089.502,0.035,0.0,0.0452,269.85
133,-14071.7194,0.04,32.8178,0.0452,271.8778
134,-13976.3215,0.025,0.0,0.0452,273.9062
135,-13974.9433,0.025,0.0,0.0452,275.9354
136,-13974.9433,0.025,0.0,0.0452,277.9632
137,-13974.9433,0.015,0.0,0.0452,279.9917
138,-13941.1844,0.015,0.0,0.0452,282.0198
139,-13894.7147,0.025,0.0,0.0452,284.0559
140,-13894.7147,0.02,18.8163,0.0452,286.0839
141,-13894.7147,0.02,18.8163,0.0452,288.112
142,-13894.7147,0.02,18.8163,0.0452,290.1393
143,-13894.7147,0.015,18.8163,0.0452,292.1665
144,-13822.1202,0.005,18.8163,0.0452,294.1947
145,-13822.1202,0.005,0.0,0.0452,296.2314
146,-13822.1202,0.005,0.0,0.0452,298.2602
147,-13822.1202,0.005,0.0,0.0452,300.287
148,-13816.0606,0.01,0.0,0.0452,302.3145
149,-13816.0606,0.005,0.0,0.0452,304.3426
150,-13816.0606,0.005,0.0,0.0452,306.3702
151,-13816.0606,0.005,0.0,0.0452,308.3974
152,-13816.0606,0.005,0.0,0.0452,310.4248
153,-13816.0606,0.0,0.0,0.0452,312.4555
154,-13787.4804,0.005,0.0,0.0452,314.4826
155,-13787.4804,0.005,0.0,0.0452,316.5108
156,-13785.8521,0.01,0.0,0.0452,318.5383
157,-13687.5896,0.02,0.0,0.0452,320.5661
158,-13549.0016,0.03,48.4421,0.0452,322.5931
159,-13549.0016,0.025,21.8955,0.0452,324.6215
160,-13480.3652,0.03,21.8955,0.0452,326.6575
161,-13480.3652,0.025,0.0,0.0452,328.6845
