step,best_objective,avg_acceptance_rate,std,temperature,runtime
48,-21946.1624,0.185,36.0148,22.8961,0.6337
49,-21356.9314,0.175,68.2316,22.6408,0.6508
50,-21310.5962,0.14,220.339,22.6338,0.671
51,-21293.111,0.11,15.002,12.4206,0.6867
52,-20710.0482,0.105,5.5076,3.8357,0.704
53,-20678.1164,0.075,230.4503,3.8357,0.721
54,-20408.5413,0.06,11.9538,3.8182,0.7379
55,-19997.1305,0.07,129.4413,3.8182,0.7548
56,-19949.9457,0.075,150.9168,3.8182,0.7717
57,-19831.3345,0.075,13.6321,3.8066,0.7901
58,-19811.443,0.07,3.4795,3.2221,0.8065
59,-19704.5981,0.075,0.0,3.2221,0.8227
60,-19696.7223,0.055,40.5161,3.2219,0.8392
61,-19629.8977,0.05,0.0,3.2219,0.8556
62,-19399.5415,0.045,35.1959,3.2217,0.8713
63,-19293.832,0.05,79.0312,3.2217,0.8876
64,-19116.8335,0.045,0.261,0.0179,0.9033
65,-19073.818,0.045,68.156,0.0179,0.9194
66,-18790.2262,0.065,0.0,0.0179,0.9363
67,-18576.8691,0.08,98.0087,0.0179,0.955
68,-18538.9545,0.08,38.6358,0.0179,0.9695
69,-18289.7636,0.095,12.1253,0.0179,0.9854
70,-18162.488,0.1,72.519,0.0179,1.0026
71,-18026.8192,0.08,32.6261,0.0179,1.022
72,-17825.2797,0.06,64.7824,0.0179,1.0405
73,-17566.4396,0.07,0.0,0.0179,1.0583
74,-17543.2583,0.05,83.6949,0.0179,1.0769
75,-17331.4649,0.05,0.0,0.0179,1.0954
76,-17257.4474,0.05,28.3584,0.0179,1.1138
77,-17212.462,0.05,16.6979,0.0179,1.1317
78,-17189.4744,0.035,0.0,0.0179,1.1501
79,-17095.154,0.045,0.0,0.0179,1.1683
80,-16911.9064,0.045,32.938,0.0179,1.1869
81,-16905.0408,0.04,91.5217,0.0179,1.2111
82,-16667.5487,0.045,0.0,0.0179,1.2346
83,-16667.5487,0.04,115.4656,0.0179,1.259
84,-16649.1701,0.03,115.4656,0.0179,1.2828
85,-16464.4854,0.03,0.0,0.0179,1.3068
86,-16447.289,0.04,54.0711,0.0179,1.3289
87,-16342.5062,0.045,2.0775,0.0179,1.3478
88,-16326.0548,0.05,44.8353,0.0179,1.367
89,-16326.0548,0.045,0.0,0.0179,1.3862
90,-16102.984,0.05,0.0,0.0179,1.4088
91,-16026.6352,0.04,90.7922,0.0179,1.4267
92,-16014.9925,0.03,0.0,0.0179,1.4451
93,-15933.024,0.035,0.0,0.0179,1.4636
94,-15887.5167,0.045,23.9873,0.0179,1.4817
95,-15887.5167,0.03,8.0476,0.0179,1.5021
96,-15834.8371,0.035,8.0476,0.0179,1.5235
97,-15663.412,0.04,20.2799,0.0179,1.5418
98,-15587.789,0.04,49.4433,0.0179,1.5608
99,-15544.2331,0.035,21.806,0.0179,1.5831
100,-15370.1294,0.045,0.0,0.0179,1.6037
101,-15370.1294,0.035,44.4843,0.0179,1.622
102,-15308.228,0.035,44.4843,0.0179,1.642
103,-15308.228,0.025,7.9051,0.0179,1.6617
104,-15178.0267,0.025,7.9051,0.0179,1.6845
105,-14864.68,0.02,0.0,0.0179,1.7027
106,-14806.4719,0.025,0.0,0.0179,1.7205
107,-14667.0306,0.035,0.0,0.0179,1.7389
108,-14555.329,0.045,42.4698,0.0179,1.7572
109,-14436.844,0.05,45.7315,0.0179,1.7791
110,-14345.8184,0.055,46.3236,0.0179,1.7986
111,-14345.8184,0.05,26.0326,0.0179,1.8172
112,-14345.8184,0.03,26.0326,0.0179,1.8376
113,-14310.9733,0.025,26.0326,0.0179,1.8619
114,-14300.322,0.02,0.0,0.0179,1.883
115,-14287.4976,0.015,0.0,0.0179,1.9011
116,-14287.4976,0.015,0.0,0.0179,1.9197
117,-14287.4976,0.015,0.0,0.0179,1.9439
118,-14287.4976,0.01,0.0,0.0179,1.9619
119,-14287.4976,0.005,0.0,0.0179,1.9796
120,-14241.373,0.005,0.0,0.0179,1.9982
121,-14238.1516,0.01,0.0,0.0179,2.0169
122,-14191.0844,0.015,0.0,0.0179,2.0414
123,-14078.5435,0.03,0.0,0.0179,2.061
124,-14050.0684,0.04,27.8651,0.0179,2.086
125,-14050.0684,0.035,8.487,0.0179,2.1047
126,-13820.9282,0.055,8.487,0.0179,2.1287
127,-13776.3759,0.055,48.1584,0.0179,2.151
128,-13752.9857,0.05,0.0,0.0179,2.1723
129,-13752.9857,0.04,2.7359,0.0179,2.1901
130,-13752.9857,0.04,2.7359,0.0179,2.2096
131,-13752.9857,0.015,2.7359,0.0179,2.2332
132,-13752.9857,0.01,2.7359,0.0179,2.2514
133,-13752.9857,0.0,2.7359,0.0179,2.2734
134,-13752.9857,0.0,2.7359,0.0179,2.2926
135,-13749.0107,0.005,2.7359,0.0179,2.3209
136,-13732.7397,0.015,0.0,0.0179,2.3428
137,-13589.3266,0.025,6.8257,0.0179,2.3634
138,-13545.9762,0.03,57.3628,0.0179,2.3864
139,-13449.8533,0.04,0.0,0.0179,2.4054
140,-13317.781,0.05,4.1279,0.0179,2.4279
141,-13222.3333,0.055,48.6861,0.0179,2.4459
142,-13222.3333,0.045,37.5472,0.0179,2.4658
143,-13175.0937,0.045,37.5472,0.0179,2.4853
144,-13132.7246,0.04,0.0,0.0179,2.5049
145,-13073.8725,0.04,0.0,0.0179,2.5285
146,-13012.8443,0.035,15.1875,0.0179,2.55
147,-12934.2268,0.045,21.5976,0.0179,2.5768
148,-12934.2268,0.04,2.7427,0.0179,2.6005
149,-12934.2268,0.035,2.7427,0.0179,2.625
150,-12934.2268,0.02,2.7427,0.0179,2.6466
151,-12802.2357,0.02,2.7427,0.0179,2.6682
152,-12674.8055,0.02,60.8871,0.0179,2.6894
153,-12659.8187,0.025,20.0387,0.0179,2.7103
154,-12620.1008,0.03,0.0,0.0179,2.7333
155,-12562.5291,0.035,0.0,0.0179,2.7557
156,-12562.5291,0.025,0.0,0.0179,2.7758
157,-12524.7236,0.02,0.0,0.0179,2.7952
158,-12502.8172,0.02,0.0,0.0179,2.8168
159,-12495.8832,0.02,0.0,0.0179,2.8372
160,-12495.8832,0.015,0.0,0.0179,2.8547
161,-12495.8832,0.015,0.0,0.0179,2.873
162,-12475.4927,0.015,0.0,0.0179,2.8912
163,-12475.4927,0.01,0.0,0.0179,2.9157
164,-12388.1713,0.015,0.0,0.0179,2.9334
165,-12224.7828,0.025,24.8938,0.0179,2.9522
166,-12105.4379,0.035,64.2881,0.0179,2.9712
167,-12105.4379,0.03,58.0458,0.0179,2.9902
168,-12105.4379,0.03,58.0458,0.0179,3.0129
169,-12105.4379,0.02,58.0458,0.0179,3.0313
170,-12105.4379,0.01,58.0458,0.0179,3.05
171,-12097.2984,0.005,58.0458,0.0179,3.0715
172,-12097.2984,0.005,0.0,0.0179,3.091
173,-12097.2984,0.005,0.0,0.0179,3.1156
174,-12097.2984,0.005,0.0,0.0179,3.1342
175,-12083.9396,0.01,0.0,0.0179,3.1531
176,-11948.3153,0.015,0.0,0.0179,3.1721
177,-11868.487,0.025,11.7654,0.0179,3.1908
178,-11868.487,0.025,19.1876,0.0179,3.2166
179,-11868.487,0.025,19.1876,0.0179,3.234
180,-11852.7977,0.025,19.1876,0.0179,3.2545
181,-11831.8426,0.02,0.0,0.0179,3.2755
182,-11825.7903,0.015,0.0,0.0179,3.3007
183,-11695.8091,0.025,0.0,0.0179,3.3255
184,-11640.6335,0.035,27.8637,0.0179,3.3438
185,-11640.6335,0.03,23.7796,0.0179,3.3685
186,-11640.6335,0.025,23.7796,0.0179,3.3878
187,-11640.6335,0.02,23.7796,0.0179,3.4092
188,-11640.6335,0.01,23.7796,0.0179,3.4244
189,-11640.6335,0.0,23.7796,0.0179,3.4402
190,-11640.6335,0.0,23.7796,0.0179,3.4564
191,-11415.5833,0.02,23.7796,0.0179,3.4727
192,-11399.5421,0.025,75.7756,0.0179,3.4967
193,-11382.4668,0.03,0.0,0.0179,3.5157
194,-11325.8693,0.035,0.0,0.0179,3.5366
195,-11168.6049,0.04,0.0,0.0179,3.5524
196,-11043.3135,0.025,0.0,0.0179,3.5721
197,-11043.3135,0.02,0.0,0.0179,3.5888
198,-11043.3135,0.015,0.0,0.0179,3.6082
199,-11043.3135,0.01,0.0,0.0179,3.6229
200,-10883.5737,0.015,0.0,0.0179,3.6393
