step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49521.8619,0.7,629.8453,1259.6906,0.0104
1,-47293.8898,0.785,859.8972,650.1451,0.0245
2,-46722.2933,0.775,1058.5725,621.8171,0.0392
3,-45567.6008,0.715,202.4948,88.1182,0.055
4,-43538.7872,0.685,437.6191,87.9162,0.0782
5,-42983.4949,0.645,580.5764,87.8203,0.0924
6,-41253.7749,0.565,282.2428,86.8932,0.1121
7,-40193.878,0.51,470.2978,86.6662,0.1271
8,-38111.3316,0.495,270.4704,85.4261,0.1426
9,-37573.6536,0.445,568.5577,85.2971,0.1583
10,-36991.4414,0.405,183.9894,81.6095,0.178
11,-35579.879,0.37,182.3162,78.4375,0.1961
12,-34581.6932,0.33,426.315,78.2221,0.2149
13,-34313.1037,0.28,328.5702,77.7762,0.234
14,-34018.943,0.27,117.4918,69.8258,0.259
15,-33934.2289,0.23,130.9472,65.9784,0.2797
16,-32910.9143,0.205,34.9511,19.7394,0.2985
17,-32559.4106,0.175,242.6732,19.7359,0.3142
18,-31962.7771,0.175,118.5851,19.7099,0.3297
19,-31688.4852,0.16,150.32,19.6972,0.3492
20,-31295.0039,0.165,99.8686,19.657,0.3675
21,-30892.3936,0.165,116.3728,19.6312,0.3858
22,-30649.7641,0.18,111.639,19.602,0.404
23,-30189.9579,0.175,79.5008,19.5165,0.4219
24,-29497.5698,0.165,190.6867,19.5105,0.4407
25,-29201.3391,0.175,215.5399,19.5066,0.4615
26,-28891.333,0.15,131.6618,19.4884,0.4793
27,-28210.5707,0.16,9.9516,6.7143,0.5013
28,-27650.7706,0.18,220.4551,6.7142,0.52
29,-26970.529,0.175,185.8825,6.7141,0.5465
30,-26435.0528,0.175,225.8847,6.7141,0.5642
31,-25955.9335,0.2,182.1619,6.714,0.5827
32,-25475.9091,0.205,157.1326,6.7138,0.6013
33,-25255.3528,0.195,126.7373,6.7135,0.6202
34,-24528.8856,0.2,64.2196,6.7111,0.6444
35,-24265.9966,0.185,203.3657,6.7111,0.6661
36,-23965.122,0.185,103.1285,6.7105,0.6844
37,-23816.5413,0.145,130.6951,6.7102,0.7038
38,-23444.9745,0.125,53.6524,6.707,0.7247
39,-23145.0141,0.14,156.4403,6.7069,0.7491
40,-22857.2444,0.135,83.3092,6.706,0.769
41,-22714.5735,0.12,89.73,6.7054,0.7872
42,-22503.9401,0.13,50.1311,6.702,0.8092
43,-22179.6205,0.115,77.0649,6.701,0.8287
44,-22070.1964,0.095,16.9205,6.6177,0.8524
45,-21666.6042,0.1,38.3291,6.6118,0.8704
46,-21279.7084,0.105,136.6759,6.6117,0.8912
47,-21158.7878,0.09,172.1714,6.6116,0.9118
48,-20973.9774,0.095,34.0413,6.6037,0.9335
49,-20453.8624,0.11,64.6164,6.6025,0.9542
50,-20245.9223,0.105,185.12,6.6025,0.973
51,-20119.7547,0.095,52.6522,6.6,0.9919
52,-20119.7547,0.085,49.2344,6.5973,1.0108
53,-19875.9512,0.085,49.2344,6.5973,1.0327
54,-19403.5465,0.07,87.141,6.5968,1.0527
55,-19384.1413,0.065,169.9087,6.5968,1.0713
56,-19019.8917,0.065,1.7246,0.8463,1.09
57,-18880.3293,0.08,135.4556,0.8463,1.1107
58,-18559.6489,0.085,49.426,0.8463,1.1365
59,-18465.8295,0.08,111.1711,0.8463,1.1551
60,-18465.8295,0.07,19.4956,0.8463,1.1739
61,-18460.0385,0.06,19.4956,0.8463,1.193
62,-18369.9513,0.05,0.0,0.8463,1.2159
63,-18271.6085,0.045,0.0,0.8463,1.2346
64,-18020.7507,0.05,19.6552,0.8463,1.2531
65,-17862.8808,0.06,84.1152,0.8463,1.2718
66,-17826.0687,0.06,74.5056,0.8463,1.2908
67,-17632.6244,0.07,0.0,0.8463,1.3125
68,-17632.6244,0.06,46.7953,0.8463,1.3341
69,-17631.6281,0.04,0.0,0.8463,1.3534
70,-17459.3376,0.05,0.0,0.8463,1.3718
71,-17398.0953,0.065,59.0733,0.8463,1.399
72,-17398.0953,0.05,22.3728,0.8462,1.4249
73,-17375.4817,0.055,22.3728,0.8462,1.4467
74,-17046.7922,0.055,3.348,0.8448,1.4657
75,-16842.4394,0.045,0.0,0.8448,1.4898
76,-16842.3572,0.03,98.494,0.8448,1.5132
77,-16589.0815,0.055,0.0,0.8448,1.5323
78,-16465.815,0.06,96.1989,0.8448,1.5507
79,-16198.7433,0.065,47.9687,0.8448,1.5715
80,-16198.7433,0.055,21.2513,0.8448,1.5928
81,-16115.4068,0.055,21.2513,0.8448,1.6111
82,-15880.3811,0.035,0.0,0.8448,1.6299
83,-15831.5033,0.03,0.0,0.8448,1.6485
84,-15831.5033,0.02,13.6901,0.8448,1.6709
85,-15776.2254,0.03,13.6901,0.8448,1.6954
86,-15695.3367,0.03,22.8357,0.8448,1.7198
87,-15613.6529,0.045,0.0,0.8448,1.7434
88,-15613.6529,0.035,29.6657,0.8448,1.7649
89,-15558.0428,0.04,29.6657,0.8448,1.7819
90,-15558.0428,0.03,0.0,0.8448,1.7938
91,-15558.0428,0.025,0.0,0.8448,1.8107
92,-15558.0428,0.005,0.0,0.8448,1.8293
93,-15523.0071,0.015,0.0,0.8448,1.8478
94,-15474.3844,0.015,5.8215,0.8447,1.8711
