step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-51607.7579,0.775,119.4184,238.8368,0.0153
1,-50162.1473,0.725,522.5043,234.1592,0.0325
2,-49628.882,0.725,354.0818,217.209,0.0547
3,-47636.9817,0.69,205.9692,164.9965,0.0723
4,-46231.6581,0.66,668.647,164.2337,0.097
5,-45508.4974,0.62,491.7126,162.1795,0.1181
6,-44811.7193,0.58,219.2243,140.7479,0.1364
7,-43534.4817,0.565,266.7879,132.8308,0.1541
8,-41891.8954,0.545,460.6464,131.521,0.1725
9,-40994.0221,0.545,444.2072,130.0815,0.1922
10,-40826.4169,0.49,396.7287,128.1554,0.2184
11,-39380.7945,0.475,163.5609,105.4688,0.2361
12,-37644.5037,0.425,535.4402,105.107,0.2607
13,-36741.1133,0.38,546.5861,104.7694,0.2813
14,-34882.4725,0.345,290.0074,102.6151,0.3039
15,-34063.4951,0.355,555.5796,102.3363,0.3219
16,-33480.2219,0.365,204.0822,96.9964,0.3414
17,-32953.8939,0.34,223.1781,93.6116,0.3599
18,-32147.239,0.365,243.3834,91.376,0.3797
19,-31833.7257,0.36,309.308,90.35,0.4062
20,-31140.7634,0.345,144.4555,81.594,0.4276
21,-30766.2995,0.285,296.6614,80.8666,0.4633
22,-30530.5044,0.28,102.511,67.6967,0.5025
23,-30419.2463,0.22,86.4687,56.9666,0.555
24,-30107.5397,0.195,82.8746,51.3322,0.6001
25,-29666.0897,0.215,81.9814,47.699,0.6151
26,-29366.431,0.21,105.8782,46.291,0.6262
27,-28773.2152,0.2,94.3652,44.5693,0.6371
28,-28310.4891,0.23,274.7083,44.5093,0.6521
29,-27791.454,0.255,137.9253,43.9944,0.6705
30,-27427.8213,0.215,203.8275,43.8305,0.6917
31,-27059.8877,0.22,159.4005,43.5295,0.7083
32,-25739.0737,0.23,124.1904,42.9051,0.7251
33,-25547.8471,0.205,467.2306,42.8935,0.7435
34,-25060.8547,0.16,117.9079,42.2393,0.7612
35,-24562.15,0.16,156.8595,42.0204,0.782
36,-23814.0607,0.175,200.3482,41.9173,0.8039
37,-23784.9487,0.14,278.9533,41.8766,0.822
38,-23301.0323,0.15,23.3071,17.5304,0.8403
39,-22818.5933,0.17,201.7073,17.5274,0.8579
40,-22789.2445,0.155,119.4455,17.512,0.8816
41,-22544.4571,0.125,5.8543,2.1995,0.9008
42,-22446.4751,0.125,73.323,2.1995,0.9207
43,-21963.6201,0.12,40.1654,2.1994,0.9388
44,-21629.0191,0.095,173.9924,2.1994,0.9598
45,-21606.8178,0.08,123.728,2.1994,0.9861
46,-21359.539,0.085,0.0,2.1994,1.0046
47,-21251.6614,0.085,34.8517,2.1993,1.0231
48,-21115.2884,0.07,9.7066,2.1954,1.0432
49,-21089.0089,0.065,37.4588,2.1953,1.063
50,-20983.3266,0.065,12.6964,2.1939,1.0844
51,-20770.6704,0.075,0.0,2.1939,1.1022
52,-20595.1419,0.07,77.3807,2.1939,1.1212
53,-20595.1419,0.06,55.5602,2.1939,1.1412
54,-20246.1186,0.075,0.0,2.1939,1.1658
55,-20105.0313,0.085,66.0386,2.1939,1.184
56,-19948.5106,0.075,60.1523,2.1939,1.2026
57,-19631.7339,0.09,59.6425,2.1939,1.2233
58,-19631.7339,0.085,88.5804,2.1939,1.2458
59,-19470.7871,0.075,88.5804,2.1939,1.2653
60,-19076.418,0.09,62.4165,2.1939,1.2832
61,-19011.9597,0.08,120.4946,2.1939,1.3063
62,-19011.9597,0.06,11.8273,2.1918,1.3259
63,-18961.2606,0.065,0.0,2.1918,1.3504
64,-18766.2664,0.065,0.0,2.1918,1.3681
65,-18552.3009,0.055,81.455,2.1918,1.3857
66,-18552.3009,0.045,98.6991,2.1918,1.4035
67,-18437.1507,0.055,98.6991,2.1918,1.4211
68,-18331.8688,0.065,28.4097,2.1917,1.4461
69,-18145.0436,0.065,34.3348,2.1916,1.4647
70,-18117.9806,0.05,39.2979,2.1916,1.4845
71,-17916.976,0.06,0.0,2.1916,1.5039
72,-17765.1127,0.05,59.5641,2.1916,1.5245
73,-17559.7009,0.05,0.0,2.1916,1.5446
74,-17403.8737,0.06,84.1154,2.1916,1.5636
75,-17187.3329,0.07,53.0671,2.1915,1.5835
76,-17187.3329,0.06,63.0453,2.1915,1.6028
77,-17090.7324,0.06,63.0453,2.1915,1.6273
78,-16966.3671,0.055,0.0,2.1915,1.6443
79,-16734.2474,0.035,62.0947,2.1915,1.6614
80,-16734.2474,0.025,0.0,2.1915,1.6787
81,-16454.9623,0.045,0.0,2.1915,1.6977
82,-16328.7078,0.05,104.5909,2.1915,1.7199
83,-16237.4645,0.05,0.2901,0.0523,1.7376
84,-16027.4257,0.06,6.0622,0.0523,1.7577
85,-15877.8851,0.065,26.1982,0.0523,1.7777
86,-15694.0899,0.055,67.074,0.0523,1.8025
87,-15562.017,0.05,70.2577,0.0523,1.8204
88,-15410.462,0.045,0.0,0.0523,1.8385
89,-15269.7669,0.035,0.0,0.0523,1.8561
90,-15269.7669,0.025,0.0,0.0523,1.8753
91,-15226.0053,0.025,0.0,0.0523,1.8972
92,-15226.0053,0.02,0.0502,0.0495,1.9148
93,-15204.4537,0.02,0.0502,0.0495,1.9323
94,-14987.5481,0.035,0.0,0.0495,1.9503
95,-14987.5481,0.035,81.502,0.0495,1.9686
96,-14978.9932,0.03,81.502,0.0495,1.9927
97,-14950.8105,0.035,0.0,0.0495,2.0108
98,-14748.8313,0.045,0.0,0.0495,2.0293
99,-14738.9747,0.03,74.6583,0.0495,2.0499
100,-14738.9747,0.03,0.0,0.0495,2.0714
101,-14618.0724,0.035,0.0,0.0495,2.0927
102,-14594.467,0.04,23.3319,0.0495,2.1112
103,-14594.467,0.025,3.7399,0.0495,2.1291
104,-14451.1621,0.025,3.7399,0.0495,2.1468
105,-14451.1621,0.025,0.0,0.0495,2.1696
106,-14389.687,0.025,0.0,0.0495,2.189
107,-14356.8663,0.025,27.5106,0.0495,2.2074
108,-14262.8983,0.035,8.5287,0.0495,2.2255
109,-14201.8721,0.035,20.0548,0.0495,2.2481
110,-14095.3617,0.055,0.0,0.0495,2.265
111,-14095.3617,0.045,37.9819,0.0495,2.2835
112,-14095.3617,0.035,37.9819,0.0495,2.3015
113,-14095.3617,0.025,37.9819,0.0495,2.3196
114,-14095.3617,0.02,37.9819,0.0495,2.3435
115,-14023.4778,0.005,37.9819,0.0495,2.3597
116,-13909.9473,0.015,0.0,0.0495,2.3781
117,-13862.1027,0.02,49.3273,0.0495,2.3965
118,-13849.9195,0.025,0.0,0.0495,2.4121
119,-13767.1484,0.03,0.0,0.0495,2.4329
120,-13767.1484,0.025,0.0,0.0495,2.4498
121,-13767.1484,0.015,0.0,0.0495,2.4672
122,-13767.1484,0.01,0.0,0.0495,2.4857
123,-13759.5303,0.01,0.0,0.0495,2.506
124,-13720.6646,0.01,0.0,0.0495,2.5221
125,-13720.6646,0.01,0.0,0.0495,2.5387
126,-13694.8207,0.015,0.0,0.0495,2.5557
127,-13663.6809,0.025,0.0,0.0495,2.5729
128,-13655.1575,0.025,9.3474,0.0495,2.5951
129,-13534.347,0.03,0.0,0.0495,2.612
130,-13445.3974,0.04,58.2929,0.0495,2.6286
131,-13445.3974,0.035,13.1186,0.0495,2.6461
132,-13395.1558,0.03,13.1186,0.0495,2.6649
133,-13381.2225,0.03,0.0,0.0495,2.6859
134,-13298.1053,0.03,0.0,0.0495,2.7058
135,-13259.9437,0.025,33.2871,0.0495,2.7243
136,-13166.1865,0.035,0.0,0.0495,2.7424
137,-13084.0451,0.045,37.0772,0.0495,2.7661
138,-13084.0451,0.04,6.1365,0.0495,2.7846
139,-13068.6174,0.035,6.1365,0.0495,2.8029
140,-13068.6174,0.03,0.0,0.0495,2.8209
141,-13068.6174,0.02,0.0,0.0495,2.8405
142,-13005.6348,0.01,0.0,0.0495,2.8603
143,-12973.3163,0.015,0.0,0.0495,2.8782
144,-12973.3163,0.01,0.0,0.0495,2.8972
145,-12915.5749,0.015,0.0,0.0495,2.9162
146,-12915.5749,0.015,0.0,0.0495,2.939
147,-12915.5749,0.01,0.0,0.0495,2.9559
148,-12915.5749,0.005,0.0,0.0495,2.9745
149,-12915.5749,0.005,0.0,0.0495,2.9929
150,-12880.7449,0.005,0.0,0.0495,3.0102
151,-12847.3521,0.015,0.0,0.0495,3.0323
152,-12812.0972,0.025,4.0109,0.0495,3.0468
153,-12760.6017,0.035,8.3746,0.0495,3.0623
154,-12743.2696,0.045,18.9316,0.0495,3.0802
155,-12743.2696,0.04,2.8254,0.0495,3.0989
156,-12743.2696,0.03,2.8254,0.0495,3.1189
157,-12743.2696,0.02,2.8254,0.0495,3.135
158,-12590.6476,0.015,2.8254,0.0495,3.1569
159,-12476.1956,0.015,0.0,0.0495,3.1764
160,-12476.1956,0.015,5.8408,0.0495,3.1972
161,-12444.033,0.02,5.8408,0.0495,3.2161
162,-12439.8058,0.025,0.0,0.0495,3.2353
163,-12439.8058,0.02,0.0,0.0495,3.2537
164,-12439.8058,0.01,0.0,0.0495,3.2732
165,-12439.8058,0.01,0.0,0.0495,3.2936
166,-12439.8058,0.005,0.0,0.0495,3.3128
167,-12439.8058,0.0,0.0,0.0495,3.3316
168,-12412.7999,0.005,0.0,0.0495,3.3499
169,-12412.7999,0.005,0.0,0.0495,3.3697
