step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-53670.2212,0.725,510.6626,1021.3252,0.0153
1,-52393.6874,0.85,764.4118,621.4137,0.0402
2,-50450.3515,0.84,564.979,538.5165,0.0575
3,-49408.3675,0.82,737.2775,512.9611,0.0796
4,-47001.4838,0.83,534.4631,451.9665,0.097
5,-46350.7982,0.84,724.5441,437.0937,0.119
6,-45186.6158,0.775,240.6058,247.4382,0.1373
7,-43101.4261,0.73,484.997,240.7511,0.1575
8,-41611.1145,0.685,932.1523,239.6612,0.1758
9,-40432.7115,0.655,658.7446,236.0863,0.1947
10,-39517.739,0.625,582.7387,230.7953,0.2172
11,-39324.9713,0.585,300.0517,197.3881,0.2348
12,-38842.9754,0.515,94.4989,42.279,0.2577
13,-38345.9428,0.435,176.7538,42.0263,0.2762
14,-37352.7435,0.355,169.9748,41.7401,0.3
15,-35612.1083,0.305,251.0037,41.6565,0.3182
16,-34785.621,0.285,442.3012,41.6422,0.3357
17,-33913.4723,0.3,263.7109,41.5773,0.3542
18,-33509.2862,0.305,274.8137,41.5188,0.3734
19,-32205.0004,0.31,187.1595,41.3337,0.3957
20,-31560.1635,0.285,411.0729,41.3164,0.4133
21,-31095.6424,0.26,203.6498,41.1801,0.4374
22,-30868.5128,0.245,160.8364,40.9217,0.4558
23,-30228.5145,0.245,95.0447,39.7703,0.4789
24,-29850.7838,0.215,333.1242,39.7457,0.4967
25,-29625.9551,0.185,124.8737,39.3239,0.519
26,-29340.1725,0.16,43.8506,32.3597,0.538
27,-28836.9215,0.135,89.3062,31.9542,0.5599
28,-28537.1447,0.14,238.9172,31.9364,0.5834
29,-27792.9004,0.165,79.5235,31.4487,0.6014
30,-27626.6711,0.185,234.6033,31.428,0.6203
31,-27363.1134,0.18,63.1656,30.3138,0.6388
32,-27061.6663,0.175,29.3898,22.9518,0.663
33,-26802.3544,0.165,92.2825,22.8512,0.6809
34,-26609.1436,0.14,61.7531,22.5391,0.7012
35,-26039.1965,0.14,86.5745,22.4443,0.7242
36,-25711.9931,0.145,158.8526,22.4291,0.7434
37,-25378.4563,0.155,102.7011,22.3717,0.765
38,-24941.9155,0.17,120.2412,22.3343,0.7829
39,-24427.2378,0.175,144.8854,22.3114,0.8008
40,-24132.6758,0.185,203.8777,22.303,0.819
41,-23794.8867,0.195,103.5975,22.2368,0.8376
42,-23565.4775,0.205,103.5863,22.1688,0.8614
43,-23489.1382,0.185,67.9872,21.9243,0.881
44,-22987.678,0.165,21.4295,16.6147,0.8989
45,-22508.0165,0.145,136.4631,16.6066,0.9231
46,-22343.5262,0.125,208.7253,16.6045,0.9423
47,-22193.3108,0.105,61.7023,16.5343,0.9666
48,-22056.2721,0.095,48.7767,16.4145,0.9932
49,-21836.899,0.085,64.4474,16.3681,1.0163
50,-21712.6174,0.07,21.0938,15.2612,1.0422
51,-21308.1357,0.08,55.8649,15.2208,1.0602
52,-21203.355,0.075,148.2557,15.2184,1.0788
53,-21093.1001,0.08,19.1174,14.2243,1.0973
54,-20598.7715,0.085,32.6119,14.053,1.1162
55,-20302.4827,0.085,117.9657,14.0493,1.1356
56,-20137.9455,0.075,39.6577,13.953,1.1562
57,-20092.3196,0.08,62.7782,13.9318,1.1747
58,-20072.2191,0.075,8.4544,8.4051,1.1938
59,-19985.2021,0.065,15.6598,8.2288,1.2143
60,-19525.6224,0.07,0.0,8.2288,1.2382
61,-19356.2311,0.08,227.9024,8.2288,1.2586
62,-19203.674,0.08,57.0661,8.2252,1.2821
63,-19197.6063,0.07,52.672,8.2206,1.305
64,-19147.6897,0.08,0.0,8.2206,1.3246
65,-18927.1564,0.08,11.7998,7.8314,1.3504
66,-18643.8169,0.08,76.8022,7.8302,1.3684
67,-18492.7891,0.08,65.9816,7.8283,1.3933
68,-18453.9899,0.08,55.5174,7.8251,1.4125
69,-18276.0476,0.085,0.0,7.8251,1.4362
70,-18066.9219,0.085,80.0251,7.8239,1.4568
71,-17894.1107,0.08,67.6887,7.8221,1.4831
72,-17823.8675,0.07,63.2183,7.8199,1.5036
73,-17569.0463,0.075,35.541,7.8091,1.5301
74,-17477.3659,0.075,64.5471,7.8072,1.5486
75,-17398.7856,0.07,36.1719,7.7963,1.5673
76,-17319.5338,0.065,35.7572,7.7858,1.5866
77,-17284.8571,0.065,5.7265,5.9655,1.6101
78,-17083.1412,0.06,21.8611,5.9508,1.6325
79,-17026.8742,0.045,0.0,5.9508,1.6515
80,-16778.1792,0.04,0.0,5.9508,1.6701
81,-16724.4116,0.045,122.8044,5.9508,1.6919
82,-16658.2791,0.04,17.1823,5.9296,1.7147
83,-16658.2791,0.035,0.0,5.9296,1.7399
84,-16581.296,0.04,0.0,5.9296,1.7582
85,-16533.3152,0.035,37.518,5.9278,1.7826
86,-16204.4201,0.025,0.0,5.9278,1.8005
87,-16105.6976,0.03,0.0,5.9278,1.8229
88,-15858.9441,0.055,35.0442,5.9261,1.8412
89,-15707.8039,0.05,34.5607,5.923,1.867
90,-15707.8039,0.045,0.0,5.923,1.8877
91,-15707.8039,0.04,0.0,5.923,1.908
92,-15707.8039,0.03,0.0,5.923,1.9267
93,-15707.8039,0.005,0.0,5.923,1.9501
94,-15531.53,0.015,0.0,5.923,1.968
95,-15446.535,0.03,66.4425,5.9229,1.9866
96,-15446.535,0.03,36.6268,5.9215,2.0049
97,-15401.6071,0.035,36.6268,5.9215,2.0242
98,-15347.3551,0.045,0.0,5.9215,2.0491
99,-15347.3551,0.03,36.5009,5.9193,2.0682
100,-15118.6495,0.03,36.5009,5.9193,2.0877
101,-15029.2246,0.045,78.8988,5.9191,2.1076
102,-15029.2246,0.045,27.5438,5.9141,2.1337
103,-14969.9797,0.04,0.0,5.9141,2.1531
104,-14868.9332,0.05,0.0,5.9141,2.1736
105,-14298.3665,0.055,25.8184,5.9074,2.1917
106,-14221.2928,0.045,160.901,5.9073,2.216
107,-14108.7293,0.055,0.0,5.9073,2.2345
108,-14041.1526,0.07,42.4611,5.9057,2.2547
109,-14001.8371,0.07,23.1855,5.893,2.2736
110,-14001.8371,0.05,12.5336,5.8144,2.2949
111,-13980.9049,0.05,12.5336,5.8144,2.3175
112,-13980.9049,0.035,0.0,5.8144,2.3358
113,-13980.9049,0.02,0.0,5.8144,2.3535
114,-13940.8488,0.02,0.0,5.8144,2.3726
115,-13940.8488,0.02,14.8239,5.8007,2.3929
116,-13842.1535,0.025,14.8239,5.8007,2.4126
117,-13643.0496,0.035,19.3144,5.7931,2.431
118,-13601.4127,0.04,71.0654,5.7928,2.4523
119,-13601.4127,0.03,22.0146,5.7848,2.4705
120,-13601.4127,0.03,22.0146,5.7848,2.4923
121,-13449.5797,0.04,22.0146,5.7848,2.512
122,-13427.0069,0.045,58.0535,5.7843,2.5308
123,-13427.0069,0.035,14.3796,5.7522,2.5506
124,-13359.7919,0.05,14.3796,5.7522,2.5691
125,-13292.1749,0.055,31.0988,5.7487,2.594
126,-13098.3749,0.04,0.0,5.7487,2.6119
127,-13091.0206,0.03,0.0,5.7487,2.6307
128,-13091.0206,0.03,0.0,5.7487,2.6494
129,-12927.3733,0.025,0.0,5.7487,2.668
130,-12927.3733,0.02,75.4678,5.7486,2.6916
131,-12927.3733,0.015,75.4678,5.7486,2.7098
132,-12927.3733,0.01,75.4678,5.7486,2.7289
133,-12927.3733,0.01,75.4678,5.7486,2.7479
134,-12846.4647,0.005,75.4678,5.7486,2.7681
135,-12840.3821,0.01,0.0,5.7486,2.7891
136,-12840.3821,0.01,0.0,5.7486,2.8078
137,-12796.2702,0.015,0.0,5.7486,2.8263
138,-12686.5224,0.025,0.0,5.7486,2.8455
139,-12601.6617,0.03,55.8212,5.7483,2.8645
140,-12546.9877,0.035,37.7263,5.7471,2.8889
141,-12546.9877,0.035,32.894,5.745,2.9101
142,-12546.9877,0.03,32.894,5.745,2.9346
143,-12546.9877,0.025,32.894,5.745,2.9532
144,-12520.3167,0.025,0.0,5.745,2.9775
145,-12520.3167,0.015,9.2026,5.6777,2.9954
146,-12444.7215,0.02,9.2026,5.6777,3.0143
147,-12433.5708,0.03,0.0,5.6777,3.0333
148,-12432.1072,0.03,8.1475,5.568,3.0526
149,-12293.1268,0.04,0.0,5.568,3.0762
150,-12293.1268,0.04,55.192,5.5676,3.0945
151,-12293.1268,0.035,55.192,5.5676,3.1138
152,-12230.1991,0.03,55.192,5.5676,3.1326
153,-12230.1991,0.025,0.0,5.5676,3.1523
154,-12230.1991,0.005,0.0,5.5676,3.1778
155,-12162.4091,0.01,0.0,5.5676,3.1958
156,-12054.6916,0.02,0.0,5.5676,3.2145
157,-12046.455,0.02,21.7197,5.5639,3.2326
158,-11967.8968,0.035,0.0,5.5639,3.2656
159,-11959.8845,0.04,31.892,5.5619,3.2845
160,-11897.6698,0.045,0.0,5.5619,3.3032
161,-11897.6698,0.035,25.6884,5.5571,3.3222
162,-11830.2853,0.035,25.6884,5.5571,3.3408
163,-11771.3455,0.025,0.0,5.5571,3.365
164,-11686.7912,0.035,0.0,5.5571,3.3834
165,-11686.7912,0.025,33.2114,5.5553,3.4022
166,-11686.7912,0.025,33.2114,5.5553,3.4207
167,-11686.7912,0.02,33.2114,5.5553,3.4392
168,-11686.7912,0.015,33.2114,5.5553,3.4642
169,-11609.5459,0.01,33.2114,5.5553,3.4823
170,-11568.1865,0.015,17.3762,5.5517,3.507
171,-11537.839,0.025,0.0,5.5517,3.526
172,-11537.839,0.025,7.9047,5.4596,3.5525
173,-11504.5629,0.035,7.9047,5.4596,3.5703
174,-11489.3306,0.03,16.5722,5.4464,3.5897
175,-11489.3306,0.025,0.0,5.4464,3.6088
176,-11318.6913,0.02,0.0,5.4464,3.6274
177,-11318.6913,0.02,0.0,5.4464,3.6489
178,-11317.9336,0.015,0.0,5.4464,3.6662
179,-11313.0401,0.015,0.0,5.4464,3.6853
180,-11222.6306,0.02,0.0,5.4464,3.7041
181,-11222.6306,0.015,0.0,5.4464,3.7234
182,-11222.6306,0.02,0.0,5.4464,3.7461
183,-11201.3522,0.025,0.0,5.4464,3.7646
184,-11201.3522,0.02,9.8108,5.4014,3.7837
185,-11201.3522,0.015,9.8108,5.4014,3.802
186,-11201.3522,0.015,9.8108,5.4014,3.8211
187,-11111.3802,0.015,9.8108,5.4014,3.8455
188,-11111.3802,0.005,0.0,5.4014,3.8675
189,-11111.3802,0.005,0.0,5.4014,3.8863
190,-11102.9613,0.015,0.0,5.4014,3.9051
191,-11102.9613,0.02,2.6776,4.347,3.9254
192,-11005.3813,0.02,0.0,4.347,3.9458
193,-10876.9108,0.035,0.0,4.347,3.965
194,-10876.9108,0.035,42.9851,4.3467,3.9838
195,-10834.1117,0.03,42.9851,4.3467,4.0062
196,-10832.217,0.03,0.0,4.3467,4.0308
197,-10782.675,0.03,0.0,4.3467,4.0551
198,-10782.675,0.015,0.0,4.3467,4.0742
199,-10782.675,0.015,0.0,4.3467,4.0966
200,-10782.675,0.01,0.0,4.3467,4.1162
