step,best_objective,avg_acceptance_rate,std,temperature,runtime
125,-7930.7804,0.0069,16.9831,18.0695,11.9147
126,-7919.1289,0.0075,19.6064,17.8784,12.0081
127,-7906.0225,0.0075,20.7682,17.7102,12.0929
128,-7866.4574,0.0062,15.7373,17.3423,12.1688
129,-7834.1797,0.0078,19.8108,17.1989,12.2707
130,-7824.5696,0.0078,25.4165,17.1167,12.3723
131,-7776.8672,0.0081,12.0681,16.3917,12.4652
132,-7776.8672,0.0072,27.1737,16.3339,12.557
133,-7760.7856,0.0066,0.0,16.3339,12.6531
134,-7751.4857,0.0044,15.2331,16.0755,12.7468
135,-7709.3802,0.0044,0.0,16.0755,12.8502
136,-7673.8176,0.0041,29.2659,16.0523,12.9511
137,-7653.9142,0.0044,19.0972,15.9755,13.0473
138,-7645.4303,0.0047,24.0316,15.9347,13.1422
139,-7645.4303,0.0056,25.7443,15.8996,13.2434
140,-7604.8367,0.0062,22.0965,15.8336,13.34
141,-7577.5523,0.0056,17.9276,15.6992,13.4345
142,-7577.5523,0.0066,6.6127,13.6551,13.5266
143,-7575.6566,0.0069,20.3509,13.6016,13.6199
144,-7575.6566,0.0062,15.4944,13.4771,13.7146
145,-7550.8355,0.005,4.1827,9.5209,13.8039
146,-7550.8355,0.0047,12.1435,9.4755,13.8978
147,-7536.109,0.0047,0.0,9.4755,13.9895
148,-7526.752,0.0041,13.3589,9.4441,14.0862
149,-7507.9579,0.0041,13.3855,9.4173,14.1795
150,-7507.4237,0.0038,12.9511,9.3881,14.2799
151,-7453.6801,0.0044,0.0,9.3881,14.3764
152,-7453.6801,0.0034,30.4411,9.3857,14.474
153,-7453.6801,0.0025,15.1119,9.3703,14.5689
154,-7453.6801,0.0022,15.1119,9.3703,14.6631
155,-7453.6801,0.0022,0.0,9.3703,14.7582
156,-7453.6801,0.0019,0.0,9.3703,14.8529
157,-7453.6801,0.0012,9.3603,9.3353,14.9477
158,-7453.6801,0.0019,9.3603,9.3353,15.0414
159,-7448.0011,0.0019,0.8439,1.5388,15.1392
160,-7448.0011,0.0016,0.0,1.5388,15.2328
161,-7448.0011,0.0009,0.0,1.5388,15.3251
162,-7448.0011,0.0009,0.0,1.5388,15.4199
163,-7448.0011,0.0003,0.0,1.5388,15.5131
164,-7448.0011,0.0,0.0,1.5388,15.6046
165,-7446.9625,0.0006,0.0,1.5388,15.6974
166,-7441.5267,0.0009,0.2522,1.1986,15.7906
167,-7441.5267,0.0009,0.0,1.1986,15.8857
168,-7441.5267,0.0009,0.0,1.1986,15.9786
169,-7434.0139,0.0012,0.0,1.1986,16.0719
170,-7434.0139,0.0006,0.0,1.1986,16.1664
171,-7434.0139,0.0003,0.0,1.1986,16.2597
172,-7387.2638,0.0006,0.0,1.1986,16.3532
173,-7385.6335,0.0009,0.0,1.1986,16.4472
174,-7385.6335,0.0006,0.0,1.1986,16.5402
175,-7385.6335,0.0006,0.0,1.1986,16.6339
176,-7385.6335,0.0006,0.0,1.1986,16.7261
177,-7378.1521,0.0009,0.0,1.1986,16.8182
178,-7378.1521,0.0006,0.9644,1.1943,16.9194
179,-7372.5996,0.0009,0.9644,1.1943,17.0121
180,-7371.2214,0.0012,0.0,1.1943,17.1053
181,-7361.3532,0.0016,0.0,1.1943,17.1977
182,-7361.3532,0.0009,0.0,1.1943,17.2907
183,-7361.3532,0.0009,0.0,1.1943,17.3851
184,-7361.3532,0.0006,0.0,1.1943,17.48
185,-7359.975,0.0006,0.0,1.1943,17.5729
186,-7359.975,0.0003,0.0,1.1943,17.6669
187,-7359.975,0.0003,0.0,1.1943,17.7594
188,-7359.975,0.0003,0.0,1.1943,17.85
189,-7359.975,0.0003,0.0,1.1943,17.9433
190,-7359.975,0.0,0.0,1.1943,18.0364
191,-7359.975,0.0,0.0,1.1943,18.1306
192,-7316.8176,0.0003,0.0,1.1943,18.225
193,-7316.8176,0.0003,0.0,1.1943,18.3194
194,-7316.8176,0.0003,0.0,1.1943,18.4135
195,-7282.4493,0.0012,0.0,1.1943,18.5074
196,-7282.4493,0.0012,6.5391,1.1943,18.5967
197,-7281.0384,0.0012,6.5391,1.1943,18.6884
198,-7281.0384,0.0016,0.0,1.1943,18.7794
199,-7262.7889,0.0019,0.0,1.1943,18.8714
200,-7256.2427,0.0012,0.0,1.1943,18.9632
