step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49470.0544,0.7406,1835.1496,3670.2992,0.019
1,-47740.3983,0.8159,1865.7561,1259.8594,0.1106
2,-45536.8004,0.8244,903.6487,882.5882,0.1879
3,-44315.5149,0.8319,925.8329,782.78,0.2753
4,-42490.7063,0.8188,833.3675,702.5195,0.3638
5,-40567.9898,0.8266,718.203,613.9151,0.4545
6,-38943.1855,0.8006,732.5427,565.8062,0.5449
7,-37944.7333,0.7694,822.0859,534.9384,0.6325
8,-36940.8622,0.7356,806.9311,503.2448,0.7177
9,-35331.2901,0.7075,907.8263,482.1141,0.8077
10,-34730.4139,0.6797,736.5442,445.8676,0.8981
11,-33953.7128,0.6512,809.6771,423.2487,0.9865
12,-33000.6459,0.6272,674.0697,389.648,1.0762
13,-31930.6485,0.5969,672.5663,363.4931,1.1665
14,-30714.1658,0.5766,533.0609,323.1125,1.2942
15,-30225.9855,0.5478,620.6897,305.5205,1.3779
16,-29566.2671,0.5197,748.0023,296.923,1.446
17,-29100.9417,0.4944,655.7078,285.3268,1.5336
18,-28396.4472,0.4728,562.0337,269.5935,1.6244
19,-27770.7278,0.4459,618.7221,259.9023,1.7168
20,-27316.4739,0.4247,567.4068,249.0487,1.8153
21,-26351.194,0.4094,524.5362,237.5281,1.91
22,-26114.4856,0.4025,613.8728,231.4732,2.001
23,-25820.9036,0.3847,405.9557,213.6335,2.0947
24,-25352.5141,0.3744,401.0424,200.1248,2.1878
25,-24901.7402,0.3622,367.1976,186.7166,2.2787
26,-24543.3388,0.3409,509.9036,182.7731,2.3731
27,-23871.9098,0.3216,354.9441,172.6279,2.4654
28,-23244.2077,0.3056,380.3571,166.1012,2.5561
29,-22847.1047,0.2872,270.1875,151.6345,2.649
30,-22529.9949,0.2675,347.1363,146.767,2.7452
31,-22125.0039,0.2522,316.931,141.3953,2.8371
32,-21706.3614,0.2331,261.9844,133.6362,2.9429
33,-21470.6947,0.2166,223.0242,124.2452,3.0332
34,-21293.4756,0.2084,252.4399,119.4827,3.1316
35,-20711.6978,0.1975,256.373,115.6712,3.2269
36,-20338.8667,0.1894,258.6152,112.5181,3.3207
37,-19933.3947,0.1847,245.3799,109.3175,3.4159
38,-19341.7928,0.1825,192.648,103.6719,3.5027
39,-18847.0956,0.17,232.4342,101.0241,3.605
40,-18485.4221,0.1647,198.0823,97.4089,3.6966
41,-18018.6554,0.1594,210.8752,94.8573,3.7904
42,-17666.8385,0.1456,208.9327,92.5539,3.8823
43,-17433.1565,0.1406,185.7951,89.8083,3.9804
44,-17178.5886,0.1347,161.1076,86.2192,4.0747
45,-16868.8647,0.1278,145.6724,82.2642,4.1691
46,-16645.0627,0.1219,134.169,78.261,4.2623
47,-16440.2406,0.1194,186.8913,77.055,4.3557
48,-16168.1928,0.1094,135.9026,74.2221,4.4503
49,-15871.2503,0.105,138.0562,72.0482,4.5432
50,-15518.9642,0.1003,126.3459,69.6289,4.6381
51,-15171.4459,0.0944,162.859,68.6631,4.7316
52,-14859.6994,0.09,140.6746,67.328,4.8264
53,-14623.5099,0.0869,154.7281,66.4335,4.9208
54,-14424.9639,0.0828,99.043,63.404,5.0157
55,-14127.7575,0.0744,94.9019,60.6611,5.1095
56,-14031.3651,0.0713,111.9572,59.3629,5.2049
57,-13834.2916,0.0706,119.4036,58.4142,5.2999
58,-13736.5871,0.0703,94.9365,56.6832,5.3957
59,-13619.8651,0.0688,83.0805,54.4264,5.49
60,-13516.9464,0.0706,115.0049,53.6985,5.5893
61,-13334.5595,0.0644,60.2638,49.1407,5.6974
62,-13163.3964,0.06,85.7872,48.0539,5.7939
63,-12932.3067,0.0566,82.5095,47.0074,5.8922
64,-12763.4176,0.0556,74.8732,45.7988,5.9875
65,-12623.9874,0.0556,63.9526,44.0986,6.0816
66,-12480.0545,0.0575,49.4592,41.0446,6.1786
67,-12399.5739,0.0512,85.3807,40.5566,6.3404
68,-12216.2507,0.0509,57.2609,39.203,6.4162
69,-12037.322,0.0478,62.9037,38.3071,6.5098
70,-12003.9584,0.0472,62.7978,37.5318,6.6035
71,-11951.1429,0.0412,68.8513,36.9933,6.6982
72,-11810.8419,0.045,34.0852,33.5975,6.8044
73,-11709.6691,0.0444,64.5627,33.1956,6.9
74,-11583.1375,0.0434,58.4212,32.6873,6.9908
75,-11480.8655,0.04,56.8176,32.1784,7.0853
76,-11389.9699,0.0403,41.0124,31.0279,7.1799
77,-11175.8048,0.0391,49.2732,30.44,7.2802
78,-11057.5231,0.035,76.9402,30.2992,7.3786
79,-11025.1308,0.0306,40.682,29.4769,7.4751
80,-10855.8955,0.0272,33.8302,28.3631,7.5726
81,-10735.5101,0.0272,50.4058,28.0984,7.6651
82,-10696.2918,0.0219,60.6554,27.9514,7.7574
83,-10613.4907,0.0216,21.4943,25.5476,7.8509
84,-10497.2978,0.0231,46.3827,25.3687,7.9505
85,-10445.5084,0.0241,60.2703,25.2835,8.045
86,-10323.926,0.0241,48.0535,25.1118,8.1365
87,-10258.1582,0.0262,42.932,24.878,8.2296
88,-10145.7286,0.0269,31.0041,24.2379,8.3322
89,-10106.4357,0.0269,53.6547,24.1216,8.4346
90,-9982.7236,0.0266,28.3423,23.3683,8.5262
91,-9832.4411,0.0284,58.5189,23.2916,8.6174
92,-9723.8276,0.0259,61.1171,23.2206,8.7086
93,-9688.4205,0.0228,42.7954,23.0347,8.8012
94,-9614.5687,0.0206,25.1971,22.276,8.8966
95,-9551.2277,0.0181,35.0522,22.0474,8.9911
96,-9513.4889,0.0166,33.7736,21.8313,9.0889
97,-9407.7468,0.0188,38.3711,21.7011,9.1851
98,-9332.2671,0.0191,36.1065,21.5291,9.2792
99,-9309.996,0.0197,43.1017,21.4292,9.3728
100,-9215.0305,0.0228,27.4284,21.0419,9.4663
101,-9171.2191,0.02,49.1601,20.9686,9.5591
102,-9145.4134,0.0169,52.9157,20.9176,9.6517
103,-9100.487,0.0159,29.6247,20.6761,9.7445
104,-9068.4736,0.0144,19.4458,19.9249,9.8376
105,-9024.8826,0.0119,29.959,19.7602,9.9312
106,-8999.8958,0.0112,43.7599,19.7176,10.0332
107,-8975.5116,0.0116,23.0263,19.446,10.1597
108,-8961.7474,0.0109,23.6288,19.2013,10.2969
109,-8834.4406,0.0109,16.5343,18.572,10.3808
110,-8794.9632,0.0112,58.7551,18.5593,10.4726
111,-8763.5296,0.0097,27.7707,18.4369,10.5632
112,-8725.707,0.0097,11.0828,16.9405,10.6562
113,-8717.8597,0.0091,22.5148,16.8032,10.7476
114,-8638.9699,0.0091,7.8919,14.3206,10.84
115,-8627.7157,0.0059,35.93,14.3044,10.9315
116,-8572.5761,0.0084,0.0,14.3044,11.0312
117,-8412.6318,0.0075,23.5001,14.2506,11.1251
118,-8369.1595,0.0088,7.7909,13.0607,11.2094
119,-8357.8008,0.0088,26.5204,13.0337,11.3131
120,-8327.9249,0.0091,9.8519,12.5304,11.4054
121,-8232.7617,0.0069,21.3851,12.4853,11.4977
122,-8197.991,0.0072,47.7971,12.4822,11.5895
123,-8191.3845,0.0053,18.5304,12.428,11.6811
124,-8181.6539,0.005,11.5476,12.2664,11.7731
125,-8153.0499,0.0062,13.3818,12.1731,11.866
126,-8148.0077,0.0053,14.2184,12.079,11.9564
127,-8005.0753,0.0056,0.0,12.079,12.0421
128,-7956.789,0.0069,67.9671,12.0782,12.1334
129,-7897.0719,0.0072,21.9807,12.0509,12.2242
130,-7897.0719,0.0062,28.335,12.0377,12.3176
131,-7845.7558,0.0072,4.1732,9.2731,12.4097
132,-7664.8071,0.0066,15.4388,9.2445,12.498
133,-7644.2128,0.0053,86.0652,9.2444,12.584
134,-7643.8355,0.0044,13.6913,9.2144,12.6664
135,-7643.8355,0.0044,18.2773,9.2041,12.7561
136,-7585.2605,0.0044,0.2745,0.0279,12.8417
137,-7552.3624,0.0041,16.2789,0.0279,12.9333
138,-7504.1539,0.0041,0.0,0.0279,13.0244
139,-7418.394,0.0041,18.4932,0.0279,13.12
140,-7418.394,0.0031,22.7271,0.0279,13.2128
141,-7418.394,0.0019,22.7271,0.0279,13.3088
142,-7414.9779,0.0022,22.7271,0.0279,13.4395
