step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-47087.3633,0.7219,1964.4889,3928.9779,0.0275
1,-45269.476,0.8012,2003.0925,1282.4796,0.1289
2,-44309.6594,0.8138,873.6796,823.5135,0.2247
3,-42832.9465,0.8097,718.092,663.0313,0.3189
4,-41456.0805,0.8031,752.762,595.6359,0.4143
5,-40057.9929,0.8028,786.313,553.7896,0.5068
6,-38888.9257,0.7697,628.5525,494.8239,0.6096
7,-37779.7412,0.7384,706.1371,460.6229,0.7135
8,-36956.76,0.7122,813.2629,440.307,0.8251
9,-35781.7596,0.6816,636.0908,402.3324,0.9219
10,-34651.5691,0.6562,668.9209,376.2902,1.0166
11,-33889.1762,0.6303,723.6931,358.954,1.1059
12,-33049.0729,0.6003,594.7308,332.1293,1.1994
13,-32175.8076,0.5656,682.9206,317.8131,1.2983
14,-30787.2456,0.5403,692.8748,305.5756,1.3833
15,-30019.0168,0.5181,583.0548,287.8141,1.4773
16,-29375.4981,0.4922,580.1408,273.1931,1.5733
17,-28146.9474,0.4703,509.9349,255.6373,1.6797
18,-27073.1295,0.4531,460.6001,237.3323,1.7704
19,-26519.6707,0.4234,525.3325,227.8148,1.8642
20,-26201.4645,0.3953,436.6204,214.0402,1.9579
21,-25547.8737,0.3719,448.0379,204.0497,2.0511
22,-24917.1176,0.3559,433.0256,195.0145,2.1441
23,-24379.4422,0.3334,514.1617,190.4728,2.2437
24,-23941.7125,0.3197,448.8341,184.4572,2.3337
25,-23609.6803,0.3097,359.2917,174.555,2.4291
26,-22968.0077,0.2947,317.1486,163.3044,2.5238
27,-22514.0632,0.2734,422.2018,159.5803,2.6185
28,-22218.2884,0.2662,273.5528,148.1844,2.7204
29,-21552.3263,0.2566,290.2906,141.0277,2.8172
30,-21316.7506,0.2344,329.5871,137.0213,2.9193
31,-20949.6997,0.2219,298.6294,132.5085,3.0239
32,-20683.7055,0.2112,231.9812,124.6142,3.1192
33,-20035.4241,0.1934,205.6436,116.1235,3.2124
34,-19647.0898,0.1822,263.8167,113.1471,3.3067
35,-19185.0182,0.1869,293.3,111.2627,3.4009
36,-18759.5478,0.1763,188.0571,104.7405,3.5007
37,-18468.5644,0.1731,187.5735,99.7448,3.5998
38,-18076.4147,0.165,148.9758,91.9171,3.7021
39,-17885.0292,0.1547,160.689,87.4438,3.8005
40,-17540.1351,0.1406,121.023,79.6425,3.9316
41,-17149.8159,0.1306,159.7073,77.3377,4.0104
42,-16850.7502,0.1181,118.2748,72.7413,4.1159
43,-16618.8882,0.1131,169.2292,71.5619,4.2166
44,-16364.4208,0.1075,128.8563,69.1923,4.3217
45,-16127.8162,0.0981,96.9604,64.6954,4.4174
46,-15858.3064,0.0956,123.7902,63.1053,4.519
47,-15615.1256,0.0894,128.6065,61.8448,4.6099
48,-15431.1674,0.0838,99.7447,59.5397,4.7119
49,-15036.7928,0.0806,198.3819,59.2942,4.807
50,-14854.861,0.0797,133.5175,58.5355,4.9011
51,-14729.4185,0.0778,124.4971,57.658,5.008
52,-14577.1409,0.0784,79.9592,54.7184,5.1114
53,-14473.5775,0.0769,94.9987,53.2497,5.2058
54,-14328.0862,0.0747,107.1414,52.3392,5.2985
55,-14140.7851,0.07,67.7635,49.2098,5.3932
56,-13841.2321,0.0647,119.9119,48.7715,5.4942
57,-13562.5596,0.0566,75.6572,47.2419,5.5927
58,-13273.6806,0.0566,82.6207,46.3185,5.6886
59,-13108.9195,0.0534,118.7096,46.0269,5.782
60,-12809.4656,0.0538,73.0075,44.8899,5.8758
61,-12638.4363,0.0559,96.9522,44.4415,5.975
62,-12521.3859,0.0597,64.4652,42.9563,6.0852
63,-12432.6286,0.0525,85.3804,42.3514,6.1807
64,-12286.2389,0.0516,54.0716,40.4206,6.2746
65,-12194.4373,0.0481,84.0653,39.9861,6.3752
66,-12079.6541,0.0416,65.1544,39.1574,6.4713
67,-11967.2208,0.0366,63.8326,38.4505,6.5781
68,-11898.825,0.0372,57.7751,37.6686,6.6757
69,-11755.4448,0.035,62.2852,37.0814,6.7749
70,-11669.8896,0.0341,69.6082,36.7067,6.8694
71,-11589.794,0.0331,56.6632,36.0617,6.9661
72,-11344.3514,0.0356,43.3214,34.7772,7.0668
73,-11173.4792,0.0341,118.0453,34.7162,7.1611
74,-11113.5019,0.0328,61.0045,34.3004,7.2564
75,-11015.3185,0.03,46.6336,33.4556,7.3455
76,-10951.267,0.03,44.0683,32.625,7.4433
77,-10872.8291,0.0269,46.6478,31.9882,7.6741
78,-10726.2251,0.0272,80.6098,31.884,7.7553
79,-10669.4519,0.0269,67.0959,31.7041,7.8467
80,-10552.7654,0.0288,47.2998,31.2126,7.9386
81,-10465.5101,0.0297,43.9375,30.6001,8.0379
82,-10286.7768,0.03,32.4554,29.1909,8.1285
83,-10134.6666,0.0294,58.6671,28.9831,8.2167
84,-10076.2783,0.0269,51.4697,28.6911,8.308
85,-10044.6196,0.0231,41.7345,28.2117,8.4028
86,-9927.5428,0.0216,27.1181,26.8462,8.4979
87,-9813.6051,0.0206,48.0901,26.6506,8.5893
88,-9778.2247,0.02,45.2291,26.4322,8.6777
89,-9747.0962,0.0194,24.5027,25.1926,8.7695
90,-9645.4361,0.0209,45.6814,25.0331,8.8554
91,-9552.8562,0.02,37.8777,24.7403,8.9459
92,-9431.4489,0.0184,39.9463,24.5121,9.0426
93,-9405.5908,0.0162,39.8011,24.3066,9.135
94,-9385.0135,0.0166,32.8742,23.9965,9.2274
95,-9323.6162,0.0153,17.1357,22.0261,9.3074
96,-9284.566,0.0156,43.5428,21.9405,9.399
97,-9247.3556,0.0159,26.9199,21.5811,9.4908
98,-9230.2987,0.0166,23.1031,21.0431,9.5653
99,-9180.5201,0.0169,22.232,20.4774,9.6569
100,-9148.7571,0.0162,32.687,20.3118,9.7481
101,-9110.1714,0.0166,43.8282,20.2473,9.8215
102,-8966.42,0.0162,19.2465,19.5075,9.9091
103,-8945.9035,0.0166,56.9276,19.4825,9.9961
104,-8903.6508,0.0153,27.9749,19.2704,10.082
105,-8886.3919,0.0144,13.0655,17.5705,10.1727
106,-8842.7504,0.0119,16.4985,16.9891,10.2639
107,-8821.2528,0.01,19.7305,16.7383,10.3464
108,-8751.0754,0.0081,16.2876,16.3862,10.4399
109,-8710.52,0.0069,30.2662,16.3444,10.5315
110,-8656.0447,0.0075,29.7479,16.3074,10.6185
111,-8612.4537,0.0078,28.2626,16.2609,10.7103
112,-8611.1126,0.0081,23.0604,16.173,10.806
113,-8596.6634,0.0088,11.234,15.4309,10.9066
114,-8566.79,0.0084,17.6247,15.2533,11.0064
115,-8558.1854,0.0081,13.0238,14.854,11.1128
116,-8556.0455,0.0072,13.1722,14.5185,11.2686
117,-8547.8808,0.0062,17.8219,14.4073,11.3544
118,-8528.8827,0.0059,0.0,14.4073,11.4569
119,-8523.2787,0.0066,17.2436,14.3088,11.5677
120,-8462.2502,0.0059,15.9458,14.1752,11.6745
121,-8460.9448,0.0069,25.9777,14.1481,11.7783
122,-8456.9449,0.0091,10.8564,13.7331,11.8925
123,-8393.9646,0.0094,16.9876,13.604,12.0101
124,-8342.9833,0.0088,29.4193,13.579,12.1165
125,-8314.9749,0.0094,26.8406,13.5486,12.2213
126,-8275.7751,0.0097,18.2199,13.4459,12.3284
127,-8258.7182,0.01,28.5011,13.4189,12.4336
128,-8251.9492,0.0091,20.2845,13.3424,12.5273
129,-8170.4021,0.0109,10.2627,12.8358,12.6258
130,-8136.9044,0.01,31.7698,12.8175,12.7268
131,-8121.9528,0.0097,15.8417,12.6845,12.8259
132,-8111.6488,0.0075,11.2155,12.3419,12.9216
133,-8111.6488,0.0066,6.8305,11.3455,13.0195
134,-8100.1812,0.005,6.8305,11.3455,13.1184
