step,best_objective,avg_acceptance_rate,std,temperature,runtime
86,-10116.934,0.0219,48.8492,25.3067,8.2651
87,-10057.7358,0.0259,53.4664,25.1924,8.3571
88,-9908.9527,0.0262,34.6623,24.713,8.4499
89,-9843.7542,0.0238,64.645,24.6427,8.545
90,-9807.6125,0.0206,25.2975,23.6299,8.6467
91,-9754.5047,0.0219,42.3355,23.4651,8.7418
92,-9669.0624,0.0194,37.1201,23.2142,8.8358
93,-9630.3425,0.0172,56.0304,23.1517,8.9299
94,-9547.8892,0.0178,28.7522,22.7504,9.0238
95,-9485.3568,0.0184,38.5838,22.5884,9.1192
96,-9465.1182,0.0172,22.3081,21.7704,9.2137
97,-9395.528,0.0166,44.9051,21.6869,9.3079
98,-9355.6542,0.0166,30.0198,21.4238,9.4023
99,-9317.6288,0.0169,34.2463,21.2543,9.4958
100,-9270.2856,0.0178,12.3377,18.1719,9.589
101,-9225.6603,0.0181,24.9666,17.93,9.682
102,-9220.4999,0.0169,24.4353,17.6814,9.7758
103,-9158.722,0.0188,18.6278,17.1936,9.8698
104,-9090.0353,0.0184,21.4983,16.8759,9.9642
105,-9020.6167,0.0172,43.1412,16.8394,10.0587
106,-8930.0942,0.0153,24.9812,16.667,10.1514
107,-8901.299,0.0147,27.8431,16.5599,10.2445
108,-8822.6357,0.0119,19.1015,16.2534,10.3394
109,-8811.7836,0.0109,46.5041,16.2371,10.4336
110,-8743.6591,0.0103,14.8397,15.7896,10.5295
111,-8743.6591,0.0088,25.7539,15.7157,10.6261
112,-8704.3191,0.0094,0.0,15.7157,10.7204
113,-8677.6435,0.0094,24.004,15.6342,10.8169
114,-8559.8645,0.0097,20.9041,15.5137,10.9136
115,-8513.9932,0.01,46.6844,15.5027,11.0087
116,-8485.2966,0.0119,24.625,15.4265,11.1034
117,-8431.0187,0.0116,23.1105,15.3196,11.1991
118,-8394.324,0.0106,35.9849,15.2926,11.2946
119,-8378.6347,0.0106,21.1769,15.1725,11.3864
120,-8352.7457,0.01,15.264,14.8656,11.4829
121,-8351.898,0.0084,26.9272,14.8162,11.5797
122,-8319.248,0.0078,0.0,14.8162,11.6773
123,-8308.4096,0.0081,17.1919,14.6706,11.7739
124,-8282.6084,0.0072,24.971,14.6228,11.8642
125,-8266.9519,0.0059,14.8293,14.4254,11.9573
126,-8243.7422,0.0078,12.8782,14.19,12.0468
127,-8243.7422,0.0069,18.6813,14.0943,12.1386
128,-8204.8237,0.0062,0.8083,0.192,12.2311
129,-8156.5598,0.0066,15.9802,0.192,12.3249
130,-8124.7907,0.0066,16.5548,0.192,12.4195
131,-8108.498,0.0044,14.679,0.192,12.5127
132,-8105.885,0.0041,0.0,0.192,12.6056
133,-8064.6343,0.0047,0.0,0.192,12.6939
134,-8064.6343,0.0031,15.0859,0.192,12.7866
135,-8060.1662,0.0025,15.0859,0.192,12.8795
136,-8058.8247,0.0025,0.0,0.192,12.9731
137,-8046.0701,0.0028,0.0,0.192,13.0663
138,-8031.1118,0.0016,4.6081,0.192,13.1606
139,-8026.4081,0.0022,0.0,0.192,13.2534
140,-8006.0878,0.0022,0.6754,0.192,13.3469
141,-8006.0878,0.0019,0.0,0.192,13.4401
142,-8002.735,0.0019,0.0,0.192,13.5338
143,-8002.735,0.0019,0.2782,0.1918,13.6356
144,-7997.8679,0.0016,0.0,0.1918,13.7356
145,-7945.179,0.0016,0.0,0.1918,13.8296
146,-7919.2493,0.0019,0.0,0.1918,13.9245
147,-7888.1891,0.0019,0.0,0.1918,14.0196
148,-7888.1891,0.0016,11.956,0.1918,14.1127
149,-7860.7945,0.0016,11.956,0.1918,14.2054
150,-7860.7945,0.0012,0.0,0.1918,14.2978
151,-7855.8926,0.0012,0.0,0.1918,14.3935
152,-7851.3453,0.0009,0.0,0.1918,14.4873
153,-7835.5557,0.0012,0.0,0.1918,14.5816
154,-7835.5557,0.0009,0.0,0.1918,14.6748
155,-7835.5557,0.0009,0.0,0.1918,14.7684
156,-7835.5557,0.0006,0.0,0.1918,14.862
157,-7835.5557,0.0003,0.0,0.1918,14.9541
158,-7835.5557,0.0,0.0,0.1918,15.0469
159,-7823.3725,0.0003,0.0,0.1918,15.1409
160,-7768.545,0.0009,0.0,0.1918,15.2332
161,-7761.3969,0.0012,23.325,0.1918,15.3256
162,-7745.0186,0.0016,0.0,0.1918,15.4178
163,-7745.0186,0.0016,0.0,0.1918,15.5113
164,-7740.1234,0.0016,0.0,0.1918,15.6049
165,-7740.1234,0.0009,0.0,0.1918,15.7006
166,-7740.1234,0.0006,0.0,0.1918,15.7956
167,-7731.6541,0.0009,0.0,0.1918,15.8878
168,-7724.9209,0.0012,3.5704,0.1918,15.9809
169,-7631.6226,0.0012,0.0,0.1918,16.0727
170,-7631.6226,0.0012,0.0,0.1918,16.1673
171,-7570.594,0.0016,0.0,0.1918,16.2617
172,-7569.2656,0.0012,0.0,0.1918,16.3541
173,-7569.2656,0.0009,0.0,0.1918,16.4483
174,-7569.2656,0.0006,0.0,0.1918,16.5419
175,-7569.2656,0.0006,0.0,0.1918,16.6366
176,-7569.2656,0.0003,0.0,0.1918,16.7311
177,-7565.7899,0.0003,0.0,0.1918,16.8245
178,-7565.7899,0.0003,0.0,0.1918,16.9184
179,-7565.7899,0.0003,0.0,0.1918,17.0124
180,-7541.9407,0.0006,0.0,0.1918,17.106
181,-7541.9407,0.0006,0.0,0.1918,17.1993
182,-7516.9966,0.0006,0.0,0.1918,17.2929
183,-7516.9966,0.0006,0.0,0.1918,17.3858
184,-7516.9966,0.0006,0.0,0.1918,17.4815
185,-7508.8189,0.0006,0.0,0.1918,17.5762
186,-7508.8189,0.0006,0.0,0.1918,17.6691
187,-7508.8189,0.0003,0.0,0.1918,17.7633
188,-7496.3882,0.0006,0.0,0.1918,17.8578
189,-7496.3882,0.0006,0.0,0.1918,17.9522
190,-7496.3882,0.0003,0.0,0.1918,18.0472
191,-7496.3882,0.0003,0.0,0.1918,18.1426
192,-7496.3882,0.0003,0.0,0.1918,18.2388
193,-7496.3882,0.0,0.0,0.1918,18.3352
194,-7496.3882,0.0,0.0,0.1918,18.4296
195,-7496.3882,0.0,0.0,0.1918,18.5232
196,-7496.3882,0.0,0.0,0.1918,18.6277
197,-7496.3882,0.0,0.0,0.1918,18.7257
198,-7496.3882,0.0,0.0,0.1918,18.8185
199,-7496.3882,0.0,0.0,0.1918,18.9112
200,-7496.3882,0.0,0.0,0.1918,19.0048
