step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49344.8218,0.625,1723.1213,3446.2427,0.0167
1,-46766.1738,0.7338,1825.402,983.9135,0.0733
2,-45209.0314,0.7525,786.939,652.7852,0.1304
3,-42727.6172,0.7544,773.9572,571.5277,0.1866
4,-41322.2932,0.7469,738.3076,515.4216,0.2404
5,-38136.2741,0.7594,726.1117,474.0834,0.2951
6,-37396.4224,0.7156,964.252,461.5475,0.3501
7,-36359.0253,0.6881,705.0057,427.8543,0.4068
8,-35419.7977,0.6587,698.3032,399.2806,0.4669
9,-34435.0523,0.6331,740.5839,379.0174,0.5276
10,-33762.3952,0.6056,756.0849,362.3616,0.5849
11,-33032.9811,0.5944,608.6112,334.9613,0.6443
12,-32240.6366,0.5681,777.6845,324.6882,0.7009
13,-31437.1489,0.5569,623.6272,306.7863,0.7557
14,-30966.7095,0.5337,589.4551,289.6349,0.8119
15,-29832.9613,0.5112,384.5117,244.514,0.8688
16,-29270.6563,0.4812,506.9893,232.9925,0.9256
17,-28337.6297,0.4619,514.227,223.6485,0.9809
18,-27939.2593,0.4206,500.8316,214.9901,1.0372
19,-27370.5879,0.4012,486.1147,206.886,1.0934
20,-27014.1187,0.3838,398.3289,194.6097,1.1512
21,-26527.6763,0.3669,450.6756,187.8587,1.208
22,-25994.4467,0.3462,340.5855,174.9113,1.2616
23,-25641.1645,0.3375,393.2455,168.4932,1.3146
24,-25140.7524,0.3175,315.2866,158.1443,1.3661
25,-24838.565,0.3019,318.8979,150.4742,1.415
26,-24370.1243,0.2888,228.5769,134.7794,1.4728
27,-23927.4508,0.2788,290.0413,129.5903,1.5411
28,-23504.9742,0.2625,251.9664,123.0362,1.6638
29,-23100.2984,0.2481,197.1925,112.6807,1.7154
30,-22147.5897,0.2331,186.1248,104.2249,1.7696
31,-21746.7764,0.22,347.0315,103.2423,1.8255
32,-21455.9259,0.2037,200.2041,98.6694,1.8793
33,-21106.621,0.1944,197.5745,94.8841,1.9335
34,-20924.6543,0.19,195.6875,91.6499,1.9879
35,-20612.5092,0.1819,193.3282,88.7709,2.0362
36,-20328.1637,0.1669,153.4927,83.9846,2.0929
37,-19982.684,0.16,175.1591,81.5071,2.1493
38,-19752.032,0.1512,176.4205,79.4178,2.2064
