step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49047.0563,0.6812,1864.4287,3728.8575,0.0168
1,-47318.3768,0.7819,2016.7658,1237.8007,0.0667
2,-44878.0063,0.7863,744.9769,644.6946,0.1251
3,-42954.8672,0.7906,808.795,586.7268,0.1863
4,-42216.9128,0.7731,800.9888,546.0411,0.2469
5,-40668.05,0.7888,683.5248,492.8941,0.3041
6,-39310.0881,0.755,723.4248,464.6847,0.3643
7,-38338.0496,0.7219,626.7005,424.2336,0.427
8,-37314.3483,0.6888,681.0527,397.9328,0.4854
9,-36321.9546,0.6644,667.5014,373.3735,0.5421
10,-35866.116,0.6419,491.1659,325.3995,0.5974
11,-35135.0376,0.6081,453.7858,287.5438,0.6553
12,-34345.6405,0.5769,511.4095,269.0981,0.7143
13,-33340.3789,0.5494,396.5428,238.6695,0.7711
14,-32736.1246,0.5256,558.9684,231.0418,0.8315
15,-31418.1409,0.4762,455.2166,218.6006,0.8955
16,-30564.0773,0.4481,449.4082,207.8336,0.9572
17,-30061.3377,0.4312,489.1835,200.8503,1.0166
18,-29533.9521,0.4131,403.2941,190.1964,1.0742
19,-29048.7602,0.4006,538.6702,186.4857,1.1316
20,-28328.608,0.3894,284.7422,165.5522,1.186
21,-27267.6769,0.3725,308.6986,154.8579,1.2418
22,-26611.7623,0.3581,439.9071,151.922,1.2992
23,-26301.8111,0.3375,355.8249,146.9152,1.3606
24,-25977.5843,0.3144,236.8908,133.2837,1.421
25,-25641.1495,0.2956,232.9238,123.6442,1.4835
26,-24921.1405,0.2806,306.9865,120.4649,1.5428
27,-24344.9918,0.2625,232.0809,114.189,1.6089
28,-24118.4335,0.2425,264.1015,110.8006,1.677
29,-23790.2281,0.2275,166.3598,100.1382,1.7351
30,-23446.9528,0.2106,133.1438,87.2989,1.797
31,-22840.2819,0.1888,163.3839,83.14,1.864
32,-22615.7252,0.1781,211.1438,81.6304,1.9306
33,-22108.012,0.1744,114.4665,73.862,1.99
34,-21787.559,0.1712,188.7131,72.6197,2.0494
35,-21527.4228,0.1631,169.9438,71.0597,2.1098
36,-20971.5475,0.1669,148.405,69.0076,2.1668
37,-20682.7096,0.1594,176.1571,67.8823,2.2251
38,-19939.5851,0.1431,134.313,65.6291,2.2834
39,-19577.1977,0.125,210.0155,65.1444,2.342
40,-19071.0179,0.1138,130.084,63.4101,2.4445
41,-18806.2776,0.1094,146.5169,62.394,2.5415
42,-18360.8107,0.11,121.8732,60.8096,2.5787
43,-18269.5488,0.1075,160.7488,60.174,2.6371
44,-17792.6744,0.1075,99.7411,57.7486,2.6961
45,-17355.4106,0.12,119.2058,56.5195,2.7552
46,-17009.2022,0.1119,119.47,55.2882,2.8133
47,-16859.0005,0.095,118.328,54.1935,2.8706
48,-16569.7704,0.0956,90.7667,52.2847,2.9272
49,-16355.4551,0.0881,89.9229,50.5697,2.9884
50,-16217.8221,0.0756,104.9138,49.6775,3.0473
51,-16010.0634,0.0713,93.0956,48.6457,3.1167
52,-15924.0123,0.0688,100.1806,47.9205,3.175
53,-15831.1674,0.0631,64.9187,45.5762,3.233
54,-15710.6028,0.0612,72.8413,44.2943,3.2924
55,-15479.946,0.07,133.6129,44.1096,3.3519
56,-15224.5907,0.0713,97.8173,43.5899,3.4082
57,-15096.8202,0.0744,105.5344,43.1877,3.4692
58,-14810.5911,0.0706,57.8333,40.849,3.5272
59,-14641.73,0.0744,126.405,40.6691,3.5907
60,-14402.233,0.0625,63.6693,39.2623,3.6488
61,-14296.8764,0.0569,84.474,38.8062,3.709
62,-14142.4089,0.0575,55.4198,37.4288,3.7684
63,-14085.428,0.0588,58.1102,36.3761,3.829
64,-13996.3341,0.0556,90.8073,36.1196,3.8974
65,-13844.5495,0.0562,37.2798,32.9716,3.9659
66,-13755.6009,0.0563,53.8649,32.1884,4.0259
67,-13565.3801,0.0538,72.4344,31.8915,4.0876
68,-13392.0097,0.0556,65.8229,31.5271,4.1493
69,-13237.3827,0.0562,51.2438,30.7747,4.21
70,-12997.5275,0.0531,67.9578,30.4745,4.2711
71,-12820.9867,0.0525,72.5372,30.249,4.3341
72,-12704.3003,0.0506,71.9677,30.0274,4.3944
73,-12440.2988,0.0438,48.3853,29.3534,4.4593
74,-12368.5261,0.0369,102.0188,29.2951,4.5227
75,-12186.9038,0.0356,36.4393,28.2527,4.5866
76,-11799.8582,0.0338,68.0147,28.1143,4.6527
77,-11752.4497,0.0319,108.5279,28.0825,4.7214
78,-11731.6323,0.03,40.8196,27.5294,4.7859
79,-11691.06,0.0288,32.5354,26.592,4.8493
80,-11531.7906,0.03,30.8415,25.6732,4.9129
81,-11489.5322,0.0294,50.9941,25.484,4.9783
82,-11402.4707,0.0275,54.0073,25.3323,5.041
83,-11345.1461,0.0269,32.2961,24.6949,5.105
84,-11260.4634,0.0294,59.9207,24.6049,5.1688
85,-11165.8605,0.0256,29.8775,23.8456,5.2331
86,-10986.2533,0.0238,56.7663,23.7577,5.2984
87,-10920.5268,0.0238,81.5513,23.7305,5.3608
88,-10863.133,0.0281,37.0967,23.4459,5.4224
89,-10797.8083,0.0256,40.0578,23.1917,5.4866
90,-10791.8968,0.0238,39.1696,22.9539,5.5513
91,-10751.7129,0.0238,28.2578,22.3973,5.6091
92,-10523.0405,0.025,20.7873,21.1696,5.6984
93,-10480.091,0.0219,81.8268,21.1517,5.8593
94,-10388.6568,0.0256,27.8096,20.7609,5.9206
95,-10331.0662,0.0281,32.9812,20.5055,5.99
96,-10294.6276,0.0256,23.4969,19.7867,6.0534
97,-10201.1631,0.025,14.4876,17.5539,6.115
98,-10188.6278,0.0238,30.363,17.3901,6.1872
99,-10118.3426,0.02,24.3412,17.101,6.2507
100,-10092.8134,0.0206,24.1092,16.8651,6.3129
101,-10035.9429,0.0213,28.1969,16.7205,6.3737
102,-10021.9108,0.0194,19.3184,16.2815,6.4382
103,-9953.1045,0.0219,8.8191,13.1399,6.5094
104,-9953.0627,0.0181,24.0982,13.0494,6.5722
105,-9754.7835,0.015,0.0,13.0494,6.6358
106,-9740.8495,0.015,68.362,13.0467,6.6991
107,-9722.3,0.0131,9.6649,12.1627,6.7606
108,-9709.7997,0.0081,4.9363,8.766,6.8228
109,-9589.124,0.01,0.0,8.766,6.8866
110,-9589.124,0.0081,59.0233,8.7654,6.9487
111,-9560.391,0.0081,0.0,8.7654,7.0103
112,-9543.5249,0.0088,11.3339,8.7006,7.0729
113,-9525.0491,0.0094,6.407,8.3384,7.1342
114,-9499.6371,0.0081,14.9109,8.3114,7.2042
115,-9435.7686,0.0094,16.5745,8.2945,7.2691
116,-9381.8506,0.0081,34.0115,8.2923,7.333
117,-9368.0497,0.0081,27.2476,8.2885,7.3957
118,-9342.5498,0.01,11.5262,8.2391,7.4585
119,-9333.3755,0.0119,8.7075,8.1032,7.5289
120,-9304.189,0.0144,8.5746,7.9458,7.5894
121,-9287.8984,0.0138,15.8148,7.9174,7.6512
122,-9235.1755,0.0175,0.0,7.9174,7.7093
123,-9235.1755,0.0144,21.4505,7.9037,7.7675
124,-9170.9243,0.0138,21.4505,7.9037,7.8255
125,-9141.25,0.0106,25.4405,7.8973,7.8842
126,-9105.7419,0.0125,15.396,7.8749,7.9432
127,-9083.5178,0.0075,14.1414,7.8415,8.0016
128,-9072.2637,0.0088,24.8145,7.8378,8.0577
129,-9072.2637,0.0069,6.8619,7.6403,8.1158
130,-9042.4756,0.0069,0.0,7.6403,8.1747
131,-9042.4756,0.0044,16.5576,7.6301,8.2361
132,-9021.8383,0.0056,16.5576,7.6301,8.2947
133,-8960.7574,0.0056,11.3545,7.6043,8.3543
134,-8959.424,0.0062,33.2712,7.6033,8.4112
135,-8959.424,0.0056,5.125,7.3069,8.4709
136,-8959.424,0.0062,0.0,7.3069,8.5309
137,-8924.2973,0.0062,0.0,7.3069,8.5925
138,-8885.4459,0.0081,24.5151,7.3045,8.6541
139,-8831.6257,0.0088,15.1748,7.2914,8.7164
140,-8731.9302,0.0088,21.0615,7.2861,8.7775
141,-8725.1412,0.0088,0.0,7.2861,8.8374
142,-8705.1728,0.0088,0.0,7.2861,8.8958
143,-8683.5812,0.0075,6.6359,7.1226,8.9563
144,-8619.5169,0.0069,6.4269,6.9811,9.0155
145,-8566.1969,0.0075,36.8939,6.9805,9.0742
146,-8540.1005,0.0081,27.5342,6.9788,9.1336
