step,best_objective,avg_acceptance_rate,std,temperature,runtime
124,-9043.0449,0.01,8.8613,9.5774,7.2152
125,-9016.165,0.0088,10.7761,9.4461,7.2729
126,-8951.4475,0.0075,0.0,9.4461,7.3302
127,-8878.1773,0.0081,28.306,9.4409,7.392
128,-8858.3102,0.0088,30.9148,9.4365,7.45
129,-8858.3102,0.0081,10.311,9.3127,7.5094
130,-8669.8148,0.0106,0.2282,0.0085,7.561
131,-8656.7084,0.0106,67.8349,0.0085,7.6251
132,-8652.3118,0.0081,2.274,0.0085,7.6831
133,-8623.5221,0.0069,0.0,0.0085,7.7406
134,-8615.4166,0.0062,0.0,0.0085,7.7983
135,-8558.7641,0.0056,0.0,0.0085,7.8541
136,-8558.7641,0.0044,10.9794,0.0085,7.9116
137,-8533.6917,0.0044,10.9794,0.0085,7.9672
138,-8510.0139,0.005,0.0,0.0085,8.0245
139,-8510.0139,0.0044,8.5658,0.0085,8.0829
140,-8401.6087,0.0031,8.5658,0.0085,8.14
141,-8400.4821,0.0038,41.5784,0.0085,8.1977
142,-8400.4821,0.0031,0.0,0.0085,8.257
143,-8400.4821,0.0019,0.0,0.0085,8.314
144,-8345.1157,0.0025,0.0,0.0085,8.3712
145,-8345.1157,0.0012,0.0,0.0085,8.4278
146,-8336.8789,0.0019,0.0,0.0085,8.4843
147,-8261.3139,0.0025,1.1525,0.0085,8.5491
148,-8226.8911,0.0044,0.0,0.0085,8.608
149,-8208.5686,0.0044,9.298,0.0085,8.6651
150,-8169.9488,0.0056,0.0,0.0085,8.7206
151,-8142.6316,0.005,0.0,0.0085,8.7779
152,-8142.6316,0.0044,0.0,0.0085,8.8342
153,-8133.4449,0.0031,0.0,0.0085,8.8908
154,-8132.214,0.0031,0.0,0.0085,8.9485
155,-8132.214,0.0019,0.0,0.0085,9.007
156,-8114.2546,0.0025,0.0,0.0085,9.0711
157,-8114.2546,0.0025,3.8712,0.0085,9.1325
158,-8114.2546,0.0019,3.8712,0.0085,9.1905
159,-8072.8933,0.0025,3.8712,0.0085,9.2473
160,-8071.0942,0.0031,12.0806,0.0085,9.3056
161,-8057.0248,0.0031,0.0,0.0085,9.3628
162,-8044.5941,0.0038,4.7163,0.0085,9.4219
163,-8044.5941,0.0038,0.0,0.0085,9.4855
164,-8016.9834,0.0031,0.0,0.0085,9.5429
165,-7997.3178,0.0031,0.0,0.0085,9.6016
166,-7997.3178,0.0019,0.0,0.0085,9.6578
167,-7997.3178,0.0012,0.0,0.0085,9.7152
168,-7926.48,0.0031,0.0,0.0085,9.7722
169,-7926.48,0.0025,26.5639,0.0085,9.8305
170,-7924.6809,0.0025,26.5639,0.0085,9.8887
171,-7924.6809,0.0025,0.0,0.0085,9.9464
172,-7924.6809,0.0025,0.0,0.0085,10.0029
173,-7924.6809,0.0006,0.0,0.0085,10.0591
174,-7918.902,0.0012,0.0,0.0085,10.1159
175,-7918.902,0.0006,0.0,0.0085,10.1724
176,-7912.3558,0.0019,0.0,0.0085,10.2295
177,-7898.1749,0.0038,2.6394,0.0085,10.2861
178,-7898.1749,0.0038,1.4736,0.0085,10.3437
179,-7871.3325,0.0038,1.4736,0.0085,10.4002
180,-7871.3325,0.0038,0.0,0.0085,10.4575
181,-7869.4368,0.0031,0.0,0.0085,10.5138
182,-7810.8916,0.0038,0.0,0.0085,10.5706
183,-7773.3577,0.0044,25.5932,0.0085,10.6273
184,-7773.3577,0.0038,0.0,0.0085,10.6828
185,-7770.6792,0.0044,0.0,0.0085,10.7394
186,-7770.6792,0.0038,0.0,0.0085,10.8005
187,-7770.6792,0.0012,0.0,0.0085,10.8584
188,-7759.8524,0.0012,0.0,0.0085,10.9157
189,-7759.8524,0.0012,0.0,0.0085,10.974
190,-7713.3084,0.0019,0.0,0.0085,11.0305
191,-7697.382,0.0025,17.4752,0.0085,11.088
192,-7697.382,0.0025,0.0,0.0085,11.1465
193,-7697.382,0.0019,0.0,0.0085,11.2033
194,-7697.382,0.0019,0.0,0.0085,11.2612
195,-7697.382,0.0006,0.0,0.0085,11.3174
196,-7697.382,0.0,0.0,0.0085,11.375
197,-7697.382,0.0,0.0,0.0085,11.4329
198,-7632.9393,0.0012,0.0,0.0085,11.491
199,-7619.6252,0.0019,26.7871,0.0085,11.5491
200,-7600.624,0.0025,0.0,0.0085,11.6061
