step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49210.5699,0.6781,1043.8861,2087.7722,0.0167
1,-47392.6185,0.7688,1350.779,954.343,0.0725
2,-45350.9071,0.7825,769.0064,674.6197,0.1299
3,-43986.064,0.7881,673.0615,561.6345,0.1851
4,-42320.1921,0.7781,639.3022,496.7277,0.2391
5,-41100.7957,0.77,535.0991,426.6712,0.2929
6,-39547.8933,0.7256,681.7345,405.2716,0.345
7,-37958.9281,0.7012,634.5919,378.7269,0.4002
8,-36057.8728,0.6681,804.6538,367.3567,0.4554
9,-35004.5133,0.6406,683.366,349.3461,0.5104
10,-33735.8128,0.6238,763.7349,337.7671,0.5659
11,-32795.4908,0.6038,728.5174,325.6623,0.6213
12,-32205.937,0.5688,595.8648,306.2156,0.6757
13,-31467.1745,0.5288,477.1054,276.0655,0.7316
14,-30449.0744,0.4956,582.9003,263.8991,0.7888
15,-29774.8879,0.4681,583.1702,253.432,0.8447
16,-29242.6532,0.4506,446.5099,234.1066,0.9009
17,-28680.021,0.4319,486.553,222.8552,0.9601
18,-28210.2685,0.4106,540.4446,215.9874,1.0171
19,-27548.11,0.3981,397.5896,201.4023,1.0745
20,-27223.6009,0.3856,511.3811,196.0181,1.1282
21,-26868.6437,0.3644,385.6757,185.157,1.1826
22,-26028.0396,0.3475,496.347,181.0202,1.2374
23,-25467.1472,0.3462,406.9155,174.3666,1.2941
24,-25073.1965,0.3362,430.9847,169.5075,1.3522
25,-24710.9904,0.3313,410.8576,164.5598,1.4065
26,-24310.5689,0.32,287.7717,152.4291,1.4582
27,-23923.2573,0.3094,379.7082,148.4025,1.5126
28,-23540.2135,0.2869,280.9564,139.8882,1.5648
29,-23126.5,0.2675,219.7114,126.8665,1.6216
30,-22697.0583,0.2412,300.9468,123.3319,1.6735
31,-22084.0104,0.2294,241.2735,117.6856,1.73
32,-21629.6872,0.2175,216.5622,111.4677,1.7819
33,-21436.8645,0.215,252.2854,108.3345,1.8376
34,-21204.2482,0.2013,273.0322,106.1291,1.8939
35,-21002.9962,0.2069,279.7853,104.3215,1.9501
36,-20829.3539,0.1931,195.5735,99.4351,2.0071
37,-20469.0616,0.1812,162.947,92.929,2.0622
38,-19785.3991,0.1738,222.0813,90.9704,2.1132
39,-19454.7241,0.1688,190.816,88.2497,2.1706
40,-19015.2653,0.1475,156.5499,84.061,2.2272
41,-18835.6305,0.1375,164.1131,81.3298,2.2854
42,-18524.648,0.1294,110.4513,74.3295,2.3405
43,-18262.5111,0.12,136.3666,71.7254,2.398
44,-17928.6933,0.1181,118.1212,68.4995,2.4538
45,-17656.2527,0.115,145.0482,67.0344,2.5122
46,-17401.3323,0.115,132.9153,65.3347,2.5684
47,-17223.5044,0.1081,111.9637,62.804,2.625
48,-17009.5819,0.1062,79.411,57.3503,2.6812
49,-16826.9097,0.1025,120.0066,56.1892,2.7336
50,-16530.0222,0.1,122.5855,55.2138,2.7912
51,-16327.1671,0.0956,166.5774,54.8552,2.849
52,-16246.2044,0.0931,144.99,54.3474,2.906
