step,best_objective,avg_acceptance_rate,std,temperature,runtime
75,-12551.3834,0.0325,59.2687,25.2664,4.3546
76,-12533.6978,0.0325,33.8103,24.6204,4.4062
77,-12397.5381,0.0344,26.4824,23.4364,4.4576
78,-12325.6025,0.0306,51.669,23.2922,4.5092
79,-12257.602,0.025,35.8202,22.9181,4.5612
80,-12167.2107,0.0219,28.3959,22.3455,4.6161
81,-11992.1737,0.0231,71.4323,22.3163,4.6682
82,-11956.4345,0.0212,60.3263,22.2654,4.7208
83,-11853.2194,0.0225,27.4412,21.7814,4.7734
84,-11816.4449,0.0225,43.842,21.6646,4.8256
85,-11795.1281,0.0219,17.3571,19.9577,4.8771
86,-11584.6035,0.0262,32.5187,19.7622,4.9291
87,-11515.0763,0.0269,70.2265,19.7397,4.9811
88,-11403.4721,0.0306,30.9543,19.4756,5.0327
89,-11223.0923,0.0325,34.8166,19.2753,5.0842
90,-11133.3324,0.0369,63.9128,19.2422,5.1361
91,-10901.4124,0.0294,35.8801,19.0337,5.1887
92,-10855.8025,0.0288,78.3664,19.0182,5.247
93,-10798.507,0.0225,19.9206,18.137,5.3025
94,-10735.8623,0.0225,29.8728,17.9602,5.3592
95,-10682.2754,0.0194,31.5863,17.8161,5.4144
96,-10614.7037,0.0213,20.9124,17.4072,5.4662
97,-10519.4175,0.0238,36.2285,17.3272,5.5178
98,-10497.1996,0.025,42.8598,17.2743,5.5747
99,-10412.127,0.0225,17.3582,16.4825,5.6315
100,-10384.7222,0.0213,29.0659,16.3514,5.6887
101,-10289.436,0.02,21.4532,16.0557,5.7438
102,-10253.6868,0.0188,43.7331,16.0246,5.7996
103,-10026.2232,0.0175,19.0881,15.6832,5.8518
104,-9919.9626,0.02,92.4318,15.6806,5.9041
105,-9919.2777,0.02,41.0922,15.6465,5.9561
106,-9832.3199,0.0181,9.8253,13.5082,6.0079
107,-9749.9695,0.015,36.0048,13.4829,6.0595
108,-9722.5791,0.0156,34.0449,13.4582,6.1116
109,-9679.7764,0.0125,20.5818,13.3434,6.1629
110,-9660.5215,0.0106,15.2675,13.1271,6.2149
111,-9640.4368,0.0106,8.6815,12.2377,6.2667
112,-9630.5164,0.0113,8.5234,11.5208,6.3182
113,-9629.2614,0.01,7.1394,10.5359,6.3703
114,-9628.9617,0.0088,12.6732,10.4174,6.422
115,-9628.071,0.0081,9.0616,10.1499,6.4743
116,-9572.3928,0.0081,0.0,10.1499,6.5265
117,-9518.9626,0.01,24.0921,10.1376,6.579
118,-9518.9626,0.0081,25.8546,10.1255,6.6364
119,-9501.5905,0.0081,25.8546,10.1255,6.692
120,-9472.4214,0.0106,5.0959,8.989,6.7438
121,-9446.5106,0.0131,13.3115,8.9311,6.7977
122,-9420.0963,0.0112,8.9433,8.7065,6.8488
123,-9372.9261,0.0125,12.4257,8.6404,6.9002
124,-9343.6351,0.0131,32.3815,8.6364,6.9513
125,-9343.6351,0.0106,14.2607,8.5869,7.0028
126,-9322.4845,0.0075,0.0,8.5869,7.054
127,-9212.288,0.0069,5.0601,8.0046,7.1048
128,-9164.4944,0.0062,45.6481,8.004,7.1559
129,-9144.4765,0.0056,0.0,8.004,7.2077
130,-9132.093,0.0062,4.7823,7.6051,7.2592
131,-9017.5445,0.01,7.5965,7.5115,7.311
132,-8979.3749,0.0125,42.4717,7.5107,7.3618
133,-8937.9492,0.0144,18.9062,7.4991,7.4133
134,-8893.3363,0.0175,15.7538,7.4762,7.4654
135,-8893.3363,0.0162,19.5809,7.462,7.5169
136,-8839.7665,0.0125,19.5809,7.462,7.5685
137,-8813.5527,0.0088,4.1275,6.5121,7.6199
138,-8782.3338,0.0088,0.0,6.5121,7.6719
139,-8763.7128,0.0062,11.8799,6.4935,7.7229
140,-8703.1872,0.0088,12.6957,6.4827,7.7739
141,-8687.8867,0.0088,17.7359,6.4772,7.8249
142,-8687.8867,0.0081,5.8137,6.3255,7.8762
143,-8657.2955,0.0069,5.8137,6.3255,7.9276
144,-8627.3172,0.0069,13.7804,6.3172,7.9797
145,-8627.3172,0.0044,13.8211,6.3089,8.0312
146,-8620.5683,0.0038,13.8211,6.3089,8.082
147,-8596.5911,0.0062,0.0,6.3089,8.1338
148,-8596.5911,0.005,9.2733,6.2844,8.1853
149,-8549.1274,0.005,9.2733,6.2844,8.2363
150,-8544.4237,0.0075,15.5651,6.2802,8.2883
151,-8528.1406,0.0081,9.2756,6.2514,8.3447
152,-8515.7687,0.0062,6.6078,6.1672,8.4007
153,-8466.9779,0.0075,0.0,6.1672,8.4574
154,-8445.8105,0.0062,3.8309,5.8065,8.5205
155,-8368.7344,0.0056,0.0,5.8065,8.5724
156,-8271.7212,0.0069,38.7771,5.8063,8.6237
157,-8240.3007,0.0069,41.2801,5.8061,8.6755
158,-8240.3007,0.0062,0.0,5.8061,8.7272
159,-8225.9953,0.0069,0.0,5.8061,8.779
160,-8225.9953,0.005,7.4014,5.7681,8.8307
161,-8198.7679,0.0056,7.4014,5.7681,8.883
162,-8170.1916,0.0062,12.2137,5.7613,8.9357
163,-8143.3969,0.0069,12.7544,5.7547,8.9874
164,-8143.3969,0.0062,8.8271,5.733,9.0393
165,-8104.7956,0.0075,0.0,5.733,9.0916
166,-8104.7956,0.0044,26.1355,5.7321,9.142
167,-8104.7956,0.0031,26.1355,5.7321,9.194
168,-8104.7956,0.0031,26.1355,5.7321,9.2497
169,-8104.7956,0.0025,0.4751,0.4799,9.3081
170,-8104.7956,0.0012,0.4751,0.4799,9.3644
171,-8104.7956,0.0012,0.4751,0.4799,9.4198
172,-8098.2494,0.0019,0.4751,0.4799,9.4716
173,-8074.4441,0.0019,0.0,0.4799,9.5222
174,-8074.4441,0.0019,11.2526,0.4799,9.5744
175,-8074.4441,0.0019,11.2526,0.4799,9.6258
176,-8045.8353,0.0025,11.2526,0.4799,9.6761
177,-8045.8353,0.0019,0.0,0.4799,9.7268
178,-8017.5898,0.0012,0.0,0.4799,9.7786
179,-8014.3175,0.0019,0.0,0.4799,9.829
180,-8007.5979,0.0025,0.0,0.4799,9.8798
181,-7978.1629,0.0031,0.0,0.4799,9.9295
182,-7978.1629,0.0031,9.6908,0.4799,9.9818
183,-7916.4855,0.0031,9.6908,0.4799,10.0323
184,-7916.4855,0.0025,0.0,0.4799,10.0841
185,-7916.4855,0.0019,0.0,0.4799,10.135
186,-7907.7796,0.0012,0.0,0.4799,10.1849
187,-7907.7796,0.0012,0.0,0.4799,10.2366
188,-7842.203,0.0019,0.0,0.4799,10.2875
189,-7842.203,0.0019,27.6798,0.4799,10.3382
190,-7842.203,0.0019,27.6798,0.4799,10.3897
191,-7842.203,0.0012,27.6798,0.4799,10.4412
192,-7842.203,0.0012,27.6798,0.4799,10.4926
193,-7842.203,0.0,27.6798,0.4799,10.543
194,-7842.203,0.0,27.6798,0.4799,10.5978
195,-7842.203,0.0,27.6798,0.4799,10.655
196,-7842.203,0.0,27.6798,0.4799,10.7114
197,-7835.0228,0.0006,27.6798,0.4799,10.7675
198,-7828.2337,0.0019,0.0,0.4799,10.8195
199,-7828.2337,0.0019,3.8696,0.4799,10.8711
200,-7828.2337,0.0019,3.8696,0.4799,10.9214
