step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49535.1553,0.7281,2069.0504,4138.1008,0.0179
1,-47154.471,0.8069,1969.0735,1192.4071,0.0744
2,-45399.6747,0.8031,708.6256,660.3225,0.1324
3,-44484.624,0.7988,655.7353,560.7755,0.1895
4,-42542.061,0.7881,719.984,516.9662,0.2457
5,-41383.0347,0.7894,615.143,463.9007,0.3001
6,-39381.1605,0.7488,561.339,418.7252,0.3557
7,-38127.7207,0.7188,633.6818,391.4481,0.4104
8,-37522.0927,0.6938,586.8065,361.6992,0.4626
9,-36150.619,0.6506,449.3363,312.0468,0.5145
10,-35143.5516,0.6144,660.6927,300.9821,0.5706
11,-33947.8837,0.5888,524.6373,280.7983,0.6278
12,-32867.8876,0.5481,658.465,272.3506,0.6868
13,-32052.2299,0.515,558.6034,259.5721,0.7476
14,-31031.5597,0.4881,670.3974,253.1152,0.8085
15,-30285.7272,0.465,554.9019,242.8002,0.8678
16,-29349.5481,0.4375,485.8936,229.8408,0.9269
17,-28429.1106,0.4338,593.3057,223.9355,0.986
18,-27641.3078,0.41,395.7336,206.9294,1.0462
19,-27050.5621,0.3938,445.5742,197.9737,1.1069
20,-26655.4642,0.38,407.5977,188.2921,1.1643
21,-26028.5577,0.3638,365.4571,177.4834,1.221
22,-25593.9817,0.3388,490.6669,173.8629,1.278
23,-25168.6574,0.325,335.7821,164.0829,1.3342
24,-24725.3716,0.3325,382.2774,158.7813,1.3918
25,-24249.9839,0.3219,339.3438,152.1382,1.4527
26,-23837.6561,0.3056,252.7538,139.359,1.5141
27,-23061.5597,0.2988,263.6642,131.3924,1.5746
28,-22779.8087,0.2825,299.749,127.0472,1.6372
29,-22539.1978,0.2469,197.2636,114.9365,1.6993
30,-22305.6671,0.2244,155.2422,100.1261,1.7614
31,-21813.975,0.205,167.5656,93.3079,1.8232
32,-21180.853,0.1863,206.5389,90.6199,1.8846
33,-20702.8903,0.18,171.5149,86.781,1.9553
34,-20390.8289,0.1731,214.685,85.1373,2.0171
35,-20203.4833,0.1619,140.3007,80.0614,2.0782
36,-19691.028,0.1519,102.2054,70.8875,2.1393
37,-19272.5072,0.1425,173.0933,69.6631,2.2015
38,-19027.1631,0.1294,111.2792,65.7444,2.2628
39,-18636.2639,0.1275,95.8134,61.3041,2.3243
40,-18254.2015,0.1175,119.8567,59.5398,2.387
41,-17944.8882,0.1131,103.4295,57.2824,2.4492
42,-17819.8141,0.1119,101.0479,55.2694,2.5102
43,-17720.4379,0.11,106.025,53.7614,2.5717
44,-17527.6004,0.0969,103.5469,52.3321,2.6334
45,-17337.7825,0.0938,66.7921,48.2793,2.6956
46,-16994.4579,0.0931,109.8076,47.5936,2.7575
47,-16793.3613,0.0912,100.7316,46.7625,2.8181
48,-16530.9865,0.0875,89.2159,45.6742,2.8808
49,-16311.0392,0.0856,109.5072,45.1522,2.9415
50,-16122.6724,0.0844,99.1621,44.4957,3.0055
51,-15934.6201,0.0869,85.6425,43.5537,3.0672
52,-15804.577,0.075,91.7403,42.8282,3.1307
53,-15679.8474,0.0725,60.9129,40.8606,3.1929
54,-15498.8208,0.0731,75.9489,40.0236,3.2547
55,-15242.9443,0.0706,64.8744,38.7906,3.3172
56,-15102.9701,0.0662,94.8768,38.4461,3.3794
57,-15030.1883,0.0688,47.832,36.1278,3.4453
58,-14529.2611,0.0656,41.9273,33.3954,3.508
59,-14456.4648,0.0619,145.9882,33.3465,3.5693
60,-14276.6435,0.0612,39.153,31.117,3.63
61,-14184.8968,0.0588,83.2159,30.9312,3.6876
62,-13827.8072,0.0562,34.2373,28.6009,3.7451
63,-13799.9048,0.05,95.1089,28.5186,3.8022
64,-13649.5642,0.0488,16.5731,19.2208,3.8593
65,-13571.4961,0.0412,67.1195,19.179,3.9154
66,-13542.4093,0.0381,43.1104,19.0464,3.9714
67,-13410.3566,0.0331,39.5387,18.8916,4.0237
68,-13268.7473,0.0331,49.6975,18.8254,4.08
69,-12994.1241,0.0356,46.5264,18.7459,4.1375
70,-12846.4673,0.0394,77.0001,18.7273,4.1954
71,-12727.4033,0.0375,35.7821,18.5265,4.2525
72,-12625.99,0.04,48.2875,18.4513,4.31
73,-12539.0433,0.0375,39.5335,18.3084,4.3626
74,-12421.5664,0.0338,29.4693,17.997,4.4151
75,-12272.1259,0.0338,37.5137,17.8683,4.4673
76,-12163.2548,0.0331,70.5476,17.8494,4.5191
77,-12059.2387,0.0312,32.1701,17.6563,4.5712
78,-11941.96,0.0338,35.8741,17.5298,4.6231
79,-11893.9939,0.0312,40.7069,17.439,4.6757
80,-11806.5428,0.0281,23.4992,17.018,4.7288
81,-11719.1753,0.0275,32.1363,16.8809,4.7811
82,-11570.6844,0.0294,31.6126,16.7446,4.8323
83,-11445.3518,0.0262,60.3801,16.7243,4.8846
84,-11350.1195,0.025,51.6597,16.6953,4.9356
85,-11235.299,0.0269,49.8872,16.6649,4.9874
86,-11165.3207,0.0256,39.1263,16.5978,5.04
87,-11149.6768,0.02,25.21,16.3646,5.0971
88,-11120.5424,0.0175,24.2513,16.1699,5.1537
89,-11025.1608,0.0175,8.5882,13.1516,5.2103
90,-10920.9086,0.015,42.2187,13.138,5.2628
91,-10870.2971,0.015,34.8815,13.1173,5.3154
92,-10803.5948,0.0188,26.9241,13.0726,5.3722
93,-10757.216,0.02,32.0234,13.04,5.4297
94,-10674.7731,0.0194,15.6194,12.7492,5.4867
95,-10580.6743,0.0169,37.4683,12.7301,5.543
96,-10502.661,0.0156,43.4806,12.7195,5.6002
97,-10419.023,0.0112,28.1371,12.6835,5.6583
98,-10247.4834,0.0125,38.1299,12.6731,5.7152
99,-10205.0879,0.015,58.3343,12.6699,5.7713
100,-10103.8064,0.015,21.2463,12.591,5.824
101,-10056.5454,0.0169,42.8022,12.5815,5.8766
102,-9947.9027,0.02,18.3767,12.449,5.9298
103,-9867.1547,0.0181,40.0592,12.4344,5.9876
104,-9811.8705,0.0162,33.8718,12.4125,6.0448
105,-9792.1675,0.0181,16.9179,12.2577,6.1011
106,-9740.4034,0.015,26.7227,12.2158,6.1581
