step,best_objective,avg_acceptance_rate,std,temperature,runtime
49,-17012.4454,0.0812,101.0925,47.9585,1.798
50,-16883.3156,0.0825,117.5021,47.4774,1.8371
51,-16785.7077,0.0888,82.2177,46.135,1.8787
52,-16587.3733,0.0875,71.8469,44.2443,1.9219
53,-16415.5755,0.0875,112.8793,43.8238,1.9605
54,-16295.3592,0.0838,82.3719,42.7968,2.0003
55,-16019.8079,0.0812,43.3681,37.3053,2.0333
56,-15976.6365,0.065,91.5559,36.9329,2.0671
57,-15420.7233,0.07,93.2204,36.6562,2.1104
58,-15239.1033,0.0638,173.5272,36.6113,2.1509
59,-15112.9874,0.0588,66.9047,35.9097,2.1901
60,-14937.2255,0.0575,38.6054,32.9771,2.2161
61,-14829.1587,0.0588,67.7328,32.57,2.2428
62,-14757.0927,0.0538,45.6529,31.3136,2.2735
63,-14636.3105,0.055,45.1115,30.2841,2.3004
64,-14444.8435,0.055,67.942,30.0081,2.3282
65,-14336.1053,0.055,66.8086,29.7283,2.3562
66,-14224.1004,0.0562,33.6751,27.7456,2.3891
67,-14101.9523,0.0525,52.3192,27.3135,2.4208
68,-14054.0089,0.0462,50.8136,26.8982,2.4537
69,-13959.8987,0.0525,71.1044,26.7704,2.4872
70,-13874.0491,0.0462,35.3127,25.659,2.5193
71,-13830.3577,0.05,64.5459,25.5176,2.5448
72,-13760.6556,0.05,25.5171,23.305,2.5765
73,-13694.6778,0.0538,30.2524,22.3356,2.6089
74,-13608.2396,0.0512,47.0203,22.0949,2.6462
75,-13519.1776,0.0525,32.9856,21.4679,2.6825
76,-13468.7476,0.0488,46.409,21.2587,2.7167
77,-13356.6018,0.05,15.3565,17.0629,2.7552
78,-13321.8959,0.0475,41.9423,16.9545,2.7894
79,-13282.4107,0.0388,13.7162,14.4812,2.8215
80,-13218.7618,0.0312,12.3375,12.9248,2.8631
81,-13047.4373,0.0312,34.1096,12.8823,2.9025
82,-12914.1548,0.0275,57.7272,12.8737,2.9402
83,-12914.1548,0.0225,67.7035,12.869,2.9721
84,-12834.6509,0.0238,0.0,12.869,2.9993
85,-12804.6848,0.0213,35.8038,12.8413,3.036
86,-12703.7161,0.02,0.0,12.8413,3.0625
87,-12623.5436,0.0175,33.7231,12.8136,3.0953
88,-12565.0855,0.0262,29.6288,12.778,3.1317
89,-12534.179,0.0238,26.8118,12.7077,3.1634
90,-12517.0525,0.0262,27.1506,12.6476,3.1923
91,-12485.4019,0.025,4.5942,6.1206,3.2252
92,-12442.2897,0.0225,13.3463,6.092,3.262
93,-12277.4643,0.0275,0.0,6.092,3.2957
94,-12215.2309,0.0312,54.1406,6.0915,3.3386
95,-12090.5608,0.0338,32.9806,6.0892,3.3774
96,-12060.2404,0.0325,46.3584,6.0883,3.4208
97,-11982.9953,0.035,15.8856,6.0668,3.4558
98,-11926.5695,0.025,28.2868,6.0628,3.4931
99,-11809.3238,0.025,18.1173,6.0517,3.5317
100,-11703.3572,0.0212,36.9822,6.0504,3.5689
101,-11703.3572,0.0188,37.273,6.0494,3.6084
102,-11626.5539,0.0188,0.0,6.0494,3.6444
103,-11576.5892,0.0162,34.4242,6.0482,3.6816
104,-11403.6502,0.0188,15.2128,6.036,3.7259
105,-11386.1465,0.0175,52.9862,6.0357,3.7645
106,-11386.1465,0.0162,0.0,6.0357,3.8062
107,-11303.5426,0.02,0.0,6.0357,3.8392
108,-11250.9345,0.0212,25.6271,6.0326,3.8731
109,-11250.9345,0.0125,18.1263,6.0234,3.9165
110,-11158.1322,0.02,18.1263,6.0234,3.955
111,-10994.4086,0.025,31.0518,6.0217,3.9947
112,-10894.3824,0.025,60.2561,6.0214,4.0342
113,-10850.123,0.0225,29.0696,6.0188,4.0739
114,-10779.2971,0.025,0.0,6.0188,4.1182
115,-10727.7629,0.0188,6.344,5.7783,4.157
116,-10727.7629,0.0138,3.0893,4.657,4.1975
117,-10697.8894,0.01,3.0893,4.657,4.236
118,-10623.3854,0.0125,11.9601,4.6516,4.2755
119,-10600.7028,0.0112,14.7808,4.648,4.3136
120,-10566.4929,0.0112,0.0,4.648,4.3533
121,-10529.2939,0.0175,5.3554,4.5814,4.3992
122,-10431.5758,0.0162,13.4655,4.5752,4.4377
123,-10385.4428,0.0175,36.0367,4.5749,4.4787
124,-10385.4428,0.0162,18.5527,4.5725,4.517
125,-10383.9565,0.0162,18.5527,4.5725,4.5606
126,-10383.4611,0.0112,1.088,1.3556,4.602
127,-10318.6153,0.0112,0.0,1.3556,4.64
128,-10277.0044,0.0112,31.5869,1.3556,4.6769
129,-10233.9692,0.0125,4.3574,1.3547,4.7113
130,-10186.2411,0.0112,0.0,1.3547,4.7446
131,-10173.1128,0.0112,0.0,1.3547,4.7776
132,-10164.391,0.01,0.0,1.3547,4.8164
133,-10131.7246,0.0075,0.0,1.3547,4.8531
134,-10124.8906,0.0075,14.2922,1.3547,4.8863
135,-10124.8906,0.0062,0.0,1.3547,4.928
136,-10124.8906,0.005,0.0,1.3547,4.9602
137,-10085.3225,0.0075,0.0,1.3547,4.9982
138,-10084.5374,0.0062,8.0595,1.3546,5.0416
139,-10068.3414,0.0075,0.0,1.3546,5.0832
140,-10062.5797,0.0088,6.7028,1.3544,5.1248
141,-9834.483,0.0112,0.0,1.3544,5.1644
142,-9807.2773,0.0125,107.7205,1.3544,5.2038
143,-9767.4898,0.0125,9.05,1.3543,5.2385
144,-9715.9785,0.0125,0.0,1.3543,5.277
145,-9688.5038,0.0125,19.1632,1.3543,5.3137
146,-9688.5038,0.01,0.0,1.3543,5.3451
147,-9639.4246,0.0062,0.0,1.3543,5.3763
148,-9621.7529,0.0062,0.0,1.3543,5.4078
149,-9582.9053,0.0075,0.0,1.3543,5.4393
150,-9551.8533,0.01,17.1847,1.3543,5.4768
151,-9551.8533,0.01,11.0837,1.3542,5.5218
152,-9544.6635,0.01,11.0837,1.3542,5.5604
153,-9540.7801,0.01,0.0,1.3542,5.6012
154,-9540.7801,0.0062,0.0,1.3542,5.6353
155,-9540.7801,0.0025,0.0,1.3542,5.6705
156,-9540.7801,0.0025,0.0,1.3542,5.7153
157,-9540.7801,0.0012,0.0,1.3542,5.7483
158,-9453.691,0.0025,0.0,1.3542,5.7791
159,-9453.691,0.0025,24.3156,1.3542,5.8102
160,-9453.691,0.0025,24.3156,1.3542,5.8474
161,-9369.7799,0.0038,24.3156,1.3542,5.9056
162,-9329.5484,0.0062,0.0,1.3542,6.0099
163,-9322.5201,0.005,15.8706,1.3542,6.1375
164,-9280.91,0.0062,0.0,1.3542,6.2821
165,-9241.1597,0.01,0.0,1.3542,6.4047
166,-9241.0645,0.01,17.6188,1.3542,6.4559
167,-9231.9363,0.01,0.0,1.3542,6.4845
168,-9136.7731,0.01,6.0988,1.3539,6.5193
169,-9136.7731,0.0088,0.0,1.3539,6.5539
170,-9136.7731,0.005,0.0,1.3539,6.5892
171,-9109.0574,0.0062,0.0,1.3539,6.6185
172,-9036.2703,0.005,4.7019,1.3535,6.6448
173,-9036.2703,0.0038,0.0,1.3535,6.6795
174,-9020.1208,0.005,0.0,1.3535,6.7122
175,-9014.4418,0.0075,0.0,1.3535,6.7462
176,-8997.5769,0.0062,0.9354,1.2951,6.7765
177,-8973.4509,0.0062,0.0,1.2951,6.8061
178,-8955.8632,0.0075,0.0,1.2951,6.8376
179,-8955.8632,0.0062,0.0,1.2951,6.8712
180,-8938.552,0.005,0.0,1.2951,6.9051
181,-8932.1345,0.005,0.0,1.2951,6.9343
182,-8869.6912,0.005,0.0,1.2951,6.9601
183,-8833.7641,0.005,0.0,1.2951,6.9937
184,-8826.6536,0.0062,0.0,1.2951,7.0194
185,-8815.8466,0.0062,0.0,1.2951,7.0503
186,-8695.6995,0.0075,0.0,1.2951,7.0849
187,-8667.9356,0.0075,60.608,1.2951,7.1187
188,-8618.7329,0.0088,0.0,1.2951,7.1529
189,-8616.4625,0.0088,20.7375,1.2951,7.1871
190,-8610.7757,0.0088,0.0,1.2951,7.2211
191,-8610.7757,0.0062,0.0,1.2951,7.2451
192,-8555.5364,0.0062,0.0,1.2951,7.2728
193,-8555.5364,0.0038,0.0,1.2951,7.3013
194,-8555.5364,0.0025,0.0,1.2951,7.3421
195,-8555.5364,0.0012,0.0,1.2951,7.3992
196,-8555.5364,0.0012,0.0,1.2951,7.442
197,-8555.5364,0.0,0.0,1.2951,7.4696
198,-8474.6641,0.0012,0.0,1.2951,7.4951
199,-8437.5946,0.0025,0.0,1.2951,7.5264
200,-8436.4562,0.0038,0.0,1.2951,7.5595
