step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-49051.2444,0.6375,1298.4282,2596.8565,0.0185
1,-47026.5223,0.7638,1717.431,1155.1786,0.0546
2,-45419.5396,0.7712,704.7653,582.6523,0.0936
3,-43504.7071,0.7825,663.6153,508.9865,0.1327
4,-42224.3759,0.7675,762.1158,480.3967,0.1717
5,-40928.8511,0.7662,679.6582,445.9863,0.2102
6,-39261.4579,0.72,667.5262,418.5209,0.2501
7,-38028.0638,0.7025,541.2013,371.2049,0.2903
8,-36883.4609,0.66,595.3306,346.3946,0.3249
9,-35839.7406,0.6338,591.1781,324.2236,0.3613
10,-35097.9896,0.6187,710.1494,313.3586,0.3983
11,-34347.6976,0.5812,379.0433,258.3169,0.4454
12,-33706.7783,0.535,554.1514,248.1354,0.5064
13,-32947.3271,0.5038,421.0425,228.0112,0.5535
14,-32809.4155,0.4725,523.6609,219.9618,0.5758
15,-30969.6913,0.4425,408.2207,205.4713,0.6132
16,-30332.9545,0.4262,576.609,201.3392,0.6486
17,-29913.1237,0.42,392.0261,189.6921,0.6839
18,-29599.5352,0.3888,442.7129,183.1681,0.7219
19,-28970.6159,0.3812,307.97,167.4042,0.7651
20,-28485.419,0.3675,395.0398,161.9135,0.8015
21,-28095.5217,0.35,360.9524,155.7108,0.8426
22,-27175.1991,0.3338,350.4321,149.993,0.8789
23,-26893.5247,0.33,307.8463,142.9354,0.9169
24,-26411.8231,0.3087,250.8805,132.5212,0.9614
25,-26185.5602,0.3,182.3089,114.392,1.0018
26,-25659.1307,0.29,246.6102,109.9275,1.0437
27,-25014.9169,0.2625,197.3312,102.8184,1.0862
28,-24188.0621,0.2462,225.4675,99.257,1.1271
29,-23907.1261,0.235,270.7858,97.5095,1.1699
30,-23569.3162,0.2138,186.6908,92.8376,1.2129
31,-23119.7965,0.2013,148.0445,85.8256,1.2508
32,-22891.7571,0.1888,192.624,83.4813,1.2918
33,-22558.1446,0.19,210.4081,81.9312,1.3273
34,-22204.4732,0.1812,163.5482,78.9112,1.3655
35,-21720.4331,0.1738,164.521,76.4329,1.4055
36,-21528.3157,0.16,196.3812,75.1719,1.4419
37,-21094.9864,0.155,173.751,73.5823,1.4778
38,-20697.3777,0.14,140.1512,70.913,1.5229
39,-20534.9888,0.1325,160.1101,69.4679,1.5594
40,-20265.7912,0.1238,85.6091,61.9026,1.6003
41,-20104.0416,0.13,110.5967,59.6443,1.6388
42,-19462.5254,0.1312,65.7013,51.0473,1.6778
43,-19269.8738,0.1262,224.292,50.9111,1.7187
44,-19083.5079,0.1188,126.2273,50.1879,1.7544
45,-18849.1444,0.1188,69.5175,46.5375,1.7937
46,-18670.771,0.1112,140.4287,46.1871,1.8339
47,-18431.7377,0.1038,96.1904,45.201,1.8696
48,-18250.9115,0.1038,99.2955,44.424,1.9058
49,-17912.2982,0.1088,103.4126,43.7805,1.9363
50,-17779.7708,0.105,109.3988,43.245,1.9699
51,-17482.0151,0.0987,53.1111,39.2726,2.0053
52,-17243.1868,0.0988,97.6578,38.8244,2.0406
53,-17081.2942,0.0938,114.177,38.5553,2.0694
54,-17056.4629,0.08,52.3145,36.1054,2.1062
55,-16921.575,0.0725,49.2959,34.1346,2.1404
56,-16804.9142,0.075,52.4588,32.9167,2.174
57,-16697.5499,0.0688,49.1725,31.6033,2.2133
58,-16482.3943,0.0675,57.696,30.9528,2.2459
59,-16206.6645,0.0712,81.0422,30.7375,2.279
60,-16060.7079,0.0762,97.9168,30.6123,2.3217
61,-15957.4257,0.065,65.1145,30.1714,2.3549
62,-15903.7485,0.0638,52.3769,29.487,2.3944
63,-15733.715,0.0662,42.9519,28.3917,2.4277
64,-15691.8736,0.06,60.9597,28.0416,2.4614
65,-15427.4356,0.055,27.107,24.9313,2.5026
66,-15300.9506,0.0575,91.7343,24.8794,2.5403
67,-15135.523,0.0562,65.2666,24.7311,2.5787
68,-14752.4959,0.0512,53.7305,24.4778,2.6178
69,-14704.2796,0.0488,150.6561,24.4676,2.6568
70,-14572.9422,0.0525,36.5121,23.8037,2.6885
71,-14438.8587,0.0538,60.6567,23.6615,2.726
72,-14356.753,0.045,77.4785,23.5932,2.764
73,-14232.5807,0.0425,42.2228,23.2448,2.7969
74,-14166.528,0.0412,63.723,23.1534,2.8292
75,-14113.1233,0.0325,41.0242,22.8289,2.8619
76,-13947.2126,0.0312,43.5377,22.6239,2.8961
77,-13827.208,0.0425,70.8653,22.5794,2.9295
78,-13739.413,0.0475,43.7282,22.3293,2.9641
79,-13584.7477,0.0475,21.9084,20.3782,2.9996
80,-13510.8188,0.0512,65.1812,20.322,3.0396
81,-13432.0353,0.0475,38.3317,20.0319,3.0765
82,-13393.3494,0.0425,48.6187,19.906,3.1134
83,-13268.8893,0.0363,36.5879,19.6486,3.1519
84,-13223.1772,0.0375,47.0717,19.5493,3.1863
85,-13223.1772,0.0363,35.0055,19.3066,3.2203
86,-13205.013,0.035,7.1964,8.2201,3.2611
87,-12884.0115,0.0338,10.3295,7.9495,3.2969
88,-12794.7196,0.0312,116.1786,7.9494,3.3339
89,-12703.0222,0.0275,32.2991,7.9422,3.3681
90,-12637.6347,0.0262,52.7095,7.9408,3.4024
91,-12572.8987,0.0275,21.9497,7.9216,3.4377
92,-12477.7879,0.0262,24.0655,7.9065,3.4723
93,-12396.4022,0.0288,37.8563,7.9028,3.5109
94,-12354.1253,0.03,33.2627,7.8969,3.5438
95,-12288.0717,0.03,19.0347,7.8642,3.5781
96,-12231.5649,0.025,21.1328,7.8407,3.6149
97,-12069.3023,0.03,0.0,7.8407,3.6532
98,-11905.0659,0.0262,57.9378,7.8396,3.6905
99,-11845.8893,0.0275,61.3453,7.8388,3.7236
100,-11696.9462,0.0275,21.0784,7.8173,3.7584
101,-11640.2275,0.035,53.9107,7.816,3.8006
102,-11640.2275,0.0238,17.0442,7.7654,3.8401
103,-11584.2239,0.0275,17.0442,7.7654,3.8769
104,-11546.7728,0.025,20.4784,7.7428,3.9155
105,-11497.6448,0.0238,19.435,7.7191,3.952
106,-11472.3023,0.0162,16.1201,7.68,3.9893
107,-11350.6271,0.0225,0.0,7.68,4.029
108,-11286.4963,0.02,31.3958,7.675,4.0677
109,-11218.9501,0.0213,23.665,7.6648,4.1033
110,-11218.9501,0.0175,10.3009,7.5356,4.1422
111,-11218.9501,0.0162,0.0,7.5356,4.187
112,-11136.3362,0.0125,0.0,7.5356,4.2281
113,-11130.1767,0.0112,47.5916,7.5349,4.2667
114,-11070.3148,0.0112,3.0304,5.6148,4.3006
115,-11007.1032,0.0162,20.1796,5.6121,4.34
116,-11007.1032,0.0175,22.3155,5.6092,4.3807
117,-10965.5952,0.0162,0.0,5.6092,4.4212
118,-10946.1974,0.0162,0.0,5.6092,4.4617
119,-10877.7678,0.0188,11.5257,5.5886,4.5032
120,-10866.6328,0.015,27.024,5.5868,4.5368
121,-10780.3065,0.0162,6.3655,5.4774,4.5705
122,-10729.2373,0.0188,43.9611,5.4771,4.6092
123,-10729.2373,0.0162,21.9046,5.4739,4.6501
124,-10715.6317,0.0112,0.0,5.4739,4.6847
125,-10702.9761,0.01,0.0,5.4739,4.7243
126,-10623.5455,0.0112,0.0,5.4739,4.7629
127,-10553.1643,0.0112,35.1552,5.4735,4.8028
128,-10553.1643,0.0125,28.9858,5.4726,4.8411
129,-10523.0635,0.0125,0.0317,0.0,4.8805
130,-10480.1883,0.0138,0.0,0.0,4.9211
131,-10441.5923,0.0137,3.8846,0.0,4.9597
132,-10441.5923,0.01,6.93,0.0,4.9998
133,-10359.762,0.01,6.93,0.0,5.0389
134,-10320.5842,0.0112,38.2254,0.0,5.0785
135,-10320.5842,0.0088,14.6071,0.0,5.1157
136,-10297.8095,0.0075,14.6071,0.0,5.1535
137,-10251.7384,0.0112,0.7986,0.0,5.1924
138,-10228.791,0.0112,10.701,0.0,5.2255
139,-10137.6297,0.0112,10.2641,0.0,5.2591
140,-10137.6297,0.0112,10.7721,0.0,5.2976
141,-10115.574,0.0138,10.7721,0.0,5.3348
142,-10099.8215,0.0125,8.5808,0.0,5.3726
143,-10067.4138,0.0113,2.9429,0.0,5.412
144,-10018.279,0.0125,0.0,0.0,5.4505
145,-10018.279,0.0125,20.823,0.0,5.4903
146,-10005.1551,0.0088,20.823,0.0,5.5223
147,-10005.1551,0.0062,0.0,0.0,5.5558
148,-9942.0037,0.01,0.0,0.0,5.5918
149,-9942.0037,0.0062,23.5763,0.0,5.6237
