step,best_objective,avg_acceptance_rate,std,temperature,runtime
72,-14023.8359,0.0362,34.1888,4.2823,2.7275
73,-13957.6512,0.0325,51.9846,4.2821,2.7653
74,-13920.8163,0.0338,27.6787,4.2811,2.8048
75,-13772.7429,0.0275,11.7514,4.2676,2.8379
76,-13724.1262,0.0238,55.3485,4.2675,2.8759
77,-13663.2728,0.0262,18.0826,4.2649,2.9168
78,-13524.5732,0.0275,18.4565,4.2623,2.9549
79,-13443.8571,0.0238,59.8288,4.2622,2.9951
80,-13285.6401,0.0238,31.4686,4.2617,3.0282
81,-13018.7112,0.0275,41.6953,4.2615,3.0652
82,-12879.7607,0.0288,107.75,4.2615,3.1085
83,-12799.4241,0.0312,51.4068,4.2613,3.1481
84,-12764.188,0.0312,20.9456,4.2592,3.1873
85,-12651.5981,0.0288,9.0046,4.232,3.2281
86,-12546.9807,0.0238,56.4134,4.2319,3.2725
87,-12493.6319,0.025,39.8441,4.2317,3.3139
88,-12429.3252,0.02,21.1784,4.2301,3.3494
89,-12401.0995,0.0213,29.0411,4.2296,3.3861
90,-12299.7845,0.025,22.0964,4.2283,3.418
91,-12248.0984,0.0275,33.7112,4.2279,3.4511
92,-12227.3035,0.025,24.2226,4.2267,3.4892
93,-12061.3157,0.0275,10.0418,4.2114,3.527
94,-12026.8178,0.0275,38.5877,4.2111,3.5658
95,-11876.7834,0.0275,14.3735,4.2055,3.6006
96,-11789.3197,0.0312,42.3494,4.2052,3.6336
97,-11765.5471,0.03,29.1278,4.2045,3.6702
98,-11754.4168,0.0288,3.5227,3.826,3.7037
99,-11730.2272,0.0262,4.9161,3.7279,3.7377
100,-11611.6041,0.0262,0.0,3.7279,3.7741
101,-11519.0843,0.0213,41.0169,3.7277,3.8071
102,-11498.5079,0.0213,26.0084,3.7273,3.8411
103,-11378.128,0.02,10.4407,3.7202,3.8818
104,-11273.1888,0.0212,55.3889,3.7202,3.9199
105,-11267.3608,0.0162,44.2706,3.7201,3.9585
106,-11238.8275,0.0138,0.2896,0.0541,3.9923
107,-11180.4408,0.0125,1.6386,0.0541,4.0291
108,-11112.614,0.0125,18.4533,0.0541,4.0738
109,-11112.614,0.01,25.2527,0.0541,4.1125
110,-11040.7332,0.01,25.2527,0.0541,4.1549
111,-10907.5077,0.0113,11.2015,0.0541,4.1914
112,-10788.9561,0.01,47.8582,0.0541,4.2504
113,-10788.9561,0.0075,0.0,0.0541,4.3094
114,-10772.191,0.0112,0.0,0.0541,4.3511
115,-10748.6409,0.01,3.8797,0.0541,4.3741
116,-10714.9267,0.0088,0.0,0.0541,4.4083
117,-10617.4877,0.01,8.2688,0.0541,4.4422
118,-10587.7952,0.0113,45.8055,0.0541,4.481
119,-10540.5039,0.015,0.0,0.0541,4.5196
120,-10494.7235,0.0175,14.5998,0.0541,4.554
121,-10457.5367,0.0175,12.0423,0.0541,4.5895
122,-10423.7368,0.0188,3.8591,0.0541,4.6228
123,-10423.7368,0.0175,13.9042,0.0541,4.6598
124,-10423.7368,0.01,13.9042,0.0541,4.6984
125,-10393.5991,0.0088,13.9042,0.0541,4.7333
126,-10206.8864,0.01,7.9641,0.0541,4.7733
127,-10171.6544,0.01,69.392,0.0541,4.8088
128,-10155.8382,0.0125,12.4003,0.0541,4.8447
129,-10155.8382,0.0125,6.6584,0.0541,4.8815
130,-10118.4129,0.0125,6.6584,0.0541,4.9143
131,-10095.1576,0.01,18.691,0.0541,4.9512
132,-10051.9057,0.01,0.0,0.0541,4.9851
133,-9974.91,0.01,16.1499,0.0541,5.018
134,-9915.7248,0.0138,22.9892,0.0541,5.0582
135,-9915.7248,0.0112,21.4364,0.0541,5.0905
136,-9915.7248,0.01,21.4364,0.0541,5.1219
137,-9840.3268,0.0088,21.4364,0.0541,5.1592
138,-9836.3865,0.0075,23.1717,0.0541,5.1981
139,-9820.1256,0.0062,0.0,0.0541,5.2386
140,-9814.0113,0.0075,7.4474,0.0541,5.2757
141,-9791.1184,0.0088,0.0,0.0541,5.3087
142,-9791.1184,0.0062,0.0,0.0541,5.3493
143,-9778.3325,0.0062,0.0,0.0541,5.3832
144,-9650.5427,0.0062,0.0,0.0541,5.416
145,-9542.8266,0.0075,26.4118,0.0541,5.4534
146,-9542.8266,0.0062,42.0093,0.0541,5.4853
147,-9532.7734,0.0075,42.0093,0.0541,5.5183
148,-9519.3356,0.0075,0.0,0.0541,5.5497
149,-9519.3356,0.005,0.0,0.0541,5.5824
150,-9516.8361,0.0038,0.0,0.0541,5.6212
151,-9486.4125,0.0062,0.0,0.0541,5.6547
152,-9471.9836,0.0088,13.0553,0.0541,5.689
153,-9417.024,0.0112,0.6635,0.0541,5.7263
154,-9383.8694,0.0125,18.5002,0.0541,5.7591
155,-9342.2593,0.0125,0.0,0.0541,5.7983
156,-9259.9995,0.0112,0.0,0.0541,5.8313
157,-9259.9995,0.0075,0.0,0.0541,5.8704
158,-9259.9995,0.0038,0.0,0.0541,5.9134
159,-9259.9995,0.0025,0.0,0.0541,5.9525
160,-9259.9995,0.0012,0.0,0.0541,5.9925
161,-9252.7946,0.0012,0.0,0.0541,6.0262
162,-9244.4869,0.0025,0.0,0.0541,6.066
163,-9220.7893,0.0038,0.0,0.0541,6.1049
164,-9214.5385,0.005,0.0,0.0541,6.1469
165,-9187.6015,0.0062,0.0,0.0541,6.1842
166,-9114.7603,0.0075,0.0,0.0541,6.2263
167,-9093.2877,0.0075,35.8812,0.0541,6.2582
168,-9076.338,0.0075,0.0,0.0541,6.2936
169,-9069.0213,0.0075,0.0,0.0541,6.3272
170,-9044.9462,0.0075,0.0,0.0541,6.3608
171,-8981.8896,0.0075,0.0,0.0541,6.4
172,-8916.683,0.0075,4.2437,0.0541,6.4333
173,-8886.6959,0.0088,0.0,0.0541,6.4662
174,-8831.3295,0.01,13.0303,0.0541,6.5041
175,-8831.3295,0.0088,26.0196,0.0541,6.5398
176,-8825.2091,0.0075,26.0196,0.0541,6.5758
177,-8825.2091,0.0062,0.0,0.0541,6.6123
178,-8825.2091,0.0038,0.0,0.0541,6.6499
179,-8825.2091,0.0012,0.0,0.0541,6.69
180,-8825.2091,0.0012,0.0,0.0541,6.7286
181,-8803.8148,0.0012,0.0,0.0541,6.7677
182,-8765.1807,0.0025,0.0,0.0541,6.8097
183,-8765.1807,0.0025,0.0,0.0541,6.8488
184,-8765.1807,0.0025,0.0,0.0541,6.8904
185,-8765.1807,0.0025,0.0,0.0541,6.9299
186,-8737.8493,0.0025,0.0,0.0541,6.9695
187,-8709.8589,0.0038,0.0,0.0541,7.008
188,-8696.945,0.005,4.4789,0.0541,7.042
189,-8684.5057,0.0062,0.0,0.0541,7.0807
190,-8684.5057,0.0062,0.0,0.0541,7.115
191,-8684.5057,0.005,0.0,0.0541,7.1514
192,-8679.9773,0.0038,0.0,0.0541,7.1909
193,-8670.6835,0.0038,0.0,0.0541,7.2275
194,-8665.7162,0.005,0.0,0.0541,7.2681
195,-8566.2152,0.0075,1.0675,0.0541,7.3022
196,-8566.2152,0.0075,42.6601,0.0541,7.3385
197,-8551.0971,0.0075,42.6601,0.0541,7.3773
198,-8508.3053,0.0088,0.0,0.0541,7.4108
199,-8508.3053,0.0062,14.3467,0.0541,7.4449
200,-8508.3053,0.0038,14.3467,0.0541,7.487
