step,best_objective,avg_acceptance_rate,std,temperature,runtime
155,-9429.4442,0.0113,24.4126,0.0899,5.611
156,-9429.4442,0.01,0.0,0.0899,5.6439
157,-9397.0185,0.0088,0.0,0.0899,5.6778
158,-9345.5935,0.0075,0.0,0.0899,5.7157
159,-9231.8116,0.0062,0.0,0.0899,5.7483
160,-9229.7794,0.0062,55.7891,0.0899,5.7874
161,-9188.8543,0.0088,0.0,0.0899,5.8203
162,-9188.8543,0.0075,18.2055,0.0899,5.8522
163,-9169.4197,0.01,18.2055,0.0899,5.889
164,-9145.3656,0.0088,6.9046,0.0899,5.924
165,-9125.0902,0.0088,0.0,0.0899,5.9618
166,-9076.0725,0.01,0.0,0.0899,6.0074
167,-9057.071,0.0125,14.3304,0.0899,6.0441
168,-9057.071,0.0088,0.0,0.0899,6.0829
169,-9051.825,0.01,0.0,0.0899,6.1149
170,-9042.132,0.01,0.1394,0.0894,6.147
171,-9017.5899,0.0075,0.0,0.0894,6.185
172,-9017.5899,0.005,0.0,0.0894,6.2227
173,-8971.2549,0.0075,0.0,0.0894,6.2601
174,-8971.2549,0.005,15.6741,0.0894,6.2981
175,-8958.3377,0.005,15.6741,0.0894,6.3358
176,-8946.2006,0.005,0.0,0.0894,6.3735
177,-8930.401,0.0062,0.0,0.0894,6.3997
178,-8927.3351,0.005,0.0,0.0894,6.4323
179,-8927.3351,0.005,0.0,0.0894,6.4711
180,-8927.3351,0.0038,0.0,0.0894,6.5085
181,-8912.8235,0.0038,0.0,0.0894,6.5472
182,-8849.4825,0.005,0.0,0.0894,6.5878
183,-8824.6887,0.0062,16.1992,0.0894,6.6275
184,-8824.6887,0.0062,2.3147,0.0894,6.6702
185,-8821.8813,0.0075,2.3147,0.0894,6.7045
186,-8761.683,0.0088,0.0,0.0894,6.7423
187,-8747.0981,0.0075,30.0992,0.0894,6.7823
188,-8744.4053,0.0062,0.0,0.0894,6.8203
189,-8744.4053,0.0062,0.0,0.0894,6.8566
190,-8716.6746,0.0062,0.0,0.0894,6.8921
191,-8644.4564,0.005,0.0,0.0894,6.9257
192,-8569.9644,0.0062,0.0,0.0894,6.9616
193,-8569.9644,0.005,34.1705,0.0894,6.9953
194,-8569.9644,0.005,34.1705,0.0894,7.0317
195,-8569.9644,0.0038,34.1705,0.0894,7.0676
196,-8569.9644,0.0025,34.1705,0.0894,7.104
197,-8569.9644,0.0012,34.1705,0.0894,7.1421
198,-8569.9644,0.0012,0.0,0.0894,7.177
199,-8569.9644,0.0012,0.0,0.0894,7.2106
200,-8569.9644,0.0012,0.0,0.0894,7.2553
