step,best_objective,avg_acceptance_rate,std,temperature,runtime
133,-9611.1258,0.0075,0.0,0.4931,5.0327
134,-9548.9616,0.0075,0.0,0.4931,5.0653
135,-9548.9616,0.0062,0.0,0.4931,5.0983
136,-9548.9616,0.0038,0.0,0.4931,5.1354
137,-9548.9616,0.0025,0.0,0.4931,5.1713
138,-9504.7746,0.0038,0.0,0.4931,5.2057
139,-9455.3116,0.005,10.0261,0.4931,5.2493
140,-9454.8611,0.0062,17.5597,0.4931,5.2868
141,-9438.7096,0.0075,0.0,0.4931,5.3249
142,-9391.3267,0.0125,0.0,0.4931,5.3599
143,-9391.3267,0.01,17.2473,0.4931,5.3995
144,-9366.8121,0.01,17.2473,0.4931,5.4432
145,-9366.8121,0.0088,12.6216,0.4931,5.4805
146,-9265.9715,0.01,12.6216,0.4931,5.5229
147,-9186.5973,0.0062,48.5257,0.4931,5.5604
148,-9141.002,0.0075,0.0,0.4931,5.5985
149,-9141.002,0.005,0.0,0.4931,5.6393
150,-9141.002,0.005,0.0,0.4931,5.6731
151,-9030.7373,0.005,0.0,0.4931,5.7126
152,-9030.7373,0.0038,45.0948,0.4931,5.7451
153,-9030.7373,0.0025,45.0948,0.4931,5.7845
154,-9030.7373,0.0025,45.0948,0.4931,5.8267
155,-9010.6786,0.0038,45.0948,0.4931,5.859
156,-8961.4984,0.005,0.0,0.4931,5.8929
157,-8958.2073,0.0062,19.3226,0.4931,5.931
158,-8910.6722,0.0075,0.0,0.4931,5.9672
159,-8887.6642,0.01,0.0,0.4931,6.0096
160,-8887.6642,0.0087,4.3322,0.4931,6.0462
161,-8881.8535,0.0062,4.3322,0.4931,6.0827
162,-8870.077,0.0062,0.0,0.4931,6.1226
163,-8870.077,0.005,0.0,0.4931,6.1625
164,-8870.077,0.0025,0.0,0.4931,6.2028
165,-8806.9522,0.005,0.0,0.4931,6.2409
166,-8779.2789,0.005,24.1973,0.4931,6.2794
167,-8779.2789,0.0038,0.0,0.4931,6.3164
168,-8779.2789,0.0038,0.0,0.4931,6.3547
169,-8779.2789,0.0038,0.0,0.4931,6.3904
170,-8779.2789,0.0012,0.0,0.4931,6.4228
171,-8675.323,0.0025,0.0,0.4931,6.4554
172,-8615.0665,0.0038,49.9725,0.4931,6.4977
173,-8515.3715,0.005,0.0,0.4931,6.5364
174,-8515.3715,0.005,0.0,0.4931,6.5789
175,-8515.3715,0.005,0.0,0.4931,6.6186
176,-8515.3715,0.0025,0.0,0.4931,6.6594
177,-8511.3607,0.0025,0.0,0.4931,6.6956
178,-8511.3607,0.0012,0.0,0.4931,6.7305
179,-8495.004,0.0025,0.0,0.4931,6.7711
180,-8491.6645,0.0038,0.0,0.4931,6.8084
181,-8491.6645,0.0038,0.0,0.4931,6.8425
182,-8491.6645,0.0025,0.0,0.4931,6.8774
183,-8491.6645,0.0025,0.0,0.4931,6.912
184,-8491.6645,0.0012,0.0,0.4931,6.9451
185,-8470.1202,0.0025,0.0,0.4931,6.9781
186,-8470.1202,0.0025,3.5807,0.4931,7.0143
187,-8470.1202,0.0025,3.5807,0.4931,7.052
188,-8470.1202,0.0025,3.5807,0.4931,7.0918
189,-8431.7065,0.0038,3.5807,0.4931,7.1299
190,-8431.7065,0.0012,0.0,0.4931,7.1667
191,-8431.7065,0.0012,0.0,0.4931,7.2032
192,-8431.6198,0.0025,0.0,0.4931,7.2422
193,-8406.0429,0.0038,0.0,0.4931,7.2762
194,-8405.5154,0.0038,0.0,0.4931,7.3146
195,-8377.9047,0.005,0.0,0.4931,7.3555
196,-8377.9047,0.005,0.0,0.4931,7.395
197,-8319.1632,0.005,0.0,0.4931,7.4605
198,-8319.1632,0.0038,0.0,0.4931,7.5142
199,-8319.1632,0.0025,0.0,0.4931,7.5433
200,-8319.1632,0.0012,0.0,0.4931,7.565
