step,best_objective,avg_acceptance_rate,std,temperature,runtime
47,-17877.4941,0.09,124.595,50.1988,1.4997
48,-17689.1165,0.09,91.8325,48.8935,1.5222
49,-17415.4533,0.0875,66.1652,45.8685,1.5578
50,-17251.5577,0.0938,88.9142,44.8865,1.5912
51,-17185.2851,0.0888,91.9349,44.0181,1.623
52,-16964.0727,0.0875,37.8197,35.089,1.6543
53,-16891.0513,0.0875,98.898,34.841,1.6854
54,-16826.9491,0.0825,45.0006,32.4417,1.7178
55,-16703.8331,0.0725,27.0794,25.751,1.749
56,-16451.7693,0.0775,69.8204,25.5787,1.7812
57,-16265.6122,0.0688,85.2599,25.4804,1.8151
58,-16017.6179,0.0662,66.6315,25.2995,1.8462
59,-15968.1773,0.06,72.6479,25.1682,1.878
60,-15677.4044,0.0675,13.2478,14.1975,1.9106
61,-15547.8351,0.0638,90.8219,14.1907,1.9427
62,-15373.7025,0.0662,48.8511,14.1493,1.9696
63,-15204.0734,0.0575,61.2126,14.1278,1.9965
64,-14998.7025,0.0625,51.3722,14.096,2.0246
65,-14744.3839,0.055,82.3321,14.0877,2.0533
66,-14724.1621,0.0488,84.6967,14.081,2.0866
67,-14623.8555,0.0425,29.4215,13.9394,2.12
68,-14508.3824,0.045,29.4411,13.8201,2.1565
69,-14468.9018,0.0363,46.2928,13.7885,2.1925
70,-14327.6899,0.0438,23.3115,13.5921,2.2286
71,-14241.5164,0.0562,51.5367,13.5713,2.266
72,-14162.1122,0.05,23.293,13.2924,2.3023
73,-13945.9713,0.0462,23.4655,13.0669,2.3336
74,-13897.1429,0.0475,65.378,13.0577,2.3645
75,-13889.6172,0.035,25.5531,12.902,2.3949
76,-13741.8475,0.0225,4.3965,4.7669,2.4273
77,-13632.8575,0.0262,64.0523,4.7668,2.4597
78,-13552.8685,0.0225,40.529,4.7664,2.5036
79,-13497.4953,0.0225,15.3729,4.7602,2.5398
80,-13423.4857,0.0238,23.4602,4.7584,2.5724
81,-13332.03,0.025,21.3662,4.756,2.6043
82,-13254.6973,0.0225,36.9461,4.7555,2.6432
83,-13236.8423,0.0213,31.9048,4.7548,2.6729
84,-13160.2754,0.0225,6.0083,4.6588,2.7028
85,-13055.5434,0.0225,26.6726,4.6577,2.7342
86,-12847.9216,0.0238,43.5437,4.6574,2.7653
87,-12833.5515,0.0288,82.8552,4.6574,2.7953
88,-12743.0212,0.0338,8.4527,4.6143,2.8247
89,-12661.6433,0.03,22.9504,4.6119,2.8556
90,-12537.2204,0.0288,31.5897,4.611,2.886
91,-12310.9573,0.0312,61.5611,4.6109,2.9164
92,-12300.1421,0.0262,79.0357,4.6109,2.9515
93,-12242.6446,0.0212,6.6468,4.5335,2.9823
94,-12189.8158,0.02,30.5827,4.5329,3.0129
95,-12146.5355,0.0238,25.695,4.5319,3.0438
96,-12109.3622,0.0162,18.9822,4.5291,3.0759
97,-12101.0843,0.015,0.0,4.5291,3.1081
98,-12025.2181,0.0212,4.0888,4.3542,3.1395
99,-11950.4192,0.025,27.6755,4.3535,3.1771
100,-11950.4192,0.02,34.3724,4.3531,3.2153
101,-11950.4192,0.0188,0.0,4.3531,3.2483
102,-11910.3614,0.0238,0.0,4.3531,3.2813
103,-11762.1009,0.02,18.1796,4.3503,3.3142
104,-11732.4063,0.015,54.2564,4.3502,3.3462
105,-11667.0354,0.0188,0.0,4.3502,3.3789
106,-11652.8611,0.0225,12.0272,4.3427,3.4165
107,-11630.9972,0.0175,6.3997,4.2838,3.4527
108,-11589.6692,0.0175,0.3961,0.0963,3.4925
109,-11557.2765,0.02,15.4614,0.0963,3.5236
110,-11492.5491,0.02,9.8601,0.0963,3.5557
111,-11336.3115,0.0188,23.594,0.0963,3.5945
112,-11301.374,0.0188,55.506,0.0963,3.633
113,-11221.6696,0.0162,14.3525,0.0963,3.6723
114,-11206.7196,0.015,2.1272,0.0963,3.7123
115,-11187.0111,0.015,0.4615,0.0963,3.7511
116,-11108.369,0.0188,6.7834,0.0963,3.787
117,-11094.0254,0.0175,25.6132,0.0963,3.8223
118,-10989.1292,0.02,0.0,0.0963,3.8618
119,-10955.4635,0.0188,41.6356,0.0963,3.8947
120,-10829.2721,0.0175,0.0,0.0963,3.9279
121,-10740.6938,0.0138,49.6367,0.0963,3.9664
122,-10691.0117,0.0138,25.1664,0.0963,4.0049
123,-10629.732,0.0138,0.0,0.0963,4.0394
124,-10553.7027,0.015,23.371,0.0963,4.0785
125,-10545.5463,0.0125,15.3091,0.0963,4.1178
126,-10537.0624,0.0112,0.0,0.0963,4.1584
127,-10461.6645,0.015,0.0,0.0963,4.1923
128,-10415.592,0.0125,24.609,0.0963,4.2299
129,-10413.6515,0.0112,12.5701,0.0963,4.2649
130,-10408.1749,0.0112,0.0,0.0963,4.2988
131,-10394.4387,0.0125,0.0,0.0963,4.3353
132,-10269.9574,0.0112,6.2154,0.0963,4.3686
133,-10241.8011,0.0112,27.2552,0.0963,4.4028
134,-10192.2601,0.0112,4.6825,0.0963,4.4401
135,-10192.2601,0.01,0.0,0.0963,4.4734
136,-10192.2601,0.0075,0.0,0.0963,4.5117
137,-10124.6614,0.0062,0.0,0.0963,4.5459
138,-10124.6614,0.0038,33.3395,0.0963,4.5813
139,-10124.6614,0.0025,33.3395,0.0963,4.6227
140,-10124.6614,0.0025,33.3395,0.0963,4.6605
141,-10086.06,0.0038,33.3395,0.0963,4.6993
142,-10086.06,0.0012,0.0,0.0963,4.7453
143,-10062.4749,0.0025,0.0,0.0963,4.7835
144,-10061.8267,0.005,0.0,0.0963,4.8223
145,-10030.2214,0.0075,0.3052,0.0962,4.8605
146,-9938.6789,0.0088,12.8165,0.0962,4.9002
147,-9919.8877,0.01,27.6738,0.0962,4.9451
148,-9916.4555,0.01,0.0,0.0962,4.9794
149,-9819.4572,0.0088,0.0,0.0962,5.017
150,-9819.4572,0.0062,0.0,0.0962,5.0527
151,-9792.9139,0.005,0.0,0.0962,5.0913
152,-9712.3653,0.005,0.0,0.0962,5.1295
153,-9688.7106,0.005,0.0,0.0962,5.165
154,-9589.418,0.0075,0.0,0.0962,5.2045
155,-9581.6653,0.0088,38.7042,0.0962,5.2489
156,-9581.6653,0.0075,0.0,0.0962,5.2884
157,-9581.6653,0.0062,0.0,0.0962,5.328
158,-9581.6653,0.005,0.0,0.0962,5.367
159,-9514.6059,0.0038,0.0,0.0962,5.4051
160,-9514.6059,0.0025,21.9021,0.0962,5.4438
161,-9514.6059,0.0025,21.9021,0.0962,5.4826
162,-9508.4732,0.0038,21.9021,0.0962,5.5256
163,-9430.3274,0.0062,0.0,0.0962,5.5624
164,-9429.4077,0.005,37.4831,0.0962,5.6011
165,-9425.9294,0.0062,0.0,0.0962,5.6384
166,-9323.325,0.01,0.0,0.0962,5.6742
167,-9261.0278,0.01,41.3235,0.0962,5.7117
168,-9261.0278,0.0075,0.0,0.0962,5.7443
169,-9261.0278,0.0062,0.0,0.0962,5.7778
170,-9261.0278,0.005,0.0,0.0962,5.8183
171,-9233.6601,0.0025,0.0,0.0962,5.856
172,-9184.5514,0.0038,0.0,0.0962,5.8951
173,-9163.6192,0.0062,14.4251,0.0962,5.934
174,-9145.7037,0.0088,9.8426,0.0962,5.9725
175,-9096.4483,0.0112,2.199,0.0962,6.0135
176,-9096.4483,0.01,10.505,0.0962,6.0517
177,-9096.4483,0.0075,10.505,0.0962,6.0903
178,-9081.3597,0.0075,10.505,0.0962,6.129
179,-9053.3843,0.0062,1.2723,0.0962,6.1672
180,-9050.0554,0.005,0.0,0.0962,6.2112
181,-9050.0554,0.005,0.0,0.0962,6.2494
182,-9034.4305,0.0075,0.0,0.0962,6.2871
183,-8961.1603,0.0062,6.2795,0.0962,6.3258
184,-8961.1603,0.005,0.0,0.0962,6.3655
185,-8961.1603,0.0038,0.0,0.0962,6.4043
186,-8960.5994,0.005,0.0,0.0962,6.4428
187,-8960.5994,0.0025,0.0,0.0962,6.4836
188,-8913.0118,0.0062,0.0,0.0962,6.522
189,-8913.0118,0.0062,18.6583,0.0962,6.5564
190,-8813.645,0.01,18.6583,0.0962,6.5989
191,-8813.3496,0.01,24.054,0.0962,6.6377
192,-8813.3496,0.01,0.0,0.0962,6.6796
193,-8813.3496,0.005,0.0,0.0962,6.7176
194,-8813.3496,0.005,0.0,0.0962,6.7561
195,-8813.3496,0.0012,0.0,0.0962,6.7936
196,-8768.1204,0.0025,0.0,0.0962,6.8319
197,-8767.9433,0.0038,9.94,0.0962,6.8727
198,-8765.3985,0.005,0.0,0.0962,6.9057
199,-8722.2373,0.0088,0.0,0.0962,6.9406
200,-8698.982,0.01,21.0073,0.0962,6.9835
